Mass,C,H,O,N,S,P,NeutralMass,Error_ppm,MolecularFormula,El_comp,Class,OC,HC,NOSC,GFE,DBE,DBE_O,AI,AI_mod,DBE_AI,X0h100pctP08a_26_1_11402,X0h100pctP14a_4_1_11374,X0h100pctP16b_8_1_11378,X0h50pctP09b_15_1_11389,X0h50pctP10b_40_1_11420,X0h50pctP13b_25_1_11401,X168h100pctP08a.DI_x_x_000001,X168h100pctP08a_17_1_11391,X168h100pctP14a_10_1_11380,X168h100pctP16a_34_1_11412,X168h50pctP09a_18_1_11392,X168h50pctP10a_37_1_11415,X168h50pctP13a_6_1_11376,X24h100pctP08a_21_1_11397,X24h100pctP14a_33_1_11411,X24h100pctP16a_5_1_11375,X24h50pctP09a_22_1_11398,X24h50pctP10a_30_1_11408,X24h50pctP13a_3_1_11373,X3h100pctP08a_38_1_11416,X3h100pctP14a_36_1_11414,X3h100pctP16a_24_1_11400,X3h50pctP09a_19_1_11395,X3h50pctP10a_1_1_11371,X3h50pctP13a_9_1_11379,X48h100pctP08a_13_1_11385,X48h100pctP14a.DI_x_x_000001,X48h100pctP14a_27_1_11403,X48h100pctP16a_32_1_11410,X48h50pctP09a_14_1_11386,X48h50pctP10a_20_1_11396,X48h50pctP13a_35_1_11413,X72h100pctP08a_16_1_11390,X72h100pctP14a_12_1_11384,X72h100pctP16a_11_1_11383,X72h50pctP09a_23_1_11399
293.1506828,15.0,22.0,4.0,2.0,0.0,0.0,294.1579593,-0.007129128,C15H22O4N2,CHON,Lignin,0.26666666666666666,1.4666666666666666,-0.5333333333333332,75.5,6.0,2.0,0.0,0.18181818181818182,0.0,2495076.0,2796500.0,2212827.0,2297477.0,2555610.0,2971552.0,0.0,4307941.0,4735961.0,3051331.0,5731925.0,4436015.0,3401484.0,3766014.0,0.0,0.0,3883051.0,5061632.0,0.0,5570888.0,4229860.0,4699966.0,2621736.0,4299298.0,4518121.0,0.0,4073547.0,3947856.0,2901222.0,5653513.0,2947430.0,0.0,3276068.0,4425788.0,3816366.0,3434967.0
294.0255395,12.0,9.0,8.0,1.0,0.0,0.0,295.032816,0.000887594,C12H9O8N,CHON,Cond. HC,0.6666666666666666,0.75,0.8333333333333335,36.55,9.0,,0.0,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,2912216.0,2672781.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000604.0,1926381.0,0.0,0.0,2317277.0,0.0,2464287.0,0.0,0.0,0.0,0.0,0.0,0.0,3310861.0,0.0,1864021.0,0.0,1935654.0,0.0,3019445.0
294.0407939,16.0,9.0,5.0,1.0,0.0,0.0,295.0480704,0.006768322,C16H9O5N,CHON,Cond. HC,0.3125,0.5625,0.25,53.175,13.0,8.0,0.7,0.76,7.0,3140411.0,0.0,1903820.0,2137940.0,3196892.0,2048145.0,2256895.0,0.0,2245835.0,2686988.0,2848611.0,2875691.0,0.0,3332087.0,2022004.0,2401070.0,2259233.0,2899186.0,2730763.0,3084851.0,2137057.0,2263042.0,2595363.0,2724648.0,0.0,2879901.0,0.0,3161659.0,1879476.0,3327249.0,2079306.0,3047769.0,2049536.0,0.0,2483376.0,2558649.0
294.0619198,13.0,13.0,7.0,1.0,0.0,0.0,295.0691963,0.018607466,C13H13O7N,CHON,Lignin,0.5384615384615384,1.0,0.3076923076923075,51.53076923076924,8.0,,0.0,0.4117647058823529,0.0,0.0,0.0,0.0,0.0,2922466.0,3657879.0,0.0,0.0,2012369.0,0.0,2834282.0,2279729.0,0.0,2506749.0,2454137.0,2356019.0,4006183.0,3103991.0,2427665.0,2067000.0,0.0,2054151.0,3025449.0,2196271.0,0.0,2619810.0,1976630.0,2416193.0,2325945.0,3556631.0,1957455.0,0.0,1928709.0,3164464.0,2733238.0,2964158.0
294.0771621,17.0,13.0,4.0,1.0,0.0,0.0,295.0844385,0.06565688,C17H13O4N,CHON,Cond. HC,0.23529411764705882,0.7647058823529411,-0.117647058823529,63.65294117647058,12.0,8.0,0.5833333333333334,0.6428571428571429,7.0,0.0,0.0,0.0,1875805.0,0.0,0.0,0.0,0.0,2206933.0,0.0,0.0,2345269.0,0.0,1945601.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1952450.0
294.0983251,14.0,17.0,6.0,1.0,0.0,0.0,295.1056016,-0.04844523,C14H17O6N,CHON,Lignin,0.42857142857142855,1.2142857142857142,-0.14285714285714324,64.37142857142858,7.0,,0.0,0.3,0.0,2468681.0,0.0,0.0,1927010.0,2144237.0,0.0,0.0,0.0,0.0,0.0,1972085.0,0.0,0.0,2107399.0,1952386.0,2284348.0,7790897.0,2432257.0,0.0,2259522.0,0.0,0.0,2041395.0,0.0,2009599.0,1991084.0,1898816.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2079937.0,1991367.0
294.1347068,15.0,21.0,5.0,1.0,0.0,0.0,295.1419833,-0.03557525,C15H21O5N,CHON,Lignin,0.3333333333333333,1.4,-0.5333333333333332,75.5,6.0,,0.0,0.21739130434782608,0.0,2536273.0,0.0,0.0,2258794.0,0.0,2156715.0,2197526.0,0.0,2333925.0,0.0,2072448.0,0.0,0.0,0.0,2327179.0,1878853.0,3494203.0,3562763.0,0.0,1931852.0,0.0,0.0,0.0,0.0,1952266.0,0.0,2097481.0,2115156.0,2112970.0,2297133.0,0.0,0.0,0.0,0.0,0.0,0.0
294.1558192,12.0,25.0,7.0,1.0,0.0,0.0,295.1630957,0.021989287,C12H25O7N,CHON,Amino sugar,0.5833333333333334,2.0833333333333335,-0.666666666666667,79.30000000000001,,-6.0,-1.75,0.0,-7.0,2747223.0,2551005.0,2899179.0,2647919.0,3194878.0,4706481.0,0.0,0.0,2677995.0,2097190.0,3102598.0,5243212.0,0.0,2684951.0,0.0,0.0,3912001.0,4197649.0,2442026.0,2720337.0,0.0,0.0,0.0,3259210.0,2378256.0,0.0,2033999.0,2778714.0,2145742.0,4400435.0,0.0,1933685.0,1990172.0,2507081.0,3075281.0,3136214.0
294.1710749,16.0,25.0,4.0,1.0,0.0,0.0,295.1783513,0.023619063,C16H25O4N,CHON,Lipid,0.25,1.5625,-0.875,85.2375,5.0,,0.0,0.15384615384615385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3989829.0,4902165.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
295.0095333,12.0,8.0,9.0,0.0,0.0,0.0,296.0168098,0.074459371,C12H8O9,CHO,Cond. HC,0.75,0.6666666666666666,0.8333333333333335,36.55,9.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,2377974.0,2711961.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2239022.0,0.0,0.0,0.0,2100470.0,0.0,4545333.0,0.0,2257675.0,0.0,1901100.0,0.0,0.0,1904176.0,2126659.0,0.0,0.0,2251311.0,0.0,0.0
295.0248079,16.0,8.0,6.0,0.0,0.0,0.0,296.0320843,0.012295228,C16H8O6,CHO,Cond. HC,0.375,0.5,0.25,53.175,13.0,7.0,0.7,0.7692307692307693,7.0,2739241.0,3212739.0,3247575.0,3280954.0,5718267.0,4743582.0,0.0,3214784.0,4273624.0,2679019.0,4360335.0,3215938.0,2074849.0,4393227.0,3058536.0,3583006.0,4514354.0,4410879.0,3787797.0,3683128.0,4246778.0,2679004.0,5933882.0,3574860.0,3011344.0,3166884.0,2714160.0,4190016.0,2537113.0,4011573.0,3500871.0,3324493.0,2436852.0,2945588.0,4140494.0,4041652.0
295.0360493,15.0,8.0,5.0,2.0,0.0,0.0,296.0433257,-0.014728383,C15H8O5N2,CHON,Cond. HC,0.3333333333333333,0.5333333333333333,0.5333333333333332,45.1,13.0,8.0,0.75,0.8095238095238095,6.0,2499628.0,2149830.0,2592218.0,0.0,3449086.0,3033504.0,1915116.0,3384771.0,3057114.0,2851054.0,3020946.0,3535429.0,1931492.0,3676430.0,2610027.0,3075105.0,2896437.0,2250242.0,0.0,3519291.0,2692349.0,0.0,2931517.0,3959887.0,2290451.0,3072679.0,2955827.0,2795331.0,1887899.0,2508344.0,2116426.0,3105360.0,2987767.0,3512887.0,2862545.0,3361719.0
295.0459466,13.0,12.0,8.0,0.0,0.0,0.0,296.0532231,-0.019233566,C13H12O8,CHO,Lignin,0.6153846153846154,0.9230769230769231,0.3076923076923075,51.53076923076924,8.0,0.0,0.0,0.4444444444444444,0.0,6306862.0,4502985.0,8003036.0,5922879.0,7733505.0,7004579.0,3082478.0,3882437.0,4572637.0,3625200.0,5548181.0,5022280.0,5388519.0,4421905.0,4873069.0,4877347.0,8503864.0,7405061.0,5110811.0,5473086.0,6585600.0,4876513.0,10591040.0,5905490.0,4940566.0,4977322.0,4237877.0,4722502.0,5662366.0,5588539.0,5913421.0,3975762.0,4835065.0,4127289.0,5471700.0,5905337.0
295.0572026,12.0,12.0,7.0,2.0,0.0,0.0,296.0644791,-0.095679923,C12H12O7N2,CHON,Lignin,0.5833333333333334,1.0,0.6666666666666665,41.3,8.0,,-0.3333333333333333,0.38461538461538464,-1.0,0.0,0.0,0.0,0.0,0.0,2140582.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1921595.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
295.0612089,17.0,12.0,5.0,0.0,0.0,0.0,296.0684854,-0.04004305,C17H12O5,CHO,Cond. HC,0.29411764705882354,0.7058823529411765,-0.117647058823529,63.65294117647058,12.0,7.0,0.5833333333333334,0.6551724137931034,7.0,4963378.0,3626445.0,5070305.0,4497475.0,5898501.0,5591463.0,2836722.0,3210697.0,4261345.0,3743988.0,5576858.0,4833869.0,3778795.0,4552981.0,4983665.0,4721703.0,4481596.0,4636169.0,4750367.0,4379458.0,6782213.0,3766500.0,5782340.0,4267095.0,4264730.0,5059246.0,3988025.0,4718410.0,4056737.0,5404224.0,4361041.0,3500630.0,3794685.0,3529277.0,6880728.0,5073853.0
295.0670776,10.0,16.0,10.0,0.0,0.0,0.0,296.0743541,-0.024813733,C10H16O10,CHO,Carbohydrate,1.0,1.6,0.3999999999999999,48.9,3.0,-7.0,0.0,0.0,-7.0,10763315.0,5125583.0,6233570.0,3936324.0,7119111.0,7274921.0,2656499.0,3253707.0,3950051.0,2578677.0,7145628.0,5562958.0,2212076.0,2892055.0,2546547.0,0.0,25993790.0,7888394.0,3083296.0,4055875.0,4787462.0,2887909.0,8584006.0,4693080.0,2802460.0,2953903.0,2464315.0,3731276.0,3544738.0,4105793.0,2896722.0,2587223.0,2430718.0,2943551.0,2840026.0,5929919.0
295.0724377,16.0,12.0,4.0,2.0,0.0,0.0,296.0797142,-0.024562781,C16H12O4N2,CHON,Cond. HC,0.25,0.75,0.125,56.7375,12.0,8.0,0.6,0.6666666666666666,6.0,0.0,0.0,0.0,2054213.0,0.0,0.0,0.0,2104780.0,2373092.0,0.0,2267293.0,2163280.0,1888493.0,2132248.0,1985396.0,2214954.0,0.0,1930764.0,0.0,0.0,0.0,0.0,0.0,1973338.0,2061086.0,2022065.0,0.0,2084685.0,0.0,2072131.0,0.0,2081369.0,2043648.0,2038336.0,0.0,0.0
295.0823346,14.0,16.0,7.0,0.0,0.0,0.0,296.0896111,-0.027649517,C14H16O7,CHO,Lignin,0.5,1.1428571428571428,-0.14285714285714324,64.37142857142858,7.0,0.0,0.0,0.3333333333333333,0.0,14408759.0,9868754.0,16637414.0,14458952.0,16425227.0,15049133.0,7780599.0,8158671.0,10151399.0,7688441.0,12257440.0,10551890.0,9435376.0,11618587.0,14359414.0,8993836.0,18195010.0,16981518.0,12508196.0,13394759.0,14966026.0,10721512.0,15915850.0,14425181.0,11330336.0,9454259.0,7723583.0,10567504.0,9287334.0,12330566.0,12426070.0,8100443.0,7460610.0,9108035.0,10608094.0,12295106.0
295.0935822,13.0,16.0,6.0,2.0,0.0,0.0,296.1008587,-0.075847785,C13H16O6N2,CHON,Lignin,0.46153846153846156,1.2307692307692308,0.15384615384615374,55.91538461538462,7.0,,-0.2,0.25,-1.0,0.0,0.0,0.0,0.0,0.0,2019760.0,0.0,0.0,2731498.0,0.0,2238628.0,2517590.0,0.0,0.0,0.0,0.0,3457605.0,3771922.0,0.0,2038602.0,0.0,0.0,0.0,0.0,0.0,1911478.0,0.0,0.0,0.0,2127433.0,0.0,2165342.0,0.0,0.0,0.0,2724805.0
295.0975829,18.0,16.0,4.0,0.0,0.0,0.0,296.1048594,-0.001224495,C18H16O4,CHO,Lignin,0.2222222222222222,0.8888888888888888,-0.44444444444444464,72.96666666666667,11.0,7.0,0.5,0.5625,7.0,2135099.0,2047447.0,2203114.0,2009163.0,2007312.0,2401713.0,0.0,2389459.0,0.0,0.0,1982629.0,2679383.0,1902836.0,0.0,2016122.0,2204720.0,0.0,0.0,0.0,2202443.0,1981711.0,2072812.0,0.0,0.0,2165541.0,0.0,0.0,0.0,2365098.0,2088522.0,2036570.0,2204255.0,1958662.0,2236999.0,2000355.0,0.0
295.1034528,11.0,20.0,9.0,0.0,0.0,0.0,296.1107293,0.00994172,C11H20O9,CHO,Carbohydrate,0.8181818181818182,1.8181818181818181,-0.18181818181818166,65.48181818181817,2.0,-7.0,-3.5,0.0,-7.0,19078204.0,6165976.0,10108396.0,7381069.0,10772754.0,8839603.0,4544764.0,4787668.0,8979949.0,3506429.0,11176102.0,12165720.0,6289653.0,7883041.0,11983739.0,6192177.0,41853512.0,15834644.0,5561386.0,9331533.0,12229904.0,6707437.0,8354640.0,9305187.0,12051239.0,9347769.0,5732932.0,4218709.0,8320683.0,8046156.0,6937436.0,5007969.0,3958536.0,6953545.0,6561252.0,6872008.0
295.129921,14.0,20.0,5.0,2.0,0.0,0.0,296.1371974,0.082205623,C14H20O5N2,CHON,Lignin,0.35714285714285715,1.4285714285714286,-0.2857142857142856,68.44285714285714,6.0,,-0.14285714285714285,0.15789473684210525,-1.0,0.0,0.0,2059763.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1983319.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
295.1398274,12.0,24.0,8.0,0.0,0.0,0.0,296.1471039,0.046775429,C12H24O8,CHO,Amino sugar,0.6666666666666666,2.0,-0.666666666666667,79.30000000000001,,-7.0,-1.75,0.0,-7.0,109583432.0,10884578.0,18193910.0,9068629.0,13590812.0,12181949.0,7108868.0,7495133.0,11462135.0,6689030.0,15689906.0,9085539.0,10926334.0,11888939.0,13704068.0,12737594.0,180626000.0,31170078.0,9190452.0,14574422.0,15490331.0,15014133.0,4901722.0,9813102.0,18686770.0,17048258.0,9116238.0,9584479.0,7812788.0,14165591.0,7723877.0,7010922.0,6330129.0,9214547.0,7814639.0,11942865.0
296.0200681,15.0,7.0,6.0,1.0,0.0,0.0,297.0273445,-0.025518382,C15H7O6N,CHON,Cond. HC,0.4,0.4666666666666667,0.5333333333333332,45.1,13.0,7.0,0.75,0.8181818181818182,6.0,0.0,0.0,0.0,0.0,2552350.0,2476717.0,0.0,1961660.0,2404070.0,1880528.0,2372030.0,2311005.0,1913308.0,1968674.0,2329696.0,0.0,0.0,2039568.0,2284835.0,2208833.0,1916439.0,0.0,2651220.0,0.0,0.0,2026414.0,0.0,2308170.0,0.0,1992540.0,0.0,0.0,2392044.0,0.0,2201326.0,3022003.0
296.0412026,12.0,11.0,8.0,1.0,0.0,0.0,297.0484791,-0.0429388,C12H11O8N,CHON,Tannin,0.6666666666666666,0.9166666666666666,0.6666666666666665,41.3,8.0,0.0,-0.3333333333333333,0.42857142857142855,-1.0,0.0,0.0,2066154.0,0.0,2732580.0,1985203.0,2107867.0,0.0,2051819.0,0.0,0.0,1917795.0,0.0,0.0,2032741.0,0.0,2599758.0,2088726.0,2000169.0,0.0,2049565.0,0.0,2565210.0,0.0,0.0,0.0,0.0,0.0,2178950.0,2172770.0,0.0,0.0,0.0,1925959.0,2098932.0,2467001.0
296.0564454,16.0,11.0,5.0,1.0,0.0,0.0,297.0637218,0.002184402,C16H11O5N,CHON,Cond. HC,0.3125,0.6875,0.125,56.7375,12.0,7.0,0.6,0.68,6.0,1991973.0,3352278.0,3444462.0,3182891.0,3596840.0,4244151.0,2169310.0,3538630.0,3147503.0,1976792.0,4704713.0,3294055.0,2929125.0,3918380.0,3353705.0,2809115.0,4039507.0,3555098.0,3296557.0,3871819.0,2872866.0,3078593.0,3243103.0,3300734.0,2851903.0,3543992.0,2724667.0,3293267.0,2410377.0,4237159.0,2100306.0,3394382.0,0.0,2759499.0,3116793.0,4033725.0
296.0775814,13.0,15.0,7.0,1.0,0.0,0.0,297.0848579,-0.020430845,C13H15O7N,CHON,Lignin,0.5384615384615384,1.1538461538461537,0.15384615384615374,55.91538461538462,7.0,0.0,-0.2,0.29411764705882354,-1.0,0.0,0.0,1896180.0,2185520.0,2404910.0,0.0,0.0,0.0,0.0,0.0,2054607.0,0.0,0.0,0.0,1930350.0,1981728.0,5501785.0,3202848.0,0.0,2354256.0,0.0,0.0,2282597.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3009363.0,0.0,0.0,1898239.0,2045122.0
296.1139507,14.0,19.0,6.0,1.0,0.0,0.0,297.1212272,0.034235902,C14H19O6N,CHON,Lignin,0.42857142857142855,1.3571428571428572,-0.2857142857142856,68.44285714285714,6.0,0.0,-0.14285714285714285,0.2,-1.0,2397491.0,0.0,0.0,2068793.0,2208313.0,3076807.0,0.0,0.0,0.0,0.0,2351578.0,2229112.0,0.0,2441788.0,0.0,0.0,5981027.0,5119786.0,0.0,2106458.0,2481714.0,0.0,0.0,1979791.0,0.0,0.0,0.0,1931363.0,0.0,2121592.0,0.0,0.0,0.0,0.0,1898249.0,2983116.0
296.1350969,11.0,23.0,8.0,1.0,0.0,0.0,297.1423733,-0.022250844,C11H23O8N,CHON,Carbohydrate,0.7272727272727273,2.090909090909091,-0.3636363636363633,70.66363636363636,,-7.0,-4.0,0.0,-8.0,18881848.0,6362859.0,5525252.0,6742334.0,10215999.0,11600589.0,4397553.0,5050074.0,9340677.0,0.0,14232033.0,11527038.0,4778489.0,7957058.0,9960572.0,0.0,37659496.0,25599792.0,4595011.0,11502688.0,10747448.0,6191571.0,7232629.0,12434838.0,12133462.0,8520653.0,5147472.0,0.0,9000860.0,11224958.0,3796071.0,4000609.0,3557384.0,4864865.0,5160720.0,10509521.0
296.1503416,15.0,23.0,5.0,1.0,0.0,0.0,297.1576181,0.016137521,C15H23O5N,CHON,Protein,0.3333333333333333,1.5333333333333334,-0.666666666666667,79.30000000000001,5.0,0.0,-0.1111111111111111,0.13043478260869565,-1.0,0.0,0.0,1928968.0,0.0,0.0,1896145.0,0.0,2008798.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2628461.0,2715444.0,0.0,0.0,1918524.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2043779.0,0.0,0.0,0.0,0.0,0.0,1998037.0
297.0040749,15.0,6.0,7.0,0.0,0.0,0.0,298.0113514,0.003906202,C15H6O7,CHO,Cond. HC,0.4666666666666667,0.4,0.5333333333333332,45.1,13.0,6.0,0.75,0.8260869565217391,6.0,0.0,1902546.0,2072559.0,0.0,3314494.0,2632635.0,0.0,0.0,1896432.0,0.0,2763497.0,0.0,0.0,2102070.0,0.0,0.0,2888797.0,2756640.0,2608688.0,2565448.0,2168626.0,2149012.0,3632493.0,0.0,4253014.0,2049206.0,2415665.0,2644305.0,2308199.0,0.0,2553160.0,0.0,1939681.0,4033613.0,3133451.0,2571697.0
297.0252202,12.0,10.0,9.0,0.0,0.0,0.0,298.0324966,-0.049406307,C12H10O9,CHO,Tannin,0.75,0.8333333333333334,0.6666666666666665,41.3,8.0,-1.0,-0.3333333333333333,0.4666666666666667,-1.0,0.0,0.0,0.0,0.0,2503492.0,2776001.0,0.0,0.0,0.0,0.0,0.0,1989755.0,0.0,0.0,0.0,0.0,2987107.0,2920486.0,0.0,0.0,0.0,0.0,3800435.0,1971871.0,0.0,0.0,0.0,0.0,0.0,2107526.0,0.0,0.0,0.0,1879123.0,0.0,2604471.0
297.0404739,16.0,10.0,6.0,0.0,0.0,0.0,298.0477504,-0.041270785,C16H10O6,CHO,Cond. HC,0.375,0.625,0.125,56.7375,12.0,6.0,0.6,0.6923076923076923,6.0,10116630.0,15374300.0,15048697.0,9953809.0,17720136.0,20456388.0,9173704.0,8445887.0,12838905.0,8352444.0,16460532.0,13591679.0,9083614.0,19606336.0,15244638.0,10034700.0,18179176.0,24387626.0,10509882.0,19866962.0,16457532.0,8895132.0,21912952.0,21274276.0,8783201.0,18670784.0,9624634.0,15147354.0,10541168.0,17262730.0,8584529.0,17062978.0,9607402.0,9665623.0,13688854.0,19291578.0
297.0517049,15.0,10.0,5.0,2.0,0.0,0.0,298.0589814,-0.033304597,C15H10O5N2,CHON,Cond. HC,0.3333333333333333,0.6666666666666666,0.3999999999999999,48.9,12.0,7.0,0.625,0.7142857142857143,5.0,2063896.0,2996191.0,2672636.0,3293716.0,5395276.0,3675080.0,2710219.0,3469250.0,3659772.0,3146431.0,4782840.0,3744899.0,2327265.0,3476291.0,2432353.0,2743823.0,4551786.0,3571757.0,3098173.0,3962197.0,2662207.0,2204318.0,3345786.0,3301031.0,2495844.0,2890946.0,2630717.0,4419933.0,3373170.0,4487310.0,2092372.0,3062853.0,2676973.0,3976282.0,3084313.0,3435966.0
297.0615996,13.0,14.0,8.0,0.0,0.0,0.0,298.068876,-0.028864644,C13H14O8,CHO,Lignin,0.6153846153846154,1.0769230769230769,0.15384615384615374,55.91538461538462,7.0,-1.0,-0.2,0.3333333333333333,-1.0,6282779.0,4855778.0,9682942.0,8053270.0,7701327.0,7414731.0,3492558.0,3788741.0,3729407.0,2597569.0,5651195.0,5768326.0,4856548.0,4578118.0,5537124.0,4959762.0,9028717.0,8372272.0,6422080.0,4805975.0,12345154.0,5192353.0,10288509.0,6266538.0,4011367.0,4773061.0,3775552.0,4313440.0,4888693.0,5519505.0,5619031.0,4230216.0,3098863.0,4336733.0,4943900.0,6192576.0
297.0768465,17.0,14.0,5.0,0.0,0.0,0.0,298.084123,0.001826023,C17H14O5,CHO,Lignin,0.29411764705882354,0.8235294117647058,-0.23529411764705888,67.00588235294117,11.0,6.0,0.5,0.5862068965517241,6.0,6848031.0,4134886.0,10936322.0,6701594.0,9110355.0,31761358.0,3865297.0,4227017.0,6023171.0,4899525.0,7277312.0,6841482.0,5151464.0,5876554.0,7421288.0,5791254.0,11019377.0,7585844.0,6438468.0,7669083.0,8527687.0,6462116.0,6888834.0,6397615.0,6124908.0,6554825.0,4533316.0,7659876.0,8747128.0,6334613.0,6184283.0,4856908.0,5642483.0,6880353.0,5517344.0,7077316.0
297.0827145,10.0,18.0,10.0,0.0,0.0,0.0,298.089991,0.019592344,C10H18O10,CHO,Carbohydrate,1.0,1.8,0.20000000000000018,54.599999999999994,2.0,-8.0,0.0,0.0,-8.0,15506976.0,8386536.0,18374660.0,14885403.0,15016789.0,16065489.0,9837266.0,14016458.0,26388484.0,5546694.0,13658881.0,16606347.0,6961897.0,7465804.0,15637865.0,8191511.0,34743412.0,34971700.0,9199174.0,11576669.0,14507848.0,9116325.0,22977924.0,15081136.0,11347309.0,9921738.0,8830021.0,9707877.0,11122810.0,16459927.0,20307292.0,5778509.0,7739637.0,13360226.0,15130658.0,16391622.0
297.0880817,16.0,14.0,4.0,2.0,0.0,0.0,298.0953581,-0.003971975,C16H14O4N2,CHON,Lignin,0.25,0.875,0.0,60.3,11.0,7.0,0.5,0.5833333333333334,5.0,0.0,0.0,0.0,0.0,2034518.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1902744.0,2145630.0,0.0,0.0,0.0,0.0,0.0
297.1033792,20.0,14.0,1.0,2.0,0.0,0.0,298.1106557,-0.143011166,C20H14ON2,CHON,Cond. HC,0.05,0.7,-0.2999999999999998,68.85,15.0,14.0,0.7058823529411765,0.7142857142857143,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012305.0,0.0,0.0,0.0,2096668.0,0.0,2025531.0,0.0,2196834.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
297.1132182,18.0,18.0,4.0,0.0,0.0,0.0,298.1204946,0.048447557,C18H18O4,CHO,Lignin,0.2222222222222222,1.0,-0.5555555555555554,76.13333333333333,10.0,6.0,0.42857142857142855,0.5,6.0,1965608.0,2318320.0,2875404.0,0.0,2380638.0,2489305.0,0.0,2711506.0,2306061.0,0.0,2984715.0,1914004.0,2378481.0,3148628.0,0.0,2225695.0,2899068.0,0.0,3972686.0,2237797.0,2754385.0,0.0,2475404.0,1988281.0,3069302.0,3646675.0,0.0,0.0,2553985.0,2023584.0,1985892.0,0.0,0.0,2210923.0,3248171.0,1998286.0
297.1190918,11.0,22.0,9.0,0.0,0.0,0.0,298.1263683,0.046942952,C11H22O9,CHO,Carbohydrate,0.8181818181818182,2.0,-0.3636363636363633,70.66363636363636,,-8.0,-4.0,0.0,-8.0,20160040.0,5961713.0,9060366.0,6439460.0,7816032.0,9495514.0,2407131.0,3190739.0,7317519.0,2661070.0,11381516.0,7627926.0,4049650.0,6736726.0,9657714.0,6299168.0,54404220.0,26484800.0,0.0,8521063.0,11648851.0,0.0,5262734.0,6651579.0,12789112.0,7005396.0,0.0,4444527.0,8026242.0,8235170.0,5008742.0,2524246.0,3803389.0,7208044.0,4296749.0,0.0
297.1456009,14.0,22.0,5.0,2.0,0.0,0.0,298.1528773,-0.018518526,C14H22O5N2,CHON,Protein,0.35714285714285715,1.5714285714285714,-0.4285714285714288,72.51428571428572,5.0,0.0,-0.2857142857142857,0.05263157894736842,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9766021.0,2887751.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
297.1859956,20.0,26.0,2.0,0.0,0.0,0.0,298.193272,0.026967412,C20H26O2,CHO,Unsat. HC,0.1,1.3,-1.0999999999999996,91.64999999999999,8.0,6.0,0.3333333333333333,0.3684210526315789,6.0,2352697.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4117881.0,0.0,0.0,2420129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2200702.0,0.0,0.0
298.0357171,15.0,9.0,6.0,1.0,0.0,0.0,299.0429936,-0.021991037,C15H9O6N,CHON,Cond. HC,0.4,0.6,0.3999999999999999,48.9,12.0,6.0,0.625,0.7272727272727273,5.0,3714827.0,3107046.0,4075782.0,3453690.0,5837933.0,4924631.0,2110389.0,3289275.0,3979525.0,3384228.0,5106724.0,4203931.0,3095515.0,4467798.0,3771991.0,3501826.0,6227328.0,5894462.0,3678028.0,4441692.0,3440730.0,3279738.0,6692500.0,4313037.0,4073093.0,4060617.0,4103484.0,4457061.0,3897689.0,5257649.0,3853908.0,3513659.0,3541474.0,4066662.0,4682037.0,5471933.0
