Mass,C,H,O,N,S,P,NeutralMass,Error_ppm,MolecularFormula,El_comp,Class,OC,HC,NOSC,GFE,DBE,DBE_O,AI,AI_mod,DBE_AI,X0h100pctP08a_26_1_11402,X0h100pctP14a_4_1_11374,X0h100pctP16b_8_1_11378,X0h50pctP09b_15_1_11389,X0h50pctP10b_40_1_11420,X0h50pctP13b_25_1_11401,X168h100pctP08a.DI_x_x_000001,X168h100pctP08a_17_1_11391,X168h100pctP14a_10_1_11380,X168h100pctP16a_34_1_11412,X168h50pctP09a_18_1_11392,X168h50pctP10a_37_1_11415,X168h50pctP13a_6_1_11376,X24h100pctP08a_21_1_11397,X24h100pctP14a_33_1_11411,X24h100pctP16a_5_1_11375,X24h50pctP09a_22_1_11398,X24h50pctP10a_30_1_11408,X24h50pctP13a_3_1_11373,X3h100pctP08a_38_1_11416,X3h100pctP14a_36_1_11414,X3h100pctP16a_24_1_11400,X3h50pctP09a_19_1_11395,X3h50pctP10a_1_1_11371,X3h50pctP13a_9_1_11379,X48h100pctP08a_13_1_11385,X48h100pctP14a.DI_x_x_000001,X48h100pctP14a_27_1_11403,X48h100pctP16a_32_1_11410,X48h50pctP09a_14_1_11386,X48h50pctP10a_20_1_11396,X48h50pctP13a_35_1_11413,X72h100pctP08a_16_1_11390,X72h100pctP14a_12_1_11384,X72h100pctP16a_11_1_11383,X72h50pctP09a_23_1_11399
723.3233601,36.0,52.0,15.0,0.0,0.0,0.0,724.3306366,-0.021523755,C36H52O15,CHO,Lignin,0.4166666666666667,1.4444444444444444,-0.6111111111111107,77.71666666666665,11.0,-4.0,-0.19047619047619047,0.12280701754385964,-4.0,0.0,0.0,0.0012301883651697398,0.0013143403916085882,0.0,0.0008919572801895242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004044456561177324,0.0,0.0,0.0006020027395930854,0.0019631836807116726,0.0,0.006875553331794279,0.0,0.0,0.0019249706207798312,0.0,0.0,0.001417138038080218,0.0,0.0,0.0,0.0,0.0,0.0025908359207921536
723.3444945,33.0,56.0,17.0,0.0,0.0,0.0,724.351771,-0.028463051,C33H56O17,CHO,Protein,0.5151515151515151,1.696969696969697,-0.666666666666667,79.30000000000001,6.0,-11.0,-0.6875,0.0,-11.0,0.0004410799801098217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004655942664712145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
723.3596906,37.0,56.0,14.0,0.0,0.0,0.0,724.3669671,0.054450314,C37H56O14,CHO,Protein,0.3783783783783784,1.5135135135135136,-0.756756756756757,81.86756756756758,10.0,-4.0,-0.17391304347826086,0.1,-4.0,0.00033130179094102,0.0,0.0,0.0,0.0,0.0,0.0,0.002892587871963657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020197702776992388,0.0,0.002830980879038224,0.0,0.0,0.0,0.0,0.0013215080689966438,0.0,0.0,0.0,0.0,0.0,0.0
723.3809485,34.0,60.0,16.0,0.0,0.0,0.0,724.3882249,-0.122942957,C34H60O16,CHO,Protein,0.47058823529411764,1.7647058823529411,-0.8235294117647056,83.7705882352941,5.0,-11.0,-0.6111111111111112,0.0,-11.0,0.00036214485263794967,0.0009096944152166608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016591300326403331,0.0,0.0,0.0,0.0022964711392061917,0.0,0.000622595611685382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0021619778869453304,0.0012537623663744812,0.0,0.0018754805701492996,0.0,0.0013459731909957334,0.0,0.0,0.0,0.0,0.0,0.0012489748413571156
723.3961391,38.0,60.0,13.0,0.0,0.0,0.0,724.4034156,-0.032514425,C38H60O13,CHO,Protein,0.34210526315789475,1.5789473684210527,-0.8947368421052628,85.79999999999998,9.0,-4.0,-0.16,0.07936507936507936,-4.0,0.0003323480669055309,0.0,0.0,0.0,0.0,0.0009449823628067709,0.0,0.0,0.0,0.0,0.0,0.0,0.000299867523070548,0.0,0.0,0.0,0.0,0.0,0.0,0.0010350488283119596,0.0,0.0,0.0,0.0,0.0025558460060651025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001991535088160273,0.0,0.0011708679818634837
723.4170228,35.0,64.0,15.0,0.0,0.0,0.0,724.4242993,0.306629897,C35H64O15,CHO,Protein,0.42857142857142855,1.8285714285714285,-0.9714285714285715,87.9857142857143,4.0,-11.0,-0.55,0.0,-11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012007391411447668,0.0,0.0,0.0,0.0,0.0,0.0003710400385129569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
723.4175045,35.0,64.0,15.0,0.0,0.0,0.0,724.424781,-0.358383234,C35H64O15,CHO,Protein,0.42857142857142855,1.8285714285714285,-0.9714285714285715,87.9857142857143,4.0,-11.0,-0.55,0.0,-11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005646719377218238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013326308002352995,0.0,0.0,0.0,0.0,0.0,0.0
724.2516464,26.0,47.0,22.0,1.0,0.0,0.0,725.2589229,0.067955722,C26H47O22N,CHON,Carbohydrate,0.8461538461538461,1.8076923076923077,0.0,60.3,4.0,-18.0,-6.333333333333333,0.0,-19.0,0.0,0.0008409224287060378,0.0,0.0,0.0007626274255840085,0.000945066138093935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006273842592110778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
725.1934855,32.0,38.0,19.0,0.0,0.0,0.0,726.200762,-0.045377768,C32H38O19,CHO,Lignin,0.59375,1.1875,0.0,60.3,14.0,-5.0,-0.38461538461538464,0.2,-5.0,0.0,0.0,0.0,0.0012158048027644088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006533949985303548,0.0034788306555911274,0.0,0.0,0.0,0.0,0.0,0.004420082415883907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
725.2298823,33.0,42.0,18.0,0.0,0.0,0.0,726.2371588,-0.060916402,C33H42O18,CHO,Lignin,0.5454545454545454,1.2727272727272727,-0.18181818181818166,65.48181818181817,13.0,-5.0,-0.3333333333333333,0.16666666666666666,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002570937721582955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005503681525916202,0.0,0.0,0.0
725.2357372,26.0,46.0,23.0,0.0,0.0,0.0,726.2430137,-0.03565792,C26H46O23,CHO,Carbohydrate,0.8846153846153846,1.7692307692307692,0.0,60.3,4.0,-19.0,-6.333333333333333,0.0,-19.0,0.07500586629244371,0.014463144378236429,0.01186560228167123,0.020227548520113124,0.01443933128095879,0.014386671817502108,0.012743328899109155,0.012072320926231008,0.013050825904341437,0.010250096466836238,0.012309342022213903,0.010737358820086126,0.0021086260197689197,0.014876696786785486,0.018702759562943427,0.015517796993636503,0.0417875961569483,0.02252328558632641,0.01754948016579208,0.015796653910390177,0.03246341968923078,0.01709669902921114,0.011906044908931887,0.016169865009058645,0.01600410019256294,0.013540845460811565,0.012163801459748432,0.01641378266686824,0.013862058811576143,0.014392077956110408,0.014510685202706642,0.01372106336654643,0.01579061548241267,0.013366079980471146,0.01361966859869889,0.012593050529456348
725.2661932,34.0,46.0,17.0,0.0,0.0,0.0,726.2734696,0.041861586,C34H46O17,CHO,Lignin,0.5,1.3529411764705883,-0.35294117647058787,70.35882352941175,12.0,-5.0,-0.29411764705882354,0.13725490196078433,-5.0,0.0003376188830873237,0.0010081906955049546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006333678181774526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
725.2872875,31.0,50.0,19.0,0.0,0.0,0.0,726.294564,0.090122782,C31H50O19,CHO,Amino sugar,0.6129032258064516,1.6129032258064515,-0.38709677419354804,71.33225806451611,7.0,-12.0,-1.0,0.0,-12.0,0.0013977667464924602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006317788015070036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
725.3179622,39.0,50.0,13.0,0.0,0.0,0.0,726.3252387,-0.133566816,C39H50O13,CHO,Lignin,0.3333333333333333,1.2820512820512822,-0.615384615384615,77.83846153846153,15.0,2.0,0.07692307692307693,0.26153846153846155,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017718222004445474,0.0,0.0011665530950954182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001975927239000992,0.0019032670028411038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
725.3237097,32.0,54.0,18.0,0.0,0.0,0.0,726.3309862,0.039607432,C32H54O18,CHO,Amino sugar,0.5625,1.6875,-0.5625,76.33125,6.0,-12.0,-0.8571428571428571,0.0,-12.0,0.002008345602490941,0.0,0.0,0.0,0.000885238333776811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007273321402810955,0.0,0.0,0.0,0.0,0.002527016514421437,0.0,0.0,0.0033551948826713494,0.0,0.0,0.0,0.0,0.0,0.004057925817019449,0.0,0.0,0.0,0.0,0.0
725.3388976,36.0,54.0,15.0,0.0,0.0,0.0,726.3461741,0.133559265,C36H54O15,CHO,Protein,0.4166666666666667,1.5,-0.666666666666667,79.30000000000001,10.0,-5.0,-0.23809523809523808,0.08771929824561403,-5.0,0.0,0.0,0.0,0.001042122101009233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001653646131556842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
725.3541982,40.0,54.0,12.0,0.0,0.0,0.0,726.3614747,0.072319184,C40H54O12,CHO,Lignin,0.3,1.35,-0.75,81.675,14.0,2.0,0.07142857142857142,0.23529411764705882,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011827108850815933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019776861199848846,0.0,0.0,0.002510933068977909,0.0,0.0,0.0,0.0,0.0013082737291767268,0.003403116467259254,0.0,0.0,0.0,0.0,0.0012032006229303197
725.3755193,37.0,58.0,14.0,0.0,0.0,0.0,726.3827958,-0.19167357,C37H58O14,CHO,Protein,0.3783783783783784,1.5675675675675675,-0.8108108108108105,83.4081081081081,9.0,-5.0,-0.21739130434782608,0.06666666666666667,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002073081722416025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022268809284518762,0.0,0.0,0.0,0.0,0.0
725.3965244,34.0,62.0,16.0,0.0,0.0,0.0,726.4038008,-0.020492864,C34H62O16,CHO,Protein,0.47058823529411764,1.8235294117647058,-0.882352941176471,85.44705882352942,4.0,-12.0,-0.6666666666666666,0.0,-12.0,0.0003710784004500791,0.0,0.0,0.0013218740743707663,0.0007786743936539516,0.0,0.0,0.0,0.002142407884766052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
727.2090608,32.0,40.0,19.0,0.0,0.0,0.0,728.2163373,0.057442396,C32H40O19,CHO,Lignin,0.59375,1.25,-0.0625,62.08125,13.0,-6.0,-0.46153846153846156,0.15555555555555556,-6.0,0.00032303087606469694,0.0009788509036119453,0.0010559939015727271,0.0,0.0,0.0009924883438876676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005591297539386138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
727.2666,30.0,48.0,20.0,0.0,0.0,0.0,728.2738765,0.024060454,C30H48O20,CHO,Amino sugar,0.6666666666666666,1.6,-0.2666666666666666,67.89999999999999,7.0,-13.0,-1.3,0.0,-13.0,0.00037948995891177545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007131318591807779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
727.3030123,31.0,52.0,19.0,0.0,0.0,0.0,728.3102888,-0.012734496,C31H52O19,CHO,Amino sugar,0.6129032258064516,1.6774193548387097,-0.45161290322580605,73.17096774193547,6.0,-13.0,-1.0833333333333333,0.0,-13.0,0.0013267231025182223,0.0008158879603244215,0.001069564841054932,0.0,0.0009146550650779843,0.0008555348055555019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001508434885297831,0.0,0.0,0.0005763529745002798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
727.3333867,39.0,52.0,13.0,0.0,0.0,0.0,728.3406632,0.176549611,C39H52O13,CHO,Lignin,0.3333333333333333,1.3333333333333333,-0.666666666666667,79.30000000000001,14.0,,0.038461538461538464,0.23076923076923078,,0.0,0.0,0.0,0.0,0.0008387271032121213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016231293079910134,0.0,0.000543819976655302,0.0,0.0,0.0,0.0033027880211104295,0.0012095396304587793,0.0,0.0018667674277058298,0.0,0.001662018934190909,0.002372775144050616,0.0,0.0,0.0,0.0,0.001257566400316441
727.3392954,32.0,56.0,18.0,0.0,0.0,0.0,728.3465719,0.127850727,C32H56O18,CHO,Amino sugar,0.5625,1.75,-0.625,78.1125,5.0,-13.0,-0.9285714285714286,0.0,-13.0,0.0011698975920298928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019257073001170404,0.0,0.0,0.002121192865524779,0.0,0.0,0.0,0.0,0.0,0.00270018327284238,0.0,0.0,0.0,0.0,0.0
727.3545249,36.0,56.0,15.0,0.0,0.0,0.0,728.3618013,0.164463479,C36H56O15,CHO,Protein,0.4166666666666667,1.5555555555555556,-0.7222222222222223,80.88333333333333,9.0,-6.0,-0.2857142857142857,0.05263157894736842,-6.0,0.0,0.0,0.001528949750588712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011651050063666043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019868691835878845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
