"","taxonID","taxonomy"
"899","sip2013","d_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Acidimicrobiales;f_unclassified_Acidimicrobiales;g_unclassified_Acidimicrobiales"
"900","sip2016","d_Bacteria;p_Acidobacteria;c_Acidobacteria_Gp4;o_Aridibacter;f_Aridibacter;g_Aridibacter"
"901","sip2019","d_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Actinomycetales;f_Streptomycetaceae;g_Streptomyces"
"902","sip2021","d_Bacteria;p_Planctomycetes;c_Planctomycetia;o_Planctomycetales;f_Planctomycetaceae;g_unclassified_Planctomycetaceae"
"903","sip2022","d_Bacteria;p_Verrucomicrobia;c_Spartobacteria;o_unclassified_Spartobacteria;f_unclassified_Spartobacteria;g_unclassified_Spartobacteria"
"904","sip2028","d_Bacteria;p_Armatimonadetes;c_Armatimonadetes_gp4;o_Armatimonadetes_gp4;f_Armatimonadetes_gp4;g_Armatimonadetes_gp4"
"905","sip2029","d_Bacteria;p_Verrucomicrobia;c_Spartobacteria;o_Spartobacteria_genera_incertae_sedis;f_Spartobacteria_genera_incertae_sedis;g_Spartobacteria_genera_incertae_sedis"
"906","sip2030","d_Bacteria;p_Verrucomicrobia;c_Subdivision3;o_Subdivision3_genera_incertae_sedis;f_Subdivision3_genera_incertae_sedis;g_Subdivision3_genera_incertae_sedis"
"907","sip2039","d_Bacteria;p_Acidobacteria;c_Acidobacteria_Gp6;o_Gp6;f_Gp6;g_Gp6"
"908","sip2042","d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Oceanospirillales;f_Halomonadaceae;g_Halomonas"
"909","sip2045","d_Bacteria;p_Proteobacteria;c_Deltaproteobacteria;o_Myxococcales;f_unclassified_Myxococcales;g_unclassified_Myxococcales"
"910","sip2048","d_Bacteria;p_Proteobacteria;c_Deltaproteobacteria;o_unclassified_Deltaproteobacteria;f_unclassified_Deltaproteobacteria;g_unclassified_Deltaproteobacteria"
"911","sip2050","d_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Gaiellales;f_Gaiellaceae;g_Gaiella"
"912","sip2059","d_Bacteria;p_Planctomycetes;c_Planctomycetia;o_Planctomycetales;f_Planctomycetaceae;g_unclassified_Planctomycetaceae"
"913","sip2061","d_Bacteria;p_Proteobacteria;c_Betaproteobacteria;o_unclassified_Betaproteobacteria;f_unclassified_Betaproteobacteria;g_unclassified_Betaproteobacteria"
"914","sip2064","d_Bacteria;p_candidate division WPS-1;c_WPS-1_genera_incertae_sedis;o_WPS-1_genera_incertae_sedis;f_WPS-1_genera_incertae_sedis;g_WPS-1_genera_incertae_sedis"
"915","sip2067","d_Bacteria;p_unclassified_Bacteria;c_unclassified_Bacteria;o_unclassified_Bacteria;f_unclassified_Bacteria;g_unclassified_Bacteria"
"916","sip2070","d_Bacteria;p_Bacteroidetes;c_Cytophagia;o_Cytophagales;f_Cytophagaceae;g_Adhaeribacter"
"917","sip2078","d_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Actinomycetales;f_unclassified_Actinomycetales;g_unclassified_Actinomycetales"
"918","sip2080","d_Bacteria;p_Actinobacteria;c_Actinobacteria;o_unclassified_Actinobacteria;f_unclassified_Actinobacteria;g_unclassified_Actinobacteria"
"919","sip2082","d_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Gaiellales;f_Gaiellaceae;g_Gaiella"
"920","sip2086","d_Bacteria;p_Actinobacteria;c_Actinobacteria;o_unclassified_Actinobacteria;f_unclassified_Actinobacteria;g_unclassified_Actinobacteria"
"921","sip2095","d_Bacteria;p_Armatimonadetes;c_Armatimonadetes_gp4;o_Armatimonadetes_gp4;f_Armatimonadetes_gp4;g_Armatimonadetes_gp4"
"922","sip2099","d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_unclassified_Gammaproteobacteria;f_unclassified_Gammaproteobacteria;g_unclassified_Gammaproteobacteria"
"923","sip2101","d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Caulobacterales;f_Caulobacteraceae;g_Phenylobacterium"
"924","sip2105","d_Bacteria;p_unclassified_Bacteria;c_unclassified_Bacteria;o_unclassified_Bacteria;f_unclassified_Bacteria;g_unclassified_Bacteria"
"925","sip2106","d_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Actinomycetales;f_Micromonosporaceae;g_Actinoplanes"
"926","sip2109","d_Bacteria;p_candidate division WPS-1;c_WPS-1_genera_incertae_sedis;o_WPS-1_genera_incertae_sedis;f_WPS-1_genera_incertae_sedis;g_WPS-1_genera_incertae_sedis"
"927","sip2123","d_Bacteria;p_Actinobacteria;c_Actinobacteria;o_unclassified_Actinobacteria;f_unclassified_Actinobacteria;g_unclassified_Actinobacteria"
"928","sip2128","d_Bacteria;p_Verrucomicrobia;c_unclassified_Verrucomicrobia;o_unclassified_Verrucomicrobia;f_unclassified_Verrucomicrobia;g_unclassified_Verrucomicrobia"
"929","sip2129","d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_unclassified_Alphaproteobacteria;f_unclassified_Alphaproteobacteria;g_unclassified_Alphaproteobacteria"
"930","sip2133","d_Bacteria;p_Verrucomicrobia;c_Spartobacteria;o_Spartobacteria_genera_incertae_sedis;f_Spartobacteria_genera_incertae_sedis;g_Spartobacteria_genera_incertae_sedis"
"931","sip2135","d_Bacteria;p_Proteobacteria;c_Betaproteobacteria;o_unclassified_Betaproteobacteria;f_unclassified_Betaproteobacteria;g_unclassified_Betaproteobacteria"
"932","sip2136","d_Bacteria;p_Proteobacteria;c_Betaproteobacteria;o_unclassified_Betaproteobacteria;f_unclassified_Betaproteobacteria;g_unclassified_Betaproteobacteria"
"933","sip2138","d_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Acidimicrobiales;f_Iamiaceae;g_Aquihabitans"
"934","sip2140","d_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Gaiellales;f_Gaiellaceae;g_Gaiella"
"935","sip2143","d_Bacteria;p_Acidobacteria;c_unclassified_Acidobacteria;o_unclassified_Acidobacteria;f_unclassified_Acidobacteria;g_unclassified_Acidobacteria"
"936","sip2144","d_Bacteria;p_Proteobacteria;c_Deltaproteobacteria;o_Myxococcales;f_unclassified_Myxococcales;g_unclassified_Myxococcales"
"937","sip2146","d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Sphingomonadales;f_Erythrobacteraceae;g_unclassified_Erythrobacteraceae"
"938","sip2147","d_Bacteria;p_Chloroflexi;c_unclassified_Chloroflexi;o_unclassified_Chloroflexi;f_unclassified_Chloroflexi;g_unclassified_Chloroflexi"
"939","sip2152","d_Bacteria;p_unclassified_Bacteria;c_unclassified_Bacteria;o_unclassified_Bacteria;f_unclassified_Bacteria;g_unclassified_Bacteria"
"940","sip2163","d_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Actinomycetales;f_Micromonosporaceae;g_unclassified_Micromonosporaceae"
"941","sip2166","d_Bacteria;p_Proteobacteria;c_Betaproteobacteria;o_unclassified_Betaproteobacteria;f_unclassified_Betaproteobacteria;g_unclassified_Betaproteobacteria"
"942","sip2171","d_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Actinomycetales;f_Pseudonocardiaceae;g_Actinomycetospora"
"943","sip2172","d_Bacteria;p_Proteobacteria;c_Betaproteobacteria;o_unclassified_Betaproteobacteria;f_unclassified_Betaproteobacteria;g_unclassified_Betaproteobacteria"
"944","sip2177","d_Bacteria;p_Planctomycetes;c_Planctomycetia;o_Planctomycetales;f_Planctomycetaceae;g_unclassified_Planctomycetaceae"
"945","sip2182","d_Bacteria;p_Proteobacteria;c_Betaproteobacteria;o_unclassified_Betaproteobacteria;f_unclassified_Betaproteobacteria;g_unclassified_Betaproteobacteria"
"946","sip2184","d_Bacteria;p_Acidobacteria;c_Acidobacteria_Gp6;o_Gp6;f_Gp6;g_Gp6"
"947","sip2186","d_Bacteria;p_Proteobacteria;c_Deltaproteobacteria;o_Myxococcales;f_unclassified_Myxococcales;g_unclassified_Myxococcales"
"948","sip2187","d_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Gaiellales;f_Gaiellaceae;g_Gaiella"
"949","sip2190","d_Bacteria;p_Proteobacteria;c_Betaproteobacteria;o_Burkholderiales;f_Comamonadaceae;g_unclassified_Comamonadaceae"
"950","sip2192","d_Bacteria;p_Verrucomicrobia;c_Opitutae;o_Opitutales;f_Opitutaceae;g_Opitutus"
"951","sip2198","d_Bacteria;p_unclassified_Bacteria;c_unclassified_Bacteria;o_unclassified_Bacteria;f_unclassified_Bacteria;g_unclassified_Bacteria"
"952","sip2199","d_Bacteria;p_Proteobacteria;c_Deltaproteobacteria;o_unclassified_Deltaproteobacteria;f_unclassified_Deltaproteobacteria;g_unclassified_Deltaproteobacteria"
"953","sip2201","d_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Acidimicrobiales;f_unclassified_Acidimicrobiales;g_unclassified_Acidimicrobiales"
"954","sip2203","d_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Actinomycetales;f_Micromonosporaceae;g_unclassified_Micromonosporaceae"
"955","sip2204","d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhizobiales;f_unclassified_Rhizobiales;g_unclassified_Rhizobiales"
"956","sip2205","d_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Acidimicrobiales;f_unclassified_Acidimicrobiales;g_unclassified_Acidimicrobiales"
"957","sip2206","d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhodospirillales;f_Acetobacteraceae;g_unclassified_Acetobacteraceae"
"958","sip2207","d_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Gaiellales;f_Gaiellaceae;g_Gaiella"
"959","sip2208","d_Bacteria;p_Proteobacteria;c_Deltaproteobacteria;o_Myxococcales;f_unclassified_Myxococcales;g_unclassified_Myxococcales"
"960","sip2212","d_Bacteria;p_unclassified_Bacteria;c_unclassified_Bacteria;o_unclassified_Bacteria;f_unclassified_Bacteria;g_unclassified_Bacteria"
"961","sip2213","d_Bacteria;p_Armatimonadetes;c_Armatimonadetes_gp5;o_Armatimonadetes_gp5;f_Armatimonadetes_gp5;g_Armatimonadetes_gp5"
"962","sip2215","d_Bacteria;p_Proteobacteria;c_Deltaproteobacteria;o_Myxococcales;f_unclassified_Myxococcales;g_unclassified_Myxococcales"
"963","sip2226","d_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Actinomycetales;f_Nocardiaceae;g_Rhodococcus"
"964","sip2231","d_Bacteria;p_Proteobacteria;c_unclassified_Proteobacteria;o_unclassified_Proteobacteria;f_unclassified_Proteobacteria;g_unclassified_Proteobacteria"
"965","sip2235","d_Bacteria;p_Planctomycetes;c_Planctomycetia;o_Planctomycetales;f_Planctomycetaceae;g_unclassified_Planctomycetaceae"
"966","sip2239","d_Bacteria;p_Bacteroidetes;c_Cytophagia;o_Cytophagales;f_unclassified_Cytophagales;g_unclassified_Cytophagales"
"967","sip2241","d_Bacteria;p_Firmicutes;c_Bacilli;o_Bacillales;f_Paenibacillaceae 1;g_Paenibacillus"
"968","sip2245","d_Bacteria;p_candidate division WPS-1;c_WPS-1_genera_incertae_sedis;o_WPS-1_genera_incertae_sedis;f_WPS-1_genera_incertae_sedis;g_WPS-1_genera_incertae_sedis"
"969","sip2251","d_Bacteria;p_Armatimonadetes;c_Chthonomonadetes;o_Chthonomonadales;f_Chthonomonadaceae;g_Chthonomonas/Armatimonadetes_gp3"
"970","sip2253","d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhizobiales;f_Hyphomicrobiaceae;g_Devosia"
"971","sip2254","d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhizobiales;f_unclassified_Rhizobiales;g_unclassified_Rhizobiales"
"972","sip2257","d_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Acidimicrobiales;f_unclassified_Acidimicrobiales;g_unclassified_Acidimicrobiales"
"973","sip2259","d_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Actinomycetales;f_Glycomycetaceae;g_Glycomyces"
"974","sip2262","d_Bacteria;p_Bacteroidetes;c_Sphingobacteriia;o_Sphingobacteriales;f_Chitinophagaceae;g_unclassified_Chitinophagaceae"
"975","sip2263","d_Bacteria;p_Bacteroidetes;c_Sphingobacteriia;o_Sphingobacteriales;f_Chitinophagaceae;g_unclassified_Chitinophagaceae"
"976","sip2264","d_Bacteria;p_Chloroflexi;c_Anaerolineae;o_Anaerolineales;f_Anaerolineaceae;g_unclassified_Anaerolineaceae"
"977","sip2269","d_Bacteria;p_unclassified_Bacteria;c_unclassified_Bacteria;o_unclassified_Bacteria;f_unclassified_Bacteria;g_unclassified_Bacteria"
"978","sip2271","d_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Actinomycetales;f_Pseudonocardiaceae;g_Pseudonocardia"
"979","sip2272","d_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Actinomycetales;f_Intrasporangiaceae;g_Oryzihumus"
"980","sip2277","d_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Actinomycetales;f_Micromonosporaceae;g_Actinoplanes"
"981","sip2278","d_Bacteria;p_Acidobacteria;c_Acidobacteria_Gp16;o_Gp16;f_Gp16;g_Gp16"
"982","sip2290","d_Bacteria;p_unclassified_Bacteria;c_unclassified_Bacteria;o_unclassified_Bacteria;f_unclassified_Bacteria;g_unclassified_Bacteria"
"983","sip2291","d_Bacteria;p_Acidobacteria;c_Acidobacteria_Gp6;o_Gp6;f_Gp6;g_Gp6"
"984","sip2293","d_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Actinomycetales;f_Micromonosporaceae;g_unclassified_Micromonosporaceae"
"985","sip2295","d_Bacteria;p_candidate division WPS-1;c_WPS-1_genera_incertae_sedis;o_WPS-1_genera_incertae_sedis;f_WPS-1_genera_incertae_sedis;g_WPS-1_genera_incertae_sedis"
"986","sip2296","d_Bacteria;p_Acidobacteria;c_Acidobacteria_Gp4;o_Aridibacter;f_Aridibacter;g_Aridibacter"
"987","sip2298","d_Bacteria;p_Actinobacteria;c_unclassified_Actinobacteria;o_unclassified_Actinobacteria;f_unclassified_Actinobacteria;g_unclassified_Actinobacteria"
"988","sip2302","d_Bacteria;p_Planctomycetes;c_Planctomycetia;o_Planctomycetales;f_Planctomycetaceae;g_unclassified_Planctomycetaceae"
"989","sip2310","d_Bacteria;p_Armatimonadetes;c_Armatimonadetes_gp5;o_Armatimonadetes_gp5;f_Armatimonadetes_gp5;g_Armatimonadetes_gp5"
"990","sip2318","d_Bacteria;p_Firmicutes;c_Bacilli;o_Bacillales;f_Bacillaceae 1;g_unclassified_Bacillaceae 1"
"991","sip2319","d_Bacteria;p_unclassified_Bacteria;c_unclassified_Bacteria;o_unclassified_Bacteria;f_unclassified_Bacteria;g_unclassified_Bacteria"
"992","sip2321","d_Bacteria;p_unclassified_Bacteria;c_unclassified_Bacteria;o_unclassified_Bacteria;f_unclassified_Bacteria;g_unclassified_Bacteria"
"993","sip2326","d_Bacteria;p_Proteobacteria;c_Deltaproteobacteria;o_Myxococcales;f_unclassified_Myxococcales;g_unclassified_Myxococcales"
"994","sip2327","d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Sphingomonadales;f_Sphingomonadaceae;g_Rhizorhabdus"
"995","sip2328","d_Bacteria;p_Bacteroidetes;c_Sphingobacteriia;o_Sphingobacteriales;f_Chitinophagaceae;g_Flavisolibacter"
"996","sip2336","d_Bacteria;p_Acidobacteria;c_Acidobacteria_Gp6;o_Gp6;f_Gp6;g_Gp6"
"997","sip2339","d_Bacteria;p_Bacteroidetes;c_Cytophagia;o_Cytophagales;f_unclassified_Cytophagales;g_unclassified_Cytophagales"
"998","sip2343","d_Bacteria;p_Firmicutes;c_Bacilli;o_Bacillales;f_Paenibacillaceae 1;g_Paenibacillus"
"999","sip2344","d_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Gaiellales;f_Gaiellaceae;g_Gaiella"
"1000","sip2346","d_Bacteria;p_Acidobacteria;c_Acidobacteria_Gp3;o_Gp3;f_Gp3;g_Gp3"
"1001","sip2347","d_Bacteria;p_Planctomycetes;c_Planctomycetia;o_Planctomycetales;f_Planctomycetaceae;g_unclassified_Planctomycetaceae"
"1002","sip2348","d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_unclassified_Alphaproteobacteria;f_unclassified_Alphaproteobacteria;g_unclassified_Alphaproteobacteria"
"1003","sip2349","d_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Actinomycetales;f_Mycobacteriaceae;g_Mycobacterium"
"1004","sip2353","d_Bacteria;p_Bacteroidetes;c_Sphingobacteriia;o_Sphingobacteriales;f_Chitinophagaceae;g_unclassified_Chitinophagaceae"
"1005","sip2355","d_Bacteria;p_Firmicutes;c_Bacilli;o_Lactobacillales;f_Streptococcaceae;g_Streptococcus"
"1006","sip2359","d_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Solirubrobacterales;f_Conexibacteraceae;g_Conexibacter"
"1007","sip2360","d_Bacteria;p_Acidobacteria;c_Acidobacteria_Gp6;o_Gp6;f_Gp6;g_Gp6"
"1008","sip2362","d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Sphingomonadales;f_Sphingomonadaceae;g_unclassified_Sphingomonadaceae"
"1009","sip2370","d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Caulobacterales;f_Caulobacteraceae;g_unclassified_Caulobacteraceae"
"1010","sip2376","d_Bacteria;p_Acidobacteria;c_Acidobacteria_Gp6;o_Gp6;f_Gp6;g_Gp6"
"1011","sip2378","d_Bacteria;p_Proteobacteria;c_Betaproteobacteria;o_unclassified_Betaproteobacteria;f_unclassified_Betaproteobacteria;g_unclassified_Betaproteobacteria"
"1012","sip2380","d_Bacteria;p_Proteobacteria;c_Betaproteobacteria;o_unclassified_Betaproteobacteria;f_unclassified_Betaproteobacteria;g_unclassified_Betaproteobacteria"
"1013","sip2388","d_Bacteria;p_unclassified_Bacteria;c_unclassified_Bacteria;o_unclassified_Bacteria;f_unclassified_Bacteria;g_unclassified_Bacteria"
"1014","sip2389","d_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Acidimicrobiales;f_unclassified_Acidimicrobiales;g_unclassified_Acidimicrobiales"
"1015","sip2393","d_Bacteria;p_Verrucomicrobia;c_Subdivision3;o_Subdivision3_genera_incertae_sedis;f_Subdivision3_genera_incertae_sedis;g_Subdivision3_genera_incertae_sedis"
"1016","sip2399","d_Bacteria;p_Verrucomicrobia;c_Opitutae;o_Opitutales;f_Opitutaceae;g_Opitutus"
"1017","sip2409","d_Bacteria;p_Proteobacteria;c_Betaproteobacteria;o_Burkholderiales;f_Oxalobacteraceae;g_unclassified_Oxalobacteraceae"
"1018","sip2410","d_Bacteria;p_unclassified_Bacteria;c_unclassified_Bacteria;o_unclassified_Bacteria;f_unclassified_Bacteria;g_unclassified_Bacteria"
"1019","sip2411","d_Bacteria;p_Verrucomicrobia;c_Spartobacteria;o_Spartobacteria_genera_incertae_sedis;f_Spartobacteria_genera_incertae_sedis;g_Spartobacteria_genera_incertae_sedis"
"1020","sip2412","d_Bacteria;p_Actinobacteria;c_Actinobacteria;o_unclassified_Actinobacteria;f_unclassified_Actinobacteria;g_unclassified_Actinobacteria"
"1021","sip2415","d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhodospirillales;f_Acetobacteraceae;g_Belnapia"
"1022","sip2420","d_Bacteria;p_candidate division WPS-1;c_WPS-1_genera_incertae_sedis;o_WPS-1_genera_incertae_sedis;f_WPS-1_genera_incertae_sedis;g_WPS-1_genera_incertae_sedis"
"1023","sip2421","d_Bacteria;p_Bacteroidetes;c_Sphingobacteriia;o_Sphingobacteriales;f_Chitinophagaceae;g_Sediminibacterium"
"1024","sip2422","d_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Gaiellales;f_Gaiellaceae;g_Gaiella"
"1025","sip2423","d_Bacteria;p_Verrucomicrobia;c_Spartobacteria;o_Spartobacteria_genera_incertae_sedis;f_Spartobacteria_genera_incertae_sedis;g_Spartobacteria_genera_incertae_sedis"
"1026","sip2426","d_Bacteria;p_Proteobacteria;c_Betaproteobacteria;o_unclassified_Betaproteobacteria;f_unclassified_Betaproteobacteria;g_unclassified_Betaproteobacteria"
"1027","sip2428","d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhodospirillales;f_unclassified_Rhodospirillales;g_unclassified_Rhodospirillales"
"1028","sip2429","d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Sphingomonadales;f_Sphingomonadaceae;g_unclassified_Sphingomonadaceae"
"1029","sip2430","d_Bacteria;p_unclassified_Bacteria;c_unclassified_Bacteria;o_unclassified_Bacteria;f_unclassified_Bacteria;g_unclassified_Bacteria"
"1030","sip2432","d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhodospirillales;f_unclassified_Rhodospirillales;g_unclassified_Rhodospirillales"
"1031","sip2433","d_Bacteria;p_unclassified_Bacteria;c_unclassified_Bacteria;o_unclassified_Bacteria;f_unclassified_Bacteria;g_unclassified_Bacteria"
"1032","sip2435","d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_unclassified_Gammaproteobacteria;f_unclassified_Gammaproteobacteria;g_unclassified_Gammaproteobacteria"
"1033","sip2437","d_Bacteria;p_unclassified_Bacteria;c_unclassified_Bacteria;o_unclassified_Bacteria;f_unclassified_Bacteria;g_unclassified_Bacteria"
"1034","sip2443","d_Bacteria;p_unclassified_Bacteria;c_unclassified_Bacteria;o_unclassified_Bacteria;f_unclassified_Bacteria;g_unclassified_Bacteria"
"1035","sip2450","d_Bacteria;p_unclassified_Bacteria;c_unclassified_Bacteria;o_unclassified_Bacteria;f_unclassified_Bacteria;g_unclassified_Bacteria"
"1036","sip2454","d_Bacteria;p_Proteobacteria;c_Deltaproteobacteria;o_Myxococcales;f_unclassified_Myxococcales;g_unclassified_Myxococcales"
"1037","sip2456","d_Bacteria;p_Bacteroidetes;c_Sphingobacteriia;o_Sphingobacteriales;f_Chitinophagaceae;g_Flavisolibacter"
"1038","sip2457","d_Bacteria;p_Planctomycetes;c_Planctomycetia;o_Planctomycetales;f_Planctomycetaceae;g_unclassified_Planctomycetaceae"
"1039","sip2458","d_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Acidimicrobiales;f_unclassified_Acidimicrobiales;g_unclassified_Acidimicrobiales"
"1040","sip2459","d_Bacteria;p_Bacteroidetes;c_unclassified_Bacteroidetes;o_unclassified_Bacteroidetes;f_unclassified_Bacteroidetes;g_unclassified_Bacteroidetes"
"1041","sip2464","d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_unclassified_Alphaproteobacteria;f_unclassified_Alphaproteobacteria;g_unclassified_Alphaproteobacteria"
"1042","sip2473","d_Bacteria;p_Actinobacteria;c_Actinobacteria;o_unclassified_Actinobacteria;f_unclassified_Actinobacteria;g_unclassified_Actinobacteria"
"1043","sip2475","d_Bacteria;p_Planctomycetes;c_Planctomycetia;o_Planctomycetales;f_Planctomycetaceae;g_unclassified_Planctomycetaceae"
"1044","sip2478","d_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Actinomycetales;f_Micromonosporaceae;g_unclassified_Micromonosporaceae"
"1045","sip2487","d_Bacteria;p_Proteobacteria;c_Deltaproteobacteria;o_Myxococcales;f_unclassified_Myxococcales;g_unclassified_Myxococcales"
"1046","sip2488","d_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Actinomycetales;f_Mycobacteriaceae;g_Mycobacterium"
"1047","sip2490","d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Caulobacterales;f_Caulobacteraceae;g_unclassified_Caulobacteraceae"
"1048","sip2491","d_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Actinomycetales;f_Micromonosporaceae;g_unclassified_Micromonosporaceae"
"1049","sip2496","d_Bacteria;p_Acidobacteria;c_Acidobacteria_Gp13;o_Gp13;f_Gp13;g_Gp13"
"1050","sip2503","d_Bacteria;p_unclassified_Bacteria;c_unclassified_Bacteria;o_unclassified_Bacteria;f_unclassified_Bacteria;g_unclassified_Bacteria"
"1051","sip2504","d_Bacteria;p_Acidobacteria;c_Acidobacteria_Gp1;o_Gp1;f_Gp1;g_Gp1"
"1052","sip2507","d_Bacteria;p_unclassified_Bacteria;c_unclassified_Bacteria;o_unclassified_Bacteria;f_unclassified_Bacteria;g_unclassified_Bacteria"
"1053","sip2510","d_Bacteria;p_Verrucomicrobia;c_Opitutae;o_Opitutales;f_Opitutaceae;g_Opitutus"
"1054","sip2511","d_Bacteria;p_Acidobacteria;c_Acidobacteria_Gp4;o_unclassified_Acidobacteria_Gp4;f_unclassified_Acidobacteria_Gp4;g_unclassified_Acidobacteria_Gp4"
"1055","sip2516","d_Bacteria;p_Actinobacteria;c_unclassified_Actinobacteria;o_unclassified_Actinobacteria;f_unclassified_Actinobacteria;g_unclassified_Actinobacteria"
"1056","sip2525","d_Bacteria;p_Actinobacteria;c_unclassified_Actinobacteria;o_unclassified_Actinobacteria;f_unclassified_Actinobacteria;g_unclassified_Actinobacteria"
"1057","sip2527","d_Bacteria;p_Verrucomicrobia;c_Spartobacteria;o_Spartobacteria_genera_incertae_sedis;f_Spartobacteria_genera_incertae_sedis;g_Spartobacteria_genera_incertae_sedis"
"1058","sip2530","d_Bacteria;p_Planctomycetes;c_Planctomycetia;o_Planctomycetales;f_Planctomycetaceae;g_unclassified_Planctomycetaceae"
"1059","sip2531","d_Bacteria;p_unclassified_Bacteria;c_unclassified_Bacteria;o_unclassified_Bacteria;f_unclassified_Bacteria;g_unclassified_Bacteria"
"1060","sip2534","d_Bacteria;p_Actinobacteria;c_Actinobacteria;o_unclassified_Actinobacteria;f_unclassified_Actinobacteria;g_unclassified_Actinobacteria"
"1061","sip2540","d_Bacteria;p_Planctomycetes;c_Planctomycetia;o_Planctomycetales;f_Planctomycetaceae;g_Singulisphaera"
"1062","sip2541","d_Bacteria;p_Acidobacteria;c_Acidobacteria_Gp4;o_Gp4;f_Gp4;g_Gp4"
"1063","sip2550","d_Bacteria;p_unclassified_Bacteria;c_unclassified_Bacteria;o_unclassified_Bacteria;f_unclassified_Bacteria;g_unclassified_Bacteria"
"1064","sip2562","d_Bacteria;p_Acidobacteria;c_Acidobacteria_Gp6;o_Gp6;f_Gp6;g_Gp6"
"1065","sip2571","d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Caulobacterales;f_Caulobacteraceae;g_Asticcacaulis"
"1066","sip2573","d_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Actinomycetales;f_Pseudonocardiaceae;g_Pseudonocardia"
"1067","sip2575","d_Bacteria;p_Verrucomicrobia;c_Spartobacteria;o_Spartobacteria_genera_incertae_sedis;f_Spartobacteria_genera_incertae_sedis;g_Spartobacteria_genera_incertae_sedis"
"1068","sip2578","d_Bacteria;p_unclassified_Bacteria;c_unclassified_Bacteria;o_unclassified_Bacteria;f_unclassified_Bacteria;g_unclassified_Bacteria"
"1069","sip2581","d_Bacteria;p_unclassified_Bacteria;c_unclassified_Bacteria;o_unclassified_Bacteria;f_unclassified_Bacteria;g_unclassified_Bacteria"
"1070","sip2586","d_Bacteria;p_Bacteroidetes;c_Cytophagia;o_Cytophagales;f_Chryseolinea;g_Chryseolinea"
"1071","sip2594","d_Bacteria;p_unclassified_Bacteria;c_unclassified_Bacteria;o_unclassified_Bacteria;f_unclassified_Bacteria;g_unclassified_Bacteria"
"1072","sip2596","d_Bacteria;p_candidate division WPS-1;c_WPS-1_genera_incertae_sedis;o_WPS-1_genera_incertae_sedis;f_WPS-1_genera_incertae_sedis;g_WPS-1_genera_incertae_sedis"
