"","taxonID","trt.code.2","moisture","taxonomy","b.boot.median","d.boot.median"
"1","sip1","t3_18O","50","d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Sphingomonadales;f_Sphingomonadaceae;g_unclassified_Sphingomonadaceae",9832489.07239189,-68141.4925500639
"2","sip1","t24_18O","50","d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Sphingomonadales;f_Sphingomonadaceae;g_unclassified_Sphingomonadaceae",3873674.24315291,0
"3","sip1","t72_18O","50","d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Sphingomonadales;f_Sphingomonadaceae;g_unclassified_Sphingomonadaceae",2484028.16580947,0
"4","sip1","t168_18O","50","d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Sphingomonadales;f_Sphingomonadaceae;g_unclassified_Sphingomonadaceae",1054032.65456257,0
"5","sip1","t48_18O","50","d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Sphingomonadales;f_Sphingomonadaceae;g_unclassified_Sphingomonadaceae",1535010.94028049,0
"6","sip1004","t72_18O","50","d_Bacteria;p_Acidobacteria;c_Acidobacteria_Gp6;o_Gp6;f_Gp6;g_Gp6",59731.0569127241,0
"7","sip1005","t48_18O","50","d_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Actinomycetales;f_Geodermatophilaceae;g_Modestobacter",137205.515708716,0
"8","sip1005","t72_18O","50","d_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Actinomycetales;f_Geodermatophilaceae;g_Modestobacter",152902.78436263,-44763.1286086531
"9","sip1005","t24_18O","50","d_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Actinomycetales;f_Geodermatophilaceae;g_Modestobacter",160740.489308355,0
"10","sip1016","t24_18O","50","d_Bacteria;p_Acidobacteria;c_Acidobacteria_Gp3;o_Gp3;f_Gp3;g_Gp3",0,0
"11","sip1016","t168_18O","50","d_Bacteria;p_Acidobacteria;c_Acidobacteria_Gp3;o_Gp3;f_Gp3;g_Gp3",132101.78272555,0
"12","sip1016","t72_18O","50","d_Bacteria;p_Acidobacteria;c_Acidobacteria_Gp3;o_Gp3;f_Gp3;g_Gp3",667947.441881327,0
"13","sip1016","t48_18O","50","d_Bacteria;p_Acidobacteria;c_Acidobacteria_Gp3;o_Gp3;f_Gp3;g_Gp3",257183.665222186,0
"14","sip1028","t48_18O","50","d_Bacteria;p_Bacteroidetes;c_Cytophagia;o_Cytophagales;f_Cytophagaceae;g_Adhaeribacter",891640.055446789,0
"15","sip1028","t24_18O","50","d_Bacteria;p_Bacteroidetes;c_Cytophagia;o_Cytophagales;f_Cytophagaceae;g_Adhaeribacter",2053707.74609473,0
"16","sip1028","t72_18O","50","d_Bacteria;p_Bacteroidetes;c_Cytophagia;o_Cytophagales;f_Cytophagaceae;g_Adhaeribacter",482664.31480086,0
"17","sip103","t168_18O","50","d_Bacteria;p_Acidobacteria;c_Acidobacteria_Gp16;o_Gp16;f_Gp16;g_Gp16",115670.178467038,0
"18","sip103","t72_18O","50","d_Bacteria;p_Acidobacteria;c_Acidobacteria_Gp16;o_Gp16;f_Gp16;g_Gp16",0,0
"19","sip103","t48_18O","50","d_Bacteria;p_Acidobacteria;c_Acidobacteria_Gp16;o_Gp16;f_Gp16;g_Gp16",0,0
"20","sip1030","t72_18O","50","d_Bacteria;p_Bacteroidetes;c_Sphingobacteriia;o_Sphingobacteriales;f_Chitinophagaceae;g_Segetibacter",559313.377961391,0
"21","sip1030","t24_18O","50","d_Bacteria;p_Bacteroidetes;c_Sphingobacteriia;o_Sphingobacteriales;f_Chitinophagaceae;g_Segetibacter",471402.64405263,0
"22","sip1030","t48_18O","50","d_Bacteria;p_Bacteroidetes;c_Sphingobacteriia;o_Sphingobacteriales;f_Chitinophagaceae;g_Segetibacter",340921.821954241,0
"23","sip1036","t48_18O","50","d_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Gaiellales;f_Gaiellaceae;g_Gaiella",0,0
"24","sip105","t48_18O","50","d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Caulobacterales;f_Caulobacteraceae;g_Caulobacter",369469.441481816,0
"25","sip105","t72_18O","50","d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Caulobacterales;f_Caulobacteraceae;g_Caulobacter",162064.94083373,0
"26","sip105","t168_18O","50","d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Caulobacterales;f_Caulobacteraceae;g_Caulobacter",174261.631458216,0
"27","sip106","t72_18O","50","d_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Actinomycetales;f_Streptomycetaceae;g_Streptomyces",576227.878839804,0
"28","sip106","t168_18O","50","d_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Actinomycetales;f_Streptomycetaceae;g_Streptomyces",323074.257261887,0
"29","sip106","t48_18O","50","d_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Actinomycetales;f_Streptomycetaceae;g_Streptomyces",750668.842297752,0
"30","sip1066","t48_18O","50","d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhizobiales;f_Hyphomicrobiaceae;g_Pedomicrobium",106384.114548932,0
"31","sip1066","t72_18O","50","d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhizobiales;f_Hyphomicrobiaceae;g_Pedomicrobium",98867.0809124282,0
"32","sip1066","t24_18O","50","d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhizobiales;f_Hyphomicrobiaceae;g_Pedomicrobium",250939.277426232,0
"33","sip1066","t3_18O","50","d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhizobiales;f_Hyphomicrobiaceae;g_Pedomicrobium",0,0
"34","sip1066","t168_18O","50","d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhizobiales;f_Hyphomicrobiaceae;g_Pedomicrobium",13397.0552057611,0
"35","sip107","t48_18O","50","d_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Solirubrobacterales;f_unclassified_Solirubrobacterales;g_unclassified_Solirubrobacterales",0,0
"36","sip1075","t24_18O","50","d_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Actinomycetales;f_Micrococcaceae;g_Arthrobacter",546451.416135633,0
"37","sip1084","t72_18O","50","d_Bacteria;p_Proteobacteria;c_Deltaproteobacteria;o_Myxococcales;f_Polyangiaceae;g_unclassified_Polyangiaceae",86137.4697787665,0
"38","sip1084","t48_18O","50","d_Bacteria;p_Proteobacteria;c_Deltaproteobacteria;o_Myxococcales;f_Polyangiaceae;g_unclassified_Polyangiaceae",104511.253529032,0
"39","sip1087","t48_18O","50","d_Bacteria;p_Acidobacteria;c_Acidobacteria_Gp3;o_unclassified_Acidobacteria_Gp3;f_unclassified_Acidobacteria_Gp3;g_unclassified_Acidobacteria_Gp3",7379.65056784196,0
"40","sip1087","t168_18O","50","d_Bacteria;p_Acidobacteria;c_Acidobacteria_Gp3;o_unclassified_Acidobacteria_Gp3;f_unclassified_Acidobacteria_Gp3;g_unclassified_Acidobacteria_Gp3",3508.15061696181,0
"41","sip1087","t72_18O","50","d_Bacteria;p_Acidobacteria;c_Acidobacteria_Gp3;o_unclassified_Acidobacteria_Gp3;f_unclassified_Acidobacteria_Gp3;g_unclassified_Acidobacteria_Gp3",46027.5146288419,0
"42","sip1089","t72_18O","50","d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Oceanospirillales;f_Halomonadaceae;g_Halomonas",6845154.07600714,0
"43","sip1089","t24_18O","50","d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Oceanospirillales;f_Halomonadaceae;g_Halomonas",10568768.6941623,0
"44","sip1089","t48_18O","50","d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Oceanospirillales;f_Halomonadaceae;g_Halomonas",2155023.41764142,0
"45","sip1089","t168_18O","50","d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Oceanospirillales;f_Halomonadaceae;g_Halomonas",4314727.6064978,0
"46","sip1089","t3_18O","50","d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Oceanospirillales;f_Halomonadaceae;g_Halomonas",0,0
"47","sip109","t48_18O","50","d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Sphingomonadales;f_Sphingomonadaceae;g_Sphingomonas",355072.169035123,0
"48","sip109","t168_18O","50","d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Sphingomonadales;f_Sphingomonadaceae;g_Sphingomonas",143633.923964221,0
"49","sip109","t24_18O","50","d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Sphingomonadales;f_Sphingomonadaceae;g_Sphingomonas",699359.193906402,0
"50","sip109","t72_18O","50","d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Sphingomonadales;f_Sphingomonadaceae;g_Sphingomonas",358712.569132554,0
"51","sip1100","t72_18O","50","d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhizobiales;f_unclassified_Rhizobiales;g_unclassified_Rhizobiales",86126.0525834284,0
"52","sip1100","t168_18O","50","d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhizobiales;f_unclassified_Rhizobiales;g_unclassified_Rhizobiales",22343.2166266034,0
"53","sip1100","t24_18O","50","d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhizobiales;f_unclassified_Rhizobiales;g_unclassified_Rhizobiales",0,0
"54","sip1100","t48_18O","50","d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhizobiales;f_unclassified_Rhizobiales;g_unclassified_Rhizobiales",85779.6351381248,-17564.247904544
"55","sip1100","t3_18O","50","d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhizobiales;f_unclassified_Rhizobiales;g_unclassified_Rhizobiales",824975.820129272,-379559.59909803
"56","sip1101","t24_18O","50","d_Bacteria;p_unclassified_Bacteria;c_unclassified_Bacteria;o_unclassified_Bacteria;f_unclassified_Bacteria;g_unclassified_Bacteria",74960.1074313466,0
"57","sip111","t24_18O","50","d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhodospirillales;f_Rhodospirillaceae;g_Skermanella",577668.835836532,0
"58","sip111","t3_18O","50","d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhodospirillales;f_Rhodospirillaceae;g_Skermanella",0,0
"59","sip111","t168_18O","50","d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhodospirillales;f_Rhodospirillaceae;g_Skermanella",87790.0679252488,0
"60","sip111","t72_18O","50","d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhodospirillales;f_Rhodospirillaceae;g_Skermanella",424231.054275055,0
"61","sip111","t48_18O","50","d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhodospirillales;f_Rhodospirillaceae;g_Skermanella",468961.735478612,0
"62","sip1116","t168_18O","50","d_Bacteria;p_unclassified_Bacteria;c_unclassified_Bacteria;o_unclassified_Bacteria;f_unclassified_Bacteria;g_unclassified_Bacteria",49463.2246200153,0
"63","sip1116","t72_18O","50","d_Bacteria;p_unclassified_Bacteria;c_unclassified_Bacteria;o_unclassified_Bacteria;f_unclassified_Bacteria;g_unclassified_Bacteria",124905.398269234,0
"64","sip1116","t3_18O","50","d_Bacteria;p_unclassified_Bacteria;c_unclassified_Bacteria;o_unclassified_Bacteria;f_unclassified_Bacteria;g_unclassified_Bacteria",1924996.39667731,0
"65","sip1123","t24_18O","50","d_Bacteria;p_Acidobacteria;c_Acidobacteria_Gp1;o_Gp1;f_Gp1;g_Gp1",249161.179962458,0
"66","sip1123","t72_18O","50","d_Bacteria;p_Acidobacteria;c_Acidobacteria_Gp1;o_Gp1;f_Gp1;g_Gp1",96121.371624631,0
"67","sip1123","t48_18O","50","d_Bacteria;p_Acidobacteria;c_Acidobacteria_Gp1;o_Gp1;f_Gp1;g_Gp1",57662.0390874034,0
"68","sip1135","t48_18O","50","d_Bacteria;p_Actinobacteria;c_Actinobacteria;o_unclassified_Actinobacteria;f_unclassified_Actinobacteria;g_unclassified_Actinobacteria",0,0
"69","sip1135","t168_18O","50","d_Bacteria;p_Actinobacteria;c_Actinobacteria;o_unclassified_Actinobacteria;f_unclassified_Actinobacteria;g_unclassified_Actinobacteria",2475.74711216439,0
"70","sip1147","t168_18O","50","d_Bacteria;p_Proteobacteria;c_Deltaproteobacteria;o_Myxococcales;f_Myxococcaceae;g_Aggregicoccus",48456.0249973601,0
"71","sip1187","t24_18O","50","d_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Actinomycetales;f_Micromonosporaceae;g_Actinoplanes",42620.4777544908,0
"72","sip120","t72_18O","50","d_Bacteria;p_unclassified_Bacteria;c_unclassified_Bacteria;o_unclassified_Bacteria;f_unclassified_Bacteria;g_unclassified_Bacteria",0,0
"73","sip120","t24_18O","50","d_Bacteria;p_unclassified_Bacteria;c_unclassified_Bacteria;o_unclassified_Bacteria;f_unclassified_Bacteria;g_unclassified_Bacteria",96345.9770130508,0
"74","sip1209","t24_18O","50","d_Bacteria;p_Bacteroidetes;c_Sphingobacteriia;o_Sphingobacteriales;f_Chitinophagaceae;g_unclassified_Chitinophagaceae",64289.3906563971,0
"75","sip1209","t48_18O","50","d_Bacteria;p_Bacteroidetes;c_Sphingobacteriia;o_Sphingobacteriales;f_Chitinophagaceae;g_unclassified_Chitinophagaceae",156447.218779703,0
"76","sip1209","t168_18O","50","d_Bacteria;p_Bacteroidetes;c_Sphingobacteriia;o_Sphingobacteriales;f_Chitinophagaceae;g_unclassified_Chitinophagaceae",73455.1561425715,0
"77","sip122","t3_18O","50","d_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Actinomycetales;f_Geodermatophilaceae;g_unclassified_Geodermatophilaceae",1500606.24364753,0
"78","sip122","t48_18O","50","d_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Actinomycetales;f_Geodermatophilaceae;g_unclassified_Geodermatophilaceae",324109.881690535,0
"79","sip122","t168_18O","50","d_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Actinomycetales;f_Geodermatophilaceae;g_unclassified_Geodermatophilaceae",137624.685306099,-30173.5246079045
"80","sip122","t72_18O","50","d_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Actinomycetales;f_Geodermatophilaceae;g_unclassified_Geodermatophilaceae",307400.441226358,0
"81","sip122","t24_18O","50","d_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Actinomycetales;f_Geodermatophilaceae;g_unclassified_Geodermatophilaceae",519409.2420786,0
"82","sip1220","t48_18O","50","d_Bacteria;p_Acidobacteria;c_Acidobacteria_Gp4;o_Aridibacter;f_Aridibacter;g_Aridibacter",222931.143061383,0
"83","sip1220","t72_18O","50","d_Bacteria;p_Acidobacteria;c_Acidobacteria_Gp4;o_Aridibacter;f_Aridibacter;g_Aridibacter",140898.917009687,0
"84","sip124","t3_18O","50","d_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Gaiellales;f_Gaiellaceae;g_Gaiella",2281910.71070976,0
"85","sip124","t168_18O","50","d_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Gaiellales;f_Gaiellaceae;g_Gaiella",35217.0883368124,0
"86","sip124","t24_18O","50","d_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Gaiellales;f_Gaiellaceae;g_Gaiella",203377.608833897,0
"87","sip124","t48_18O","50","d_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Gaiellales;f_Gaiellaceae;g_Gaiella",85033.9080549731,0
"88","sip124","t72_18O","50","d_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Gaiellales;f_Gaiellaceae;g_Gaiella",174513.445316157,0
"89","sip1247","t168_18O","50","d_Bacteria;p_Gemmatimonadetes;c_Gemmatimonadetes;o_Gemmatimonadales;f_Gemmatimonadaceae;g_Gemmatimonas",52569.8009132422,0
"90","sip1247","t48_18O","50","d_Bacteria;p_Gemmatimonadetes;c_Gemmatimonadetes;o_Gemmatimonadales;f_Gemmatimonadaceae;g_Gemmatimonas",0,0
"91","sip1247","t24_18O","50","d_Bacteria;p_Gemmatimonadetes;c_Gemmatimonadetes;o_Gemmatimonadales;f_Gemmatimonadaceae;g_Gemmatimonas",0,0
"92","sip1247","t72_18O","50","d_Bacteria;p_Gemmatimonadetes;c_Gemmatimonadetes;o_Gemmatimonadales;f_Gemmatimonadaceae;g_Gemmatimonas",225908.97254741,0
"93","sip127","t3_18O","50","d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Caulobacterales;f_Caulobacteraceae;g_Phenylobacterium",4636207.84908415,0
"94","sip127","t168_18O","50","d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Caulobacterales;f_Caulobacteraceae;g_Phenylobacterium",312494.816387134,0
"95","sip127","t24_18O","50","d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Caulobacterales;f_Caulobacteraceae;g_Phenylobacterium",621607.225586698,0
"96","sip127","t72_18O","50","d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Caulobacterales;f_Caulobacteraceae;g_Phenylobacterium",631609.955438602,0
"97","sip127","t48_18O","50","d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Caulobacterales;f_Caulobacteraceae;g_Phenylobacterium",400496.830678509,0
"98","sip1272","t48_18O","50","d_Bacteria;p_Bacteroidetes;c_Sphingobacteriia;o_Sphingobacteriales;f_Chitinophagaceae;g_unclassified_Chitinophagaceae",136980.649008713,0
"99","sip1272","t72_18O","50","d_Bacteria;p_Bacteroidetes;c_Sphingobacteriia;o_Sphingobacteriales;f_Chitinophagaceae;g_unclassified_Chitinophagaceae",146436.784067068,0
"100","sip13","t3_18O","50","d_Bacteria;p_Firmicutes;c_Bacilli;o_Bacillales;f_Planococcaceae;g_unclassified_Planococcaceae",32491269.04216,0
"101","sip13","t24_18O","50","d_Bacteria;p_Firmicutes;c_Bacilli;o_Bacillales;f_Planococcaceae;g_unclassified_Planococcaceae",22558882.7565911,0
"102","sip13","t168_18O","50","d_Bacteria;p_Firmicutes;c_Bacilli;o_Bacillales;f_Planococcaceae;g_unclassified_Planococcaceae",1736178.71649938,0
"103","sip13","t48_18O","50","d_Bacteria;p_Firmicutes;c_Bacilli;o_Bacillales;f_Planococcaceae;g_unclassified_Planococcaceae",5873811.05969208,0
"104","sip13","t72_18O","50","d_Bacteria;p_Firmicutes;c_Bacilli;o_Bacillales;f_Planococcaceae;g_unclassified_Planococcaceae",7948127.17882642,0
"105","sip1310","t24_18O","50","d_Bacteria;p_Planctomycetes;c_Planctomycetia;o_Planctomycetales;f_Planctomycetaceae;g_unclassified_Planctomycetaceae",0,0
"106","sip1310","t72_18O","50","d_Bacteria;p_Planctomycetes;c_Planctomycetia;o_Planctomycetales;f_Planctomycetaceae;g_unclassified_Planctomycetaceae",19158.0549689924,0
"107","sip1310","t168_18O","50","d_Bacteria;p_Planctomycetes;c_Planctomycetia;o_Planctomycetales;f_Planctomycetaceae;g_unclassified_Planctomycetaceae",21111.5309197672,-4009.26866989524
"108","sip1310","t48_18O","50","d_Bacteria;p_Planctomycetes;c_Planctomycetia;o_Planctomycetales;f_Planctomycetaceae;g_unclassified_Planctomycetaceae",34886.6906426558,0
"109","sip1324","t48_18O","50","d_Bacteria;p_Bacteroidetes;c_Sphingobacteriia;o_Sphingobacteriales;f_Chitinophagaceae;g_Segetibacter",150964.061330692,0
"110","sip1347","t3_18O","50","d_Bacteria;p_Acidobacteria;c_Acidobacteria_Gp6;o_Gp6;f_Gp6;g_Gp6",1571377.95897748,0
"111","sip1347","t48_18O","50","d_Bacteria;p_Acidobacteria;c_Acidobacteria_Gp6;o_Gp6;f_Gp6;g_Gp6",86948.5101734612,0
"112","sip1367","t24_18O","50","d_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Gaiellales;f_Gaiellaceae;g_Gaiella",68841.2317406419,0
"113","sip1367","t3_18O","50","d_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Gaiellales;f_Gaiellaceae;g_Gaiella",0,0
"114","sip1367","t168_18O","50","d_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Gaiellales;f_Gaiellaceae;g_Gaiella",0,-24729.8022202797
"115","sip1367","t48_18O","50","d_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Gaiellales;f_Gaiellaceae;g_Gaiella",0,-60291.9472222474
"116","sip1375","t48_18O","50","d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Alteromonadales;f_Shewanellaceae;g_Shewanella",704753.561632369,0
"117","sip1375","t168_18O","50","d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Alteromonadales;f_Shewanellaceae;g_Shewanella",2051663.55600416,0
"118","sip1375","t24_18O","50","d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Alteromonadales;f_Shewanellaceae;g_Shewanella",5005179.20245605,0
"119","sip1375","t72_18O","50","d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Alteromonadales;f_Shewanellaceae;g_Shewanella",3299884.32783568,0
"120","sip1375","t3_18O","50","d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Alteromonadales;f_Shewanellaceae;g_Shewanella",0,0
"121","sip1407","t24_18O","50","d_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Solirubrobacterales;f_unclassified_Solirubrobacterales;g_unclassified_Solirubrobacterales",0,0
"122","sip1407","t72_18O","50","d_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Solirubrobacterales;f_unclassified_Solirubrobacterales;g_unclassified_Solirubrobacterales",164629.330705971,0
"123","sip1407","t48_18O","50","d_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Solirubrobacterales;f_unclassified_Solirubrobacterales;g_unclassified_Solirubrobacterales",168623.365206089,0
"124","sip1407","t3_18O","50","d_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Solirubrobacterales;f_unclassified_Solirubrobacterales;g_unclassified_Solirubrobacterales",0,0
"125","sip1407","t168_18O","50","d_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Solirubrobacterales;f_unclassified_Solirubrobacterales;g_unclassified_Solirubrobacterales",0,0
"126","sip143","t72_18O","50","d_Bacteria;p_Proteobacteria;c_Deltaproteobacteria;o_Myxococcales;f_unclassified_Myxococcales;g_unclassified_Myxococcales",237277.792676327,0
"127","sip143","t168_18O","50","d_Bacteria;p_Proteobacteria;c_Deltaproteobacteria;o_Myxococcales;f_unclassified_Myxococcales;g_unclassified_Myxococcales",99602.5859873616,0
"128","sip144","t48_18O","50","d_Bacteria;p_Acidobacteria;c_Acidobacteria_Gp4;o_unclassified_Acidobacteria_Gp4;f_unclassified_Acidobacteria_Gp4;g_unclassified_Acidobacteria_Gp4",0,0
"129","sip144","t72_18O","50","d_Bacteria;p_Acidobacteria;c_Acidobacteria_Gp4;o_unclassified_Acidobacteria_Gp4;f_unclassified_Acidobacteria_Gp4;g_unclassified_Acidobacteria_Gp4",175996.210118305,0
"130","sip144","t168_18O","50","d_Bacteria;p_Acidobacteria;c_Acidobacteria_Gp4;o_unclassified_Acidobacteria_Gp4;f_unclassified_Acidobacteria_Gp4;g_unclassified_Acidobacteria_Gp4",131723.076294693,0
"131","sip1455","t48_18O","50","d_Bacteria;p_Firmicutes;c_Bacilli;o_Bacillales;f_Paenibacillaceae 1;g_Paenibacillus",206060.354816022,0
"132","sip1483","t48_18O","50","d_Bacteria;p_Verrucomicrobia;c_Opitutae;o_Opitutales;f_Opitutaceae;g_unclassified_Opitutaceae",225548.564935851,0
"133","sip1483","t3_18O","50","d_Bacteria;p_Verrucomicrobia;c_Opitutae;o_Opitutales;f_Opitutaceae;g_unclassified_Opitutaceae",1055449.70117781,0
"134","sip1483","t168_18O","50","d_Bacteria;p_Verrucomicrobia;c_Opitutae;o_Opitutales;f_Opitutaceae;g_unclassified_Opitutaceae",70865.8101982002,0
"135","sip149","t48_18O","50","d_Bacteria;p_Proteobacteria;c_Betaproteobacteria;o_Burkholderiales;f_Comamonadaceae;g_unclassified_Comamonadaceae",427042.688136302,0
"136","sip149","t24_18O","50","d_Bacteria;p_Proteobacteria;c_Betaproteobacteria;o_Burkholderiales;f_Comamonadaceae;g_unclassified_Comamonadaceae",511319.718298195,0
"137","sip149","t3_18O","50","d_Bacteria;p_Proteobacteria;c_Betaproteobacteria;o_Burkholderiales;f_Comamonadaceae;g_unclassified_Comamonadaceae",0,0
"138","sip1493","t24_18O","50","d_Bacteria;p_Verrucomicrobia;c_Subdivision3;o_Subdivision3_genera_incertae_sedis;f_Subdivision3_genera_incertae_sedis;g_Subdivision3_genera_incertae_sedis",142000.909382922,0
"139","sip1493","t72_18O","50","d_Bacteria;p_Verrucomicrobia;c_Subdivision3;o_Subdivision3_genera_incertae_sedis;f_Subdivision3_genera_incertae_sedis;g_Subdivision3_genera_incertae_sedis",127860.019560477,0
"140","sip1494","t24_18O","50","d_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Actinomycetales;f_Micromonosporaceae;g_unclassified_Micromonosporaceae",24964.5007645596,0
"141","sip15","t48_18O","50","d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhizobiales;f_Bradyrhizobiaceae;g_Bradyrhizobium",223909.789239182,0
"142","sip15","t168_18O","50","d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhizobiales;f_Bradyrhizobiaceae;g_Bradyrhizobium",217295.693822828,0
"143","sip15","t72_18O","50","d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhizobiales;f_Bradyrhizobiaceae;g_Bradyrhizobium",604402.440405281,0
"144","sip150","t168_18O","50","d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Xanthomonadales;f_Xanthomonadaceae;g_unclassified_Xanthomonadaceae",346314.307518511,0
"145","sip150","t72_18O","50","d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Xanthomonadales;f_Xanthomonadaceae;g_unclassified_Xanthomonadaceae",630913.429125403,0
"146","sip1505","t168_18O","50","d_Bacteria;p_candidate division WPS-1;c_WPS-1_genera_incertae_sedis;o_WPS-1_genera_incertae_sedis;f_WPS-1_genera_incertae_sedis;g_WPS-1_genera_incertae_sedis",7024.89026998078,0
"147","sip1505","t3_18O","50","d_Bacteria;p_candidate division WPS-1;c_WPS-1_genera_incertae_sedis;o_WPS-1_genera_incertae_sedis;f_WPS-1_genera_incertae_sedis;g_WPS-1_genera_incertae_sedis",0,0
"148","sip1505","t72_18O","50","d_Bacteria;p_candidate division WPS-1;c_WPS-1_genera_incertae_sedis;o_WPS-1_genera_incertae_sedis;f_WPS-1_genera_incertae_sedis;g_WPS-1_genera_incertae_sedis",20344.6414757851,0
"149","sip1515","t168_18O","50","d_Bacteria;p_unclassified_Bacteria;c_unclassified_Bacteria;o_unclassified_Bacteria;f_unclassified_Bacteria;g_unclassified_Bacteria",27696.5579342019,0
"150","sip154","t48_18O","50","d_Bacteria;p_Verrucomicrobia;c_Spartobacteria;o_Spartobacteria_genera_incertae_sedis;f_Spartobacteria_genera_incertae_sedis;g_Spartobacteria_genera_incertae_sedis",151501.690435736,0
"151","sip154","t24_18O","50","d_Bacteria;p_Verrucomicrobia;c_Spartobacteria;o_Spartobacteria_genera_incertae_sedis;f_Spartobacteria_genera_incertae_sedis;g_Spartobacteria_genera_incertae_sedis",78305.3274695221,0
"152","sip1541","t48_18O","50","d_Bacteria;p_Verrucomicrobia;c_Spartobacteria;o_Spartobacteria_genera_incertae_sedis;f_Spartobacteria_genera_incertae_sedis;g_Spartobacteria_genera_incertae_sedis",17848.4694549958,0
