taxonID	comparisonID	group.code.0	group.code.t	net.r.obs	net.r.boot.mean	net.r.boot.median	net.r.boot.CI.L	net.r.boot.CI.U	net.f.obs	net.f.boot.mean	net.f.boot.median	net.f.boot.CI.L	net.f.boot.CI.U	N.T0.obs.mean	N.T0.boot.mean	N.T0.boot.median	N.T0.boot.CI.L	N.T0.boot.CI.U	N.Tt.obs.mean	N.Tt.boot.mean	N.Tt.boot.median	N.Tt.boot.CI.L	N.Tt.boot.CI.U	message
sip1	T0.1	t0_16O	t3_16O	7325558.99826889	7452297.84089014	7325558.99826889	-42162120.1028704	56813238.0994082	122092.649971148	124204.964014836	122092.649971148	-702702.001714507	946887.301656803	12140700.7496706	12104351.0236896	12140700.7496706	6740576.09077156	17690351.8035627	13056395.6244542	13035888.2538009	13056395.6244542	9541961.29902201	15592430.2744996	none
sip3	T0.1	t0_16O	t3_16O	-23065245.6694818	-23281757.4158353	-23065245.6694818	-93457775.3000018	46319670.2157549	-384420.76115803	-388029.290263921	-384420.76115803	-1557629.58833336	771994.503595915	28675315.8918142	28650264.8376255	28675315.8918142	25181931.1583951	32923767.4677958	25792160.183129	25740045.1606461	25792160.183129	16993093.979314	31884662.56565	none
sip5	T0.1	t0_16O	t3_16O	13702024.9060537	13539853.0784625	13702024.9060537	-5228845.0565057	32632894.8686131	228367.081767562	225664.217974375	228367.081767562	-87147.4176084284	543881.581143552	4858241.96693983	4864886.18389407	4858241.96693983	3084363.61488623	6054004.74988955	6570995.08019654	6557367.81870188	6570995.08019654	4351408.00574496	7947473.44718202	none
sip7	T0.1	t0_16O	t3_16O	-94858444.5098615	-94831068.2828779	-94858444.5098615	-184943076.574045	-15496014.0004106	-1580974.07516436	-1580517.80471463	-1580974.07516436	-3082384.60956742	-258266.900006843	26419261.2994023	26399755.0573106	26419261.2994023	18684670.9280903	40158272.8924575	14561955.7356696	14545871.5219509	14561955.7356696	11515515.3362506	17324392.2278952	none
sip8	T0.1	t0_16O	t3_16O	-99801344.8779849	-99513992.5473055	-99801344.8779849	-397414788.503107	133669967.710775	-1663355.74796642	-1658566.54245509	-1663355.74796642	-6623579.80838512	2227832.79517959	67064029.9018611	67072485.5390155	67064029.9018611	39483756.2905805	107543919.191296	54588861.792113	54633236.4706023	54588861.792113	40073902.305878	62606628.1716583	none
sip9	T0.1	t0_16O	t3_16O	-1500758.48815225	-1639914.47253861	-1500758.48815225	-27035098.6761848	23058139.3099427	-25012.6414692042	-27331.9078756434	-25012.6414692042	-450584.977936413	384302.321832378	14586660.853749	14583159.7147026	14586660.853749	13783773.9956918	15380135.1426155	14399066.0427299	14378170.4056353	14399066.0427299	10936742.3577064	16666716.8379082	none
sip13	T0.1	t0_16O	t3_16O	185679158.989241	186749396.286125	185679158.989241	-23206562.9121789	386989313.847519	3094652.64982068	3112489.93810209	3094652.64982068	-386776.048536316	6449821.89745865	43842185.6334992	43829318.2794382	43842185.6334992	28800323.8381593	69952900.8711767	67052080.5071543	67172992.8152039	67052080.5071543	50028064.8704629	84366795.9092999	none
sip16	T0.1	t0_16O	t3_16O	161693782.675495	163418016.246614	161693782.675495	-90145951.2968686	393712782.5148	2694896.37792492	2723633.60411023	2694896.37792492	-1502432.52161448	6561879.70857999	48797984.3812955	48741686.1298623	48797984.3812955	29542777.8269286	79685038.2080836	69009707.2157325	69168938.160689	69009707.2157325	47698728.3768552	91996368.2353366	none
sip17	T0.1	t0_16O	t3_16O	3528665.64726171	3566265.87970425	3528665.64726171	-61979236.1974816	69090940.8766517	58811.0941210285	59437.7646617375	58811.0941210285	-1032987.26995803	1151515.68127753	18022866.0425362	17995840.8530447	18022866.0425362	11984872.9628971	23692050.7736988	18463949.2484439	18441624.0880077	18463949.2484439	14066018.521293	22750044.3754363	none
sip18	T0.1	t0_16O	t3_16O	-71699472.0160925	-71675701.5683517	-71699472.0160925	-200289174.367345	56890230.3351598	-1194991.20026821	-1194595.0261392	-1194991.20026821	-3338152.90612241	948170.505585997	41435987.6478842	41361084.8876985	41435987.6478842	25972360.1922481	53516597.4415659	32473553.6458726	32401622.1916546	32473553.6458726	20897509.2270654	39365854.0233399	none
sip19	T0.1	t0_16O	t3_16O	5517121.72070345	5049411.58926302	5517121.72070345	-51429917.3009865	63054079.3969185	91952.0286783909	84156.8598210504	91952.0286783909	-857165.288349775	1050901.32328198	12083296.2400989	12106256.9726426	12083296.2400989	5289506.08145559	17236650.5125399	12772936.4551869	12737433.4213005	12772936.4551869	7598172.61741776	17227387.3149141	none
sip20	T0.1	t0_16O	t3_16O	10411268.5022959	9958451.72051563	8271399.40912479	-43940247.7356589	72380536.1597614	173521.141704932	165974.195341927	137856.656818747	-732337.462260981	1206342.26932936	16941782.4035025	16970007.7085471	16941782.4035025	9195623.94631935	22345417.3273393	18243190.9662895	18214814.1736116	18243190.9662895	14174727.6543312	22209203.7724835	none
sip22	T0.1	t0_16O	t3_16O	-53931947.3359136	-53986580.5157659	-53931947.3359136	-91557067.8493478	-24434296.6199366	-898865.788931894	-899776.341929431	-898865.788931894	-1525951.13082246	-407238.276998943	19951849.0836643	19948225.7239373	19951849.0836643	16953736.9506167	25400489.2253532	13210355.6666751	13199903.1594666	13210355.6666751	11576933.9226394	14081977.9145935	none
sip25	T0.1	t0_16O	t3_16O	-80982957.3502369	-80987284.1820009	-80982957.3502369	-189029999.655772	27064084.9552985	-1349715.95583728	-1349788.06970002	-1349715.95583728	-3150499.99426287	451068.082588308	31191887.7182483	31143181.9215943	31191887.7182483	19705207.9277571	43137059.982251	21069018.0494686	21019771.3988442	21069018.0494686	12777463.1201533	26764280.9861626	none
sip26	T0.1	t0_16O	t3_16O	18651016.5389597	18496873.8921486	18651016.5389597	-20732121.7729281	58034154.8508476	310850.275649329	308281.231535809	310850.275649329	-345535.362882135	967235.914180793	12564385.401115	12569936.5941065	12564385.401115	8121547.25096968	18118476.4802207	14895762.468485	14882045.8306251	14895762.468485	12584714.281286	16486345.0143873	none
sip29	T0.1	t0_16O	t3_16O	11876517.7562901	11644267.9261759	10084166.8312026	-26841645.526951	60922895.6070257	197941.962604835	194071.132102931	168069.44718671	-447360.758782516	1015381.59345043	9886437.48776715	9905321.3269782	9886437.48776715	3755640.2564252	14960624.1795892	11371002.2073034	11360854.8177502	11371002.2073034	10004389.7582674	13318717.0663188	none
sip30	T0.1	t0_16O	t3_16O	8947747.99294667	9000238.4005213	8947747.99294667	-26654040.4031337	41075105.1409966	149129.133215778	150003.973342022	149129.133215778	-444234.006718895	684585.085683276	7822352.82700421	7817572.34928739	7822352.82700421	5547702.92715183	12272576.3765143	8940821.32612255	8942602.14935255	8940821.32612255	6347118.54789635	10715116.486508	none
sip36	T0.1	t0_16O	t3_16O	-3654331.35547006	-3614737.86337327	-3654331.35547006	-41928538.56656	34619875.8556199	-60905.5225911677	-60245.6310562212	-60905.5225911677	-698808.976109332	576997.930926998	10078428.0904676	10054469.5905755	10078428.0904676	5037694.45354905	14212595.6707534	9621636.67103386	9602627.35765384	9621636.67103386	6855359.29241944	12033285.7793738	none
sip38	T0.1	t0_16O	t3_16O	-30225444.7429107	-30040011.0163916	-26616776.1278284	-149665032.895395	83794702.1060488	-503757.412381846	-500666.850273194	-443612.935463806	-2494417.21492325	1396578.36843415	27885559.0652683	27847996.131126	27885559.0652683	16233989.2862429	45077358.0871989	24107378.4724045	24092994.754077	24107378.4724045	18791886.2203293	28745440.5615391	none
sip41	T0.1	t0_16O	t3_16O	8779812.06050906	8588812.73124242	8779812.06050906	-10661163.765514	28604696.5173764	146330.201008484	143146.87885404	146330.201008484	-177686.062758567	476744.941956273	2478110.55710841	2487939.69382954	2478110.55710841	0	4022326.01701396	3575587.06467204	3561541.28523485	3575587.06467204	1420039.16078136	4688079.07852606	Warning: no occurrences in rep rB_t0_16O (t0_16O)
sip46	T0.1	t0_16O	t3_16O	-16336671.0509141	-16388467.30916	-15873180.8112641	-82719801.4501515	38396418.0146064	-272277.850848568	-273141.121819334	-264553.013521068	-1378663.35750252	639940.30024344	12043374.1301743	12028832.5859511	12043374.1301743	6493500.52104559	21668065.4891579	10001290.2488101	9980274.17230608	10001290.2488101	6868143.6343065	12218487.0657644	none
sip47	T0.1	t0_16O	t3_16O	6451488.17008492	6411630.58815328	6451488.17008492	-33935828.0813961	42207305.6685914	107524.802834749	106860.509802555	107524.802834749	-565597.134689936	703455.094476523	6866759.73735178	6871917.7991417	6866759.73735178	2397282.55003847	12552556.5355429	7673195.75861239	7673371.62266086	7673195.75861239	6009872.55567873	8864714.51359378	none
sip48	T0.1	t0_16O	t3_16O	-110211865.73201	-110117234.181995	-110211865.73201	-285471890.596614	-5647519.11148941	-1836864.42886684	-1835287.23636659	-1836864.42886684	-4757864.84327691	-94125.3185248235	37112738.1819613	37101565.7294664	37112738.1819613	24054726.0216289	59780245.9274699	23336254.9654601	23336911.4567169	23336254.9654601	22183308.8367371	24882142.5854731	none
sip49	T0.1	t0_16O	t3_16O	-54078158.4223065	-54130666.4964184	-54078158.4223065	-99939025.5341183	-8217291.31049472	-901302.640371775	-902177.774940306	-901302.640371775	-1665650.42556864	-136954.855174912	21393590.75129	21372817.6372274	21393590.75129	16395039.3984613	26772402.8753843	14633820.9485017	14606484.3251751	14633820.9485017	10364185.3214232	16907308.1785038	none
sip51	T0.1	t0_16O	t3_16O	-9359896.72982138	-9194279.52530028	-9359896.72982138	-43205483.3015174	24627106.8384347	-155998.278830356	-153237.992088338	-155998.278830356	-720091.388358623	410451.780640578	9661708.10904167	9642840.734809	9661708.10904167	5413332.66300966	13713906.1408481	8491721.01781399	8493555.79414647	8491721.01781399	6323728.30614033	9955561.51332984	none
sip55	T0.1	t0_16O	t3_16O	-7106281.1334333	-7244610.40859609	-7106281.1334333	-64600610.7221848	50388048.4553182	-118438.018890555	-120743.506809935	-118438.018890555	-1076676.84536975	839800.807588637	16296853.205969	16272066.177936	16296853.205969	11159661.0146959	20351533.1668989	15408568.0642898	15366489.8768615	15408568.0642898	8602731.95530091	19531401.8788161	none
sip57	T0.1	t0_16O	t3_16O	-5656906.1480968	-5665134.74604229	-5656906.1480968	-134031774.164066	112176215.693158	-94281.7691349467	-94418.9124340381	-94281.7691349467	-2233862.90273444	1869603.59488597	33399264.9354155	33399520.465288	33399264.9354155	23491271.3566626	48583363.5475222	32692151.6669034	32691378.6220327	32692151.6669034	22113855.1268923	40374979.438613	none
sip59	T0.1	t0_16O	t3_16O	10881039.9837337	10708261.8854377	10881039.9837337	-11100597.5962652	32862677.5637326	181350.666395562	178471.031423961	181350.666395562	-185009.959937753	547711.292728876	1663405.95703522	1673246.7650609	1663405.95703522	603114.810266877	3510629.06225744	3023535.95500193	3011779.50074061	3023535.95500193	1245002.67483225	6390463.13226102	none
sip63	T0.1	t0_16O	t3_16O	-13588041.3622614	-13541059.3960408	-13588041.3622614	-36595624.0658639	10931099.6092699	-226467.35603769	-225684.323267347	-226467.35603769	-609927.067764398	182184.993487832	7892751.42583384	7877324.0227436	7892751.42583384	4683363.50976983	10450687.0044842	6194246.25555116	6184691.5982385	6194246.25555116	4944338.97815159	8249459.90381924	none
sip66	T0.1	t0_16O	t3_16O	-106005672.024274	-105747397.517115	-106005672.024274	-181499688.189875	-25277971.1107356	-1766761.20040457	-1762456.62528525	-1766761.20040457	-3024994.80316458	-421299.51851226	18252916.4229222	18197918.5638324	18252916.4229222	6898227.01672167	27124375.1164306	5002207.41988792	4979493.87419297	5002207.41988792	2129670.23315647	10480529.9944494	none
sip71	T0.1	t0_16O	t3_16O	7132722.68562155	7064392.79705786	7132722.68562155	-3157861.97568164	17423307.3469247	118878.711427026	117739.879950964	118878.711427026	-52631.0329280273	290388.455782079	239431.028764906	242064.77008132	239431.028764906	0	718293.086294718	1131021.3644676	1125113.86971355	1131021.3644676	0	2177913.41836559	Warning: no occurrences in rep rB_t0_16O & rC_t0_16O (t0_16O) and rep rC_t3_16O (t3_16O)
sip75	T0.1	t0_16O	t3_16O	2161475.52687364	2000369.56452468	2161475.52687364	-28297701.8561769	32969985.8212697	36024.5921145607	33339.4927420779	36024.5921145607	-471628.364269615	549499.763687828	6333093.60037213	6340455.27692739	6333093.60037213	2869775.23259132	9962427.26882169	6603278.04123134	6590501.47249298	6603278.04123134	4939433.13477405	9396777.34085063	none
sip86	T0.1	t0_16O	t3_16O	-8105156.61360925	-8120202.02079699	-8105156.61360925	-78884064.6196581	41445003.679959	-135085.943560154	-135336.700346617	-135085.943560154	-1314734.41032764	690750.06133265	8097958.43024943	8099114.25594466	8097958.43024943	1905788.75890248	17357644.3026526	7084813.85354827	7084089.00334504	7084813.85354827	6324183.72421741	8193751.74056294	none
sip88	T0.1	t0_16O	t3_16O	5315586.10786537	5290255.03963315	5315586.10786537	-43807760.3663945	39401157.9183825	88593.1017977562	88170.9173272192	88593.1017977562	-730129.339439908	656685.965306376	4260696.47631465	4262013.963547	4260696.47631465	0	10511578.6170256	4925144.73979782	4923295.84350114	4925144.73979782	4652018.24231121	5135282.05155592	Warning: no occurrences in rep rB_t0_16O (t0_16O)
sip89	T0.1	t0_16O	t3_16O	-108316363.176328	-107416486.67058	-108316363.176328	-294286836.285079	57254594.5250843	-1805272.71960547	-1790274.777843	-1805272.71960547	-4904780.60475132	954243.242084738	44046781.1197627	43954607.3087227	44046781.1197627	21298119.852188	69539894.2957105	30507235.7227217	30527546.4749002	30507235.7227217	23677307.7682666	34311586.3465738	none
sip93	T0.1	t0_16O	t3_16O	-17129522.6272687	-17080563.8606532	-17129522.6272687	-38849364.2523875	558365.758067731	-285492.043787812	-284676.064344219	-285492.043787812	-647489.404206459	9306.09596779551	5908495.01151376	5899420.55048539	5908495.01151376	3543478.35261778	8776630.73905789	3767304.68310517	3764350.06790375	3767304.68310517	3340216.3039042	4159389.60932034	none
sip105	T0.1	t0_16O	t3_16O	4526669.21506641	4461505.58565331	4420899.90093296	-3615821.01153703	16632611.3210257	75444.4869177736	74358.4264275551	73681.6650155493	-60263.6835256172	277210.188683762	1513242.76324491	1519083.54397152	1513242.76324491	0	2493436.07748218	2079076.41512822	2076771.74217818	2079076.41512822	1730141.37662029	2290139.1341144	Warning: no occurrences in rep rB_t0_16O (t0_16O)
sip109	T0.1	t0_16O	t3_16O	7617201.85852809	7562959.65053178	7617201.85852809	1203921.10471545	14030482.6123407	126953.364308802	126049.327508863	126953.364308802	20065.3517452574	233841.376872346	574630.607161113	577973.339882776	574630.607161113	0	1277161.22791688	1526780.83947712	1523343.29619925	1526780.83947712	1064835.99485434	2192655.04961719	Warning: no occurrences in rep rC_t0_16O (t0_16O)
sip111	T0.1	t0_16O	t3_16O	-1547521.70881817	-1626688.63042083	-1547521.70881817	-65722863.7685858	62627820.3509494	-25792.0284803028	-27111.4771736805	-25792.0284803028	-1095381.06280976	1043797.00584916	14568133.9479791	14531183.9045567	14568133.9479791	9415678.19258268	20835020.4404186	14374693.7343768	14327847.8257541	14374693.7343768	7534794.21474367	20181205.2393206	none
sip118	T0.1	t0_16O	t3_16O	3548779.1271248	3386331.43666836	3548779.1271248	-23829421.1587593	30810330.6247941	59146.3187854133	56438.8572778059	59146.3187854133	-397157.019312656	513505.510413235	2266514.54845832	2270594.50861771	2266514.54845832	0	4811930.74007137	2710111.93934892	2693885.93820126	2710111.93934892	0	4528410.06172731	Warning: no occurrences in rep rB_t0_16O (t0_16O) and rep rC_t3_16O (t3_16O)
sip120	T0.1	t0_16O	t3_16O	5537098.53339496	5398913.25618826	5537098.53339496	-17049410.0692626	28123607.1360525	92284.9755565826	89981.8876031377	92284.9755565826	-284156.83448771	468726.785600875	3498023.0462987	3504124.95473184	3498023.0462987	893461.187132913	6096908.57582892	4190160.36297307	4178989.11175538	4190160.36297307	2609208.78689405	5875702.12419462	none
sip122	T0.1	t0_16O	t3_16O	2757430.25036173	2459899.62451083	2757430.25036173	-46475752.98024	51990613.4809634	45957.1708393621	40998.3270751805	45957.1708393621	-774595.883004	866510.224682724	9201915.30651576	9212115.0538411	9201915.30651576	3885250.24572655	15027612.1711136	9546594.08781097	9519602.50690495	9546594.08781097	5612294.26382381	12932376.0499124	none
sip124	T0.1	t0_16O	t3_16O	-18589836.3374442	-18611098.7878643	-18589836.3374442	-50515768.1907167	12699749.010673	-309830.60562407	-310184.979797738	-309830.60562407	-841929.469845279	211662.483511217	11671717.5423971	11660404.2941704	11671717.5423971	8577970.78980325	15662459.0240562	9347988.00021658	9334016.94568732	9347988.00021658	7009952.36127112	10925731.5276497	none
sip127	T0.1	t0_16O	t3_16O	-12006846.2829678	-12029025.2729364	-12006846.2829678	-15080688.2886725	-9765874.71966873	-200114.104716129	-200483.75454894	-200114.104716129	-251344.804811209	-162764.578661146	9130255.99050979	9130178.62376899	9130255.99050979	9079809.61747461	9225719.65844098	7629400.20513882	7626550.46465194	7629400.20513882	7198342.96681666	7892797.26208743	none
sip130	T0.1	t0_16O	t3_16O	-8274534.27340198	-8416340.30696082	-8299590.24441565	-26706516.2643232	12394041.7127075	-137908.9045567	-140272.338449347	-138326.504073594	-445108.604405387	206567.361878458	3547102.82498194	3554083.70155737	3547102.82498194	1239973.07974007	5485561.68486964	2512786.04080669	2502041.16318726	2512786.04080669	1064835.99485434	4569963.38451582	none
sip149	T0.1	t0_16O	t3_16O	-30860326.3953569	-30904547.9710915	-30860326.3953569	-82938690.2310249	11615523.3301458	-514338.773255948	-515075.799518192	-514338.773255948	-1382311.50385042	193592.05550243	18186378.6154602	18173805.5158118	18186378.6154602	14012107.8693097	24724395.18373	14328837.8160406	14310737.0194254	14328837.8160406	11389804.7747222	16132660.3878217	none
sip153	T0.1	t0_16O	t3_16O	35322518.1406068	34969912.8989254	35322518.1406068	-20267232.9014744	90912269.1826881	588708.635676781	582831.881648757	588708.635676781	-337787.215024573	1515204.48637813	5369526.58349523	5386542.93679857	5369526.58349523	0	9703485.94964092	9784841.35107109	9757782.04916425	9784841.35107109	5009594.77632374	13499064.9147843	Warning: no occurrences in rep rB_t0_16O (t0_16O)
sip154	T0.1	t0_16O	t3_16O	-11094444.7298896	-11256949.6547997	-11094444.7298896	-61193508.9968648	37647978.3704449	-184907.412164827	-187615.827579995	-184907.412164827	-1019891.81661441	627466.306174082	7507450.0176731	7519723.52905308	7507450.0176731	1414647.13013128	14048644.141587	6120644.42643689	6112604.82220312	6120644.42643689	4662625.87508431	8757870.43860004	none
sip161	T0.1	t0_16O	t3_16O	-11630803.0199058	-11665103.2108627	-11630803.0199058	-36956599.8844326	12112221.5428644	-193846.716998429	-194418.386847712	-193846.716998429	-615943.331407211	201870.359047739	9016005.62481315	9006022.17361765	9016005.62481315	6517350.32285541	11876398.8323381	7562155.24732492	7547884.27225981	7562155.24732492	5261017.69984656	8941530.35222987	none
sip164	T0.1	t0_16O	t3_16O	-25609679.3123249	-25353361.9839714	-25609679.3123249	-67577457.3698255	17160502.9608838	-426827.988538748	-422556.033066191	-426827.988538748	-1126290.95616376	286008.382681396	8905337.88438331	8881921.41320712	8905337.88438331	3472906.40643129	14390940.1744517	5704127.9703427	5712751.16521069	5704127.9703427	3009161.67936312	7171426.13227288	none
sip165	T0.1	t0_16O	t3_16O	2302846.55346534	2510138.57427337	2302846.55346534	-43747904.3940206	44607645.2452548	38380.7758910889	41835.6429045562	38380.7758910889	-729131.739900343	743460.75408758	7444907.52120679	7422412.47887458	7444907.52120679	1925499.14070309	13573913.323128	7732763.34038996	7736179.80065876	7732763.34038996	6040158.92284882	8765396.51590325	none
sip167	T0.1	t0_16O	t3_16O	8337729.88190913	8405650.39722032	8308796.29835704	-5530889.91058524	25440955.9848246	138962.164698486	140094.173287005	138479.938305951	-92181.498509754	424015.93308041	4328914.15652629	4316770.51980478	4328914.15652629	2043396.40273983	5654549.14384143	5371130.39176493	5367476.81945732	5371130.39176493	4715736.39317838	5900990.28545952	none
sip168	T0.1	t0_16O	t3_16O	74778513.7370643	74120813.994569	74778513.7370643	-5829288.85150522	155386316.325634	1246308.56228441	1235346.89990948	1246308.56228441	-97154.8141917537	2589771.93876056	10234434.2651035	10255571.9317129	10234434.2651035	2754838.91083065	16863580.9772	19581748.4822366	19520673.681034	19581748.4822366	10590625.0226027	26709808.9269469	none
sip172	T0.1	t0_16O	t3_16O	-85495037.2785985	-85432856.2997904	-85495037.2785985	-200051336.08644	-3659079.36771947	-1424917.28797664	-1423880.93832984	-1424917.28797664	-3334188.934774	-60984.6561286579	35151636.3928741	35125688.3566874	35151636.3928741	25889443.0537101	50494458.9961969	24464756.7330493	24446581.3192136	24464756.7330493	21432396.4693301	26492579.4910802	none
sip176	T0.1	t0_16O	t3_16O	-11084271.6939866	-11209471.0144916	-11084271.6939866	-37870391.5310446	15701848.1430715	-184737.861566443	-186824.516908193	-184737.861566443	-631173.192184077	261697.469051191	7933752.85909995	7934423.41298675	7933752.85909995	5822246.8886661	11027480.3781987	6548218.89735163	6533239.5361753	6548218.89735163	4520258.9519583	9359820.40132244	none
sip181	T0.1	t0_16O	t3_16O	73049787.1456199	72304014.2604941	72731705.4908628	-6823866.33389331	160238478.734933	1217496.452427	1205066.90434157	1212195.09151438	-113731.105564889	2670641.31224889	9944446.47809451	9983253.01878172	9944446.47809451	0	16288239.3627293	19075669.871297	19021254.8013435	19075669.871297	11474159.877248	27881679.8605112	Warning: no occurrences in rep rB_t0_16O (t0_16O)
sip184	T0.1	t0_16O	t3_16O	662226.48879239	1019046.60008205	-1124585.26365978	-65689608.9314294	85528439.3755578	11037.1081465398	16984.1100013675	-18743.0877276629	-1094826.81552382	1425473.98959263	17245312.8214719	17182388.1842374	17245312.8214719	5463414.86285468	23940176.7456199	17328091.1325709	17309769.0092477	17328091.1325709	14237178.6671902	19463149.9325102	none
sip189	T0.1	t0_16O	t3_16O	-22550664.0255324	-22300351.3102509	-22550664.0255324	-83936768.9632499	38835440.9121851	-375844.400425541	-371672.521837516	-375844.40042554	-1398946.1493875	647257.348536418	9876775.81944298	9832672.33652106	9876775.81944298	2909090.44473261	15838281.3758032	7057942.81625142	7045128.42273969	7057942.81625142	3386466.12304313	10421475.6231093	none
sip208	T0.1	t0_16O	t3_16O	13873678.5965077	13482932.0313527	13644702.4995397	-24595179.5752022	53157518.4241142	231227.976608462	224715.533855878	227411.708325662	-409919.659586703	885958.640401903	6846313.05158046	6868224.1684047	6846313.05158046	1935833.07312965	9344486.05898736	8580522.87614392	8553590.67232378	8580522.87614392	4614689.08509462	11717723.9499911	none
sip219	T0.1	t0_16O	t3_16O	11931967.8466189	11734469.1929241	11931967.8466189	-24778435.7805184	48642371.4737561	198866.130776981	195574.486548735	198866.130776981	-412973.929675306	810706.191229269	5630161.11082119	5635773.27015786	5630161.11082119	1935833.07312965	10018629.0141927	7121657.09164855	7102581.91927337	7121657.09164855	4443343.70043552	10126949.1195489	none
sip225	T0.1	t0_16O	t3_16O	-13940079.0277336	-13581162.3462647	-12699675.1899909	-76005454.0552166	24154298.9821498	-232334.650462227	-226352.705771079	-211661.253166515	-1266757.56758694	402571.649702497	9028862.41708406	8992942.81551294	9028862.41708406	4917200.75828961	16787034.2955194	7286352.53861736	7295297.52222985	7286352.53861736	5618497.674359	8499207.32998899	none
sip239	T0.1	t0_16O	t3_16O	2999281.43498355	2796385.77507869	2999281.43498355	-19660572.7659677	22530139.7500038	49988.0239163925	46606.4295846448	49988.0239163925	-327676.212766128	375502.32916673	8493829.71146972	8497616.34799505	8493829.71146972	7226952.78298666	9569031.94175061	8868739.89084266	8847164.56987989	8868739.89084266	5550074.24016201	10532066.9495307	none
sip249	T0.1	t0_16O	t3_16O	3542326.73396878	3409493.28865937	3542326.73396878	-11795730.7912604	18880384.2591979	59038.7788994796	56824.8881443228	59038.7788994796	-196595.513187673	314673.070986632	2187940.05917932	2193493.73564883	2187940.05917932	670095.138837185	3241468.44366606	2630730.90092542	2619680.39673125	2630730.90092542	851868.093262589	3690863.6566361	none
sip289	T0.1	t0_16O	t3_16O	-14545677.6091681	-14523053.1699408	-14545677.6091681	-55246834.7202684	26155479.5019322	-242427.960152802	-242050.88616568	-242427.960152802	-920780.57867114	435924.658365536	11983115.6561615	11961815.0600173	11983115.6561615	7365053.63759662	16048751.6474114	10164905.9550155	10146433.4137747	10164905.9550155	7033433.81156328	12357984.5906314	none
sip293	T0.1	t0_16O	t3_16O	3075147.58830701	3038607.01868731	3075147.58830701	-15079673.1961075	18854376.0527657	51252.4598051169	50643.4503114552	51252.4598051169	-251327.886601792	314239.600879429	4123152.30213596	4122994.59148628	4123152.30213596	2629446.85818235	6457555.44276016	4507545.75067434	4502820.46882219	4507545.75067434	3811178.38747627	5835229.93449809	none
sip297	T0.1	t0_16O	t3_16O	-6956274.99447879	-7036303.90717199	-6956274.99447879	-36549580.9633638	22500747.6381027	-115937.916574647	-117271.7317862	-115937.916574647	-609159.68272273	375012.460635044	6601161.69999357	6607343.90176476	6601161.69999357	2919033.87092089	10839311.7975224	5731627.32568372	5727805.91336826	5731627.32568372	5019336.15759373	6357266.33543781	none
sip299	T0.1	t0_16O	t3_16O	-9277460.70730464	-9360329.41457236	-9277460.70730464	-41069554.9623015	21947289.7286399	-154624.345121744	-156005.490242873	-154624.345121744	-684492.582705025	365788.162143999	8231261.02483596	8219658.69595436	8231261.02483596	5384536.3255983	11392333.5019735	7071578.43642288	7049617.51913282	7071578.43642288	3587184.00400907	9042991.15950576	none
sip302	T0.1	t0_16O	t3_16O	28229595.6726975	28143317.9461306	28229595.6726975	13244215.4011342	44804635.0030084	470493.261211625	469055.299102177	470493.261211625	220736.923352236	746743.916716807	854387.885656659	854851.540527553	854387.885656659	0	1340191.78069937	4383087.34474385	4372766.28379388	4383087.34474385	2548988.11227468	5833664.98133971	Warning: no occurrences in rep rC_t0_16O (t0_16O)
sip309	T0.1	t0_16O	t3_16O	-30031397.6486098	-30025720.6238759	-30031397.6486098	-71634630.8881273	11571835.5909078	-500523.294143496	-500428.677064598	-500523.294143496	-1193910.51480212	192863.926515129	11159716.4188577	11135335.6024182	11159716.4188577	7469461.9763108	14755308.0710663	7405791.71278153	7382120.52443374	7405791.71278153	3407472.37305036	10177580.5028027	none
sip312	T0.1	t0_16O	t3_16O	-31474548.1840144	-31053161.5526661	-31474548.1840144	-109867387.381918	58385145.7191813	-524575.803066907	-517552.692544434	-524575.803066907	-1831123.12303197	973085.761986355	30349569.0373255	30287623.8503662	30349569.0373255	19117107.299426	36037220.2209144	26415250.5143237	26405978.6562829	26415250.5143237	21369761.8508136	30574317.7735655	none
sip320	T0.1	t0_16O	t3_16O	-2992120.56701343	-2911272.22849272	-2992120.56701343	-42103336.6102439	36174533.195898	-49868.6761168905	-48521.2038082121	-49868.6761168905	-701722.276837399	602908.8865983	15258493.6707449	15235744.3533285	15258493.6707449	11300868.573378	17658325.9540818	14884478.5998682	14871835.324767	14884478.5998682	12022000.3912715	17654228.1450375	none
sip326	T0.1	t0_16O	t3_16O	-29423082.0218722	-29639424.1407347	-29423082.0218722	-53473725.2957238	3747007.96538216	-490384.700364536	-493990.402345578	-490384.700364536	-891228.75492873	62450.1327563693	4146261.24840679	4170962.13328624	4146261.24840679	0	7613863.24067606	468375.99567277	466034.115694406	468375.99567277	0	936751.99134554	Warning: no occurrences in rep rB_t0_16O (t0_16O) and rep rA_t3_16O & rC_t3_16O (t3_16O)
sip340	T0.1	t0_16O	t3_16O	10137802.9761162	10007733.7132216	10137802.9761162	-28605569.6144171	44762135.7156237	168963.38293527	166795.561887026	168963.38293527	-476759.493573618	746035.595260396	9413560.73539663	9407047.10585055	9413560.73539663	6741493.75264888	14256482.3092133	10680786.1074112	10658013.8200032	10680786.1074112	7119913.39164398	12585684.2134876	none
