taxon	tube	Replicate	Hour	Isotope	unique.tube	unique.tmt	copies.ul	t.copies.ul	code
sip226	1	rB	t48	16O	rB_t48_16O	t48_16O	946920000	290968.41	d_Bacteria;p_Acidobacteria;c_Acidobacteria_Gp1;o_unclassified_Acidobacteria_Gp1;f_unclassified_Acidobacteria_Gp1;g_unclassified_Acidobacteria_Gp1
sip226	1	rC	t48	16O	rC_t48_16O	t48_16O	665988000	0	d_Bacteria;p_Acidobacteria;c_Acidobacteria_Gp1;o_unclassified_Acidobacteria_Gp1;f_unclassified_Acidobacteria_Gp1;g_unclassified_Acidobacteria_Gp1
sip226	1	rA	t72	16O	rA_t72_16O	t72_16O	761340000	217605.408	d_Bacteria;p_Acidobacteria;c_Acidobacteria_Gp1;o_unclassified_Acidobacteria_Gp1;f_unclassified_Acidobacteria_Gp1;g_unclassified_Acidobacteria_Gp1
sip226	1	rB	t72	16O	rB_t72_16O	t72_16O	864880000	288086.485	d_Bacteria;p_Acidobacteria;c_Acidobacteria_Gp1;o_unclassified_Acidobacteria_Gp1;f_unclassified_Acidobacteria_Gp1;g_unclassified_Acidobacteria_Gp1
sip226	1	rC	t72	16O	rC_t72_16O	t72_16O	901640000	278517.248	d_Bacteria;p_Acidobacteria;c_Acidobacteria_Gp1;o_unclassified_Acidobacteria_Gp1;f_unclassified_Acidobacteria_Gp1;g_unclassified_Acidobacteria_Gp1
sip226	1	rA	t168	18O	rA_t168_18O	t168_18O	1.161e+09	309279.178	d_Bacteria;p_Acidobacteria;c_Acidobacteria_Gp1;o_unclassified_Acidobacteria_Gp1;f_unclassified_Acidobacteria_Gp1;g_unclassified_Acidobacteria_Gp1
sip226	1	rB	t168	18O	rB_t168_18O	t168_18O	1099500000	842271.136	d_Bacteria;p_Acidobacteria;c_Acidobacteria_Gp1;o_unclassified_Acidobacteria_Gp1;f_unclassified_Acidobacteria_Gp1;g_unclassified_Acidobacteria_Gp1
sip226	1	rC	t168	18O	rC_t168_18O	t168_18O	1.102e+09	285744.791	d_Bacteria;p_Acidobacteria;c_Acidobacteria_Gp1;o_unclassified_Acidobacteria_Gp1;f_unclassified_Acidobacteria_Gp1;g_unclassified_Acidobacteria_Gp1
sip226	1	rA	t24	18O	rA_t24_18O	t24_18O	542100000	16899.6916	d_Bacteria;p_Acidobacteria;c_Acidobacteria_Gp1;o_unclassified_Acidobacteria_Gp1;f_unclassified_Acidobacteria_Gp1;g_unclassified_Acidobacteria_Gp1
sip226	1	rB	t24	18O	rB_t24_18O	t24_18O	1093120000	0	d_Bacteria;p_Acidobacteria;c_Acidobacteria_Gp1;o_unclassified_Acidobacteria_Gp1;f_unclassified_Acidobacteria_Gp1;g_unclassified_Acidobacteria_Gp1
sip226	1	rC	t24	18O	rC_t24_18O	t24_18O	1168400000	121842.488	d_Bacteria;p_Acidobacteria;c_Acidobacteria_Gp1;o_unclassified_Acidobacteria_Gp1;f_unclassified_Acidobacteria_Gp1;g_unclassified_Acidobacteria_Gp1
sip226	1	rA	t3	18O	rA_t3_18O	t3_18O	862900000	0	d_Bacteria;p_Acidobacteria;c_Acidobacteria_Gp1;o_unclassified_Acidobacteria_Gp1;f_unclassified_Acidobacteria_Gp1;g_unclassified_Acidobacteria_Gp1
sip226	1	rB	t3	18O	rB_t3_18O	t3_18O	679780000	154694.415	d_Bacteria;p_Acidobacteria;c_Acidobacteria_Gp1;o_unclassified_Acidobacteria_Gp1;f_unclassified_Acidobacteria_Gp1;g_unclassified_Acidobacteria_Gp1
sip226	1	rC	t3	18O	rC_t3_18O	t3_18O	567500000	0	d_Bacteria;p_Acidobacteria;c_Acidobacteria_Gp1;o_unclassified_Acidobacteria_Gp1;f_unclassified_Acidobacteria_Gp1;g_unclassified_Acidobacteria_Gp1
sip226	1	rA	t48	18O	rA_t48_18O	t48_18O	1164900000	244077.175	d_Bacteria;p_Acidobacteria;c_Acidobacteria_Gp1;o_unclassified_Acidobacteria_Gp1;f_unclassified_Acidobacteria_Gp1;g_unclassified_Acidobacteria_Gp1
sip226	1	rB	t48	18O	rB_t48_18O	t48_18O	1263300000	555022.928	d_Bacteria;p_Acidobacteria;c_Acidobacteria_Gp1;o_unclassified_Acidobacteria_Gp1;f_unclassified_Acidobacteria_Gp1;g_unclassified_Acidobacteria_Gp1
sip226	1	rC	t48	18O	rC_t48_18O	t48_18O	1270900000	131903.478	d_Bacteria;p_Acidobacteria;c_Acidobacteria_Gp1;o_unclassified_Acidobacteria_Gp1;f_unclassified_Acidobacteria_Gp1;g_unclassified_Acidobacteria_Gp1
sip226	1	rA	t72	18O	rA_t72_18O	t72_18O	738400000	0	d_Bacteria;p_Acidobacteria;c_Acidobacteria_Gp1;o_unclassified_Acidobacteria_Gp1;f_unclassified_Acidobacteria_Gp1;g_unclassified_Acidobacteria_Gp1
sip226	1	rB	t72	18O	rB_t72_18O	t72_18O	1466300000	217158.576	d_Bacteria;p_Acidobacteria;c_Acidobacteria_Gp1;o_unclassified_Acidobacteria_Gp1;f_unclassified_Acidobacteria_Gp1;g_unclassified_Acidobacteria_Gp1
sip226	1	rC	t72	18O	rC_t72_18O	t72_18O	1045500000	332605.435	d_Bacteria;p_Acidobacteria;c_Acidobacteria_Gp1;o_unclassified_Acidobacteria_Gp1;f_unclassified_Acidobacteria_Gp1;g_unclassified_Acidobacteria_Gp1
sip239	1	rA	t0	16O	rA_t0_16O	t0_16O	1022024000	2319335.19	d_Bacteria;p_Actinobacteria;c_unclassified_Actinobacteria;o_unclassified_Actinobacteria;f_unclassified_Actinobacteria;g_unclassified_Actinobacteria
sip239	1	rB	t0	16O	rB_t0_16O	t0_16O	7.41e+08	1202067.96	d_Bacteria;p_Actinobacteria;c_unclassified_Actinobacteria;o_unclassified_Actinobacteria;f_unclassified_Actinobacteria;g_unclassified_Actinobacteria
sip239	1	rC	t0	16O	rC_t0_16O	t0_16O	1061780000	1684414.416	d_Bacteria;p_Actinobacteria;c_unclassified_Actinobacteria;o_unclassified_Actinobacteria;f_unclassified_Actinobacteria;g_unclassified_Actinobacteria
sip239	1	rA	t168	16O	rA_t168_16O	t168_16O	889672000	1568417.212	d_Bacteria;p_Actinobacteria;c_unclassified_Actinobacteria;o_unclassified_Actinobacteria;f_unclassified_Actinobacteria;g_unclassified_Actinobacteria
sip239	1	rB	t168	16O	rB_t168_16O	t168_16O	815530000	733307.007	d_Bacteria;p_Actinobacteria;c_unclassified_Actinobacteria;o_unclassified_Actinobacteria;f_unclassified_Actinobacteria;g_unclassified_Actinobacteria
sip239	1	rC	t168	16O	rC_t168_16O	t168_16O	1057330000	759334.724	d_Bacteria;p_Actinobacteria;c_unclassified_Actinobacteria;o_unclassified_Actinobacteria;f_unclassified_Actinobacteria;g_unclassified_Actinobacteria
sip239	1	rA	t24	16O	rA_t24_16O	t24_16O	823660000	575349.3934	d_Bacteria;p_Actinobacteria;c_unclassified_Actinobacteria;o_unclassified_Actinobacteria;f_unclassified_Actinobacteria;g_unclassified_Actinobacteria
sip239	1	rB	t24	16O	rB_t24_16O	t24_16O	703110000	1421758.471	d_Bacteria;p_Actinobacteria;c_unclassified_Actinobacteria;o_unclassified_Actinobacteria;f_unclassified_Actinobacteria;g_unclassified_Actinobacteria
sip239	1	rC	t24	16O	rC_t24_16O	t24_16O	1813460000	2043392.04	d_Bacteria;p_Actinobacteria;c_unclassified_Actinobacteria;o_unclassified_Actinobacteria;f_unclassified_Actinobacteria;g_unclassified_Actinobacteria
sip239	1	rA	t3	16O	rA_t3_16O	t3_16O	1450280000	3459065.885	d_Bacteria;p_Actinobacteria;c_unclassified_Actinobacteria;o_unclassified_Actinobacteria;f_unclassified_Actinobacteria;g_unclassified_Actinobacteria
sip239	1	rB	t3	16O	rB_t3_16O	t3_16O	924740000	1840971.366	d_Bacteria;p_Actinobacteria;c_unclassified_Actinobacteria;o_unclassified_Actinobacteria;f_unclassified_Actinobacteria;g_unclassified_Actinobacteria
sip239	1	rC	t3	16O	rC_t3_16O	t3_16O	708970000	1074277.92	d_Bacteria;p_Actinobacteria;c_unclassified_Actinobacteria;o_unclassified_Actinobacteria;f_unclassified_Actinobacteria;g_unclassified_Actinobacteria
sip239	1	rA	t48	16O	rA_t48_16O	t48_16O	1047520000	2110541.791	d_Bacteria;p_Actinobacteria;c_unclassified_Actinobacteria;o_unclassified_Actinobacteria;f_unclassified_Actinobacteria;g_unclassified_Actinobacteria
sip239	1	rB	t48	16O	rB_t48_16O	t48_16O	946920000	2177040.1254	d_Bacteria;p_Actinobacteria;c_unclassified_Actinobacteria;o_unclassified_Actinobacteria;f_unclassified_Actinobacteria;g_unclassified_Actinobacteria
sip239	1	rC	t48	16O	rC_t48_16O	t48_16O	665988000	561408.811	d_Bacteria;p_Actinobacteria;c_unclassified_Actinobacteria;o_unclassified_Actinobacteria;f_unclassified_Actinobacteria;g_unclassified_Actinobacteria
sip239	1	rA	t72	16O	rA_t72_16O	t72_16O	761340000	428289.03	d_Bacteria;p_Actinobacteria;c_unclassified_Actinobacteria;o_unclassified_Actinobacteria;f_unclassified_Actinobacteria;g_unclassified_Actinobacteria
sip239	1	rB	t72	16O	rB_t72_16O	t72_16O	864880000	1499613.847	d_Bacteria;p_Actinobacteria;c_unclassified_Actinobacteria;o_unclassified_Actinobacteria;f_unclassified_Actinobacteria;g_unclassified_Actinobacteria
sip239	1	rC	t72	16O	rC_t72_16O	t72_16O	901640000	862946.424	d_Bacteria;p_Actinobacteria;c_unclassified_Actinobacteria;o_unclassified_Actinobacteria;f_unclassified_Actinobacteria;g_unclassified_Actinobacteria
sip239	1	rA	t168	18O	rA_t168_18O	t168_18O	1.161e+09	84369.207	d_Bacteria;p_Actinobacteria;c_unclassified_Actinobacteria;o_unclassified_Actinobacteria;f_unclassified_Actinobacteria;g_unclassified_Actinobacteria
sip239	1	rB	t168	18O	rB_t168_18O	t168_18O	1099500000	413523.746	d_Bacteria;p_Actinobacteria;c_unclassified_Actinobacteria;o_unclassified_Actinobacteria;f_unclassified_Actinobacteria;g_unclassified_Actinobacteria
sip239	1	rC	t168	18O	rC_t168_18O	t168_18O	1.102e+09	573431.228	d_Bacteria;p_Actinobacteria;c_unclassified_Actinobacteria;o_unclassified_Actinobacteria;f_unclassified_Actinobacteria;g_unclassified_Actinobacteria
sip239	1	rA	t24	18O	rA_t24_18O	t24_18O	542100000	451521.648	d_Bacteria;p_Actinobacteria;c_unclassified_Actinobacteria;o_unclassified_Actinobacteria;f_unclassified_Actinobacteria;g_unclassified_Actinobacteria
sip239	1	rB	t24	18O	rB_t24_18O	t24_18O	1093120000	555817.956	d_Bacteria;p_Actinobacteria;c_unclassified_Actinobacteria;o_unclassified_Actinobacteria;f_unclassified_Actinobacteria;g_unclassified_Actinobacteria
sip239	1	rC	t24	18O	rC_t24_18O	t24_18O	1168400000	1334288.378	d_Bacteria;p_Actinobacteria;c_unclassified_Actinobacteria;o_unclassified_Actinobacteria;f_unclassified_Actinobacteria;g_unclassified_Actinobacteria
sip239	1	rA	t3	18O	rA_t3_18O	t3_18O	862900000	1418989.124	d_Bacteria;p_Actinobacteria;c_unclassified_Actinobacteria;o_unclassified_Actinobacteria;f_unclassified_Actinobacteria;g_unclassified_Actinobacteria
sip239	1	rB	t3	18O	rB_t3_18O	t3_18O	679780000	1424853.264	d_Bacteria;p_Actinobacteria;c_unclassified_Actinobacteria;o_unclassified_Actinobacteria;f_unclassified_Actinobacteria;g_unclassified_Actinobacteria
sip239	1	rC	t3	18O	rC_t3_18O	t3_18O	567500000	491404.98	d_Bacteria;p_Actinobacteria;c_unclassified_Actinobacteria;o_unclassified_Actinobacteria;f_unclassified_Actinobacteria;g_unclassified_Actinobacteria
sip239	1	rA	t48	18O	rA_t48_18O	t48_18O	1164900000	1476054.5997	d_Bacteria;p_Actinobacteria;c_unclassified_Actinobacteria;o_unclassified_Actinobacteria;f_unclassified_Actinobacteria;g_unclassified_Actinobacteria
sip239	1	rB	t48	18O	rB_t48_18O	t48_18O	1263300000	1884844.254	d_Bacteria;p_Actinobacteria;c_unclassified_Actinobacteria;o_unclassified_Actinobacteria;f_unclassified_Actinobacteria;g_unclassified_Actinobacteria
sip239	1	rC	t48	18O	rC_t48_18O	t48_18O	1270900000	1654604.42	d_Bacteria;p_Actinobacteria;c_unclassified_Actinobacteria;o_unclassified_Actinobacteria;f_unclassified_Actinobacteria;g_unclassified_Actinobacteria
sip239	1	rA	t72	18O	rA_t72_18O	t72_18O	738400000	803408.3586	d_Bacteria;p_Actinobacteria;c_unclassified_Actinobacteria;o_unclassified_Actinobacteria;f_unclassified_Actinobacteria;g_unclassified_Actinobacteria
sip239	1	rB	t72	18O	rB_t72_18O	t72_18O	1466300000	891932.509	d_Bacteria;p_Actinobacteria;c_unclassified_Actinobacteria;o_unclassified_Actinobacteria;f_unclassified_Actinobacteria;g_unclassified_Actinobacteria
sip239	1	rC	t72	18O	rC_t72_18O	t72_18O	1045500000	1074686.2	d_Bacteria;p_Actinobacteria;c_unclassified_Actinobacteria;o_unclassified_Actinobacteria;f_unclassified_Actinobacteria;g_unclassified_Actinobacteria
sip248	1	rA	t0	16O	rA_t0_16O	t0_16O	1022024000	533000.952	d_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Acidimicrobiales;f_unclassified_Acidimicrobiales;g_unclassified_Acidimicrobiales
sip248	1	rB	t0	16O	rB_t0_16O	t0_16O	7.41e+08	233745.75	d_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Acidimicrobiales;f_unclassified_Acidimicrobiales;g_unclassified_Acidimicrobiales
sip248	1	rC	t0	16O	rC_t0_16O	t0_16O	1061780000	658371.301	d_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Acidimicrobiales;f_unclassified_Acidimicrobiales;g_unclassified_Acidimicrobiales
sip248	1	rA	t168	16O	rA_t168_16O	t168_16O	889672000	186075.54	d_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Acidimicrobiales;f_unclassified_Acidimicrobiales;g_unclassified_Acidimicrobiales
sip248	1	rB	t168	16O	rB_t168_16O	t168_16O	815530000	189719.784	d_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Acidimicrobiales;f_unclassified_Acidimicrobiales;g_unclassified_Acidimicrobiales
sip248	1	rC	t168	16O	rC_t168_16O	t168_16O	1057330000	331144.1035	d_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Acidimicrobiales;f_unclassified_Acidimicrobiales;g_unclassified_Acidimicrobiales
sip248	1	rA	t24	16O	rA_t24_16O	t24_16O	823660000	0	d_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Acidimicrobiales;f_unclassified_Acidimicrobiales;g_unclassified_Acidimicrobiales
sip248	1	rB	t24	16O	rB_t24_16O	t24_16O	703110000	223475.314	d_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Acidimicrobiales;f_unclassified_Acidimicrobiales;g_unclassified_Acidimicrobiales
sip248	1	rC	t24	16O	rC_t24_16O	t24_16O	1813460000	453300.944	d_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Acidimicrobiales;f_unclassified_Acidimicrobiales;g_unclassified_Acidimicrobiales
sip248	1	rA	t3	16O	rA_t3_16O	t3_16O	1450280000	737078.529	d_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Acidimicrobiales;f_unclassified_Acidimicrobiales;g_unclassified_Acidimicrobiales
sip248	1	rB	t3	16O	rB_t3_16O	t3_16O	924740000	247295.928	d_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Acidimicrobiales;f_unclassified_Acidimicrobiales;g_unclassified_Acidimicrobiales
sip248	1	rC	t3	16O	rC_t3_16O	t3_16O	708970000	349747.534	d_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Acidimicrobiales;f_unclassified_Acidimicrobiales;g_unclassified_Acidimicrobiales
sip248	1	rA	t48	16O	rA_t48_16O	t48_16O	1047520000	0	d_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Acidimicrobiales;f_unclassified_Acidimicrobiales;g_unclassified_Acidimicrobiales
sip248	1	rB	t48	16O	rB_t48_16O	t48_16O	946920000	275252.12	d_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Acidimicrobiales;f_unclassified_Acidimicrobiales;g_unclassified_Acidimicrobiales
sip248	1	rC	t48	16O	rC_t48_16O	t48_16O	665988000	126218.301	d_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Acidimicrobiales;f_unclassified_Acidimicrobiales;g_unclassified_Acidimicrobiales
sip248	1	rA	t72	16O	rA_t72_16O	t72_16O	761340000	0	d_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Acidimicrobiales;f_unclassified_Acidimicrobiales;g_unclassified_Acidimicrobiales
sip248	1	rB	t72	16O	rB_t72_16O	t72_16O	864880000	353072.356	d_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Acidimicrobiales;f_unclassified_Acidimicrobiales;g_unclassified_Acidimicrobiales
sip248	1	rC	t72	16O	rC_t72_16O	t72_16O	901640000	364214.784	d_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Acidimicrobiales;f_unclassified_Acidimicrobiales;g_unclassified_Acidimicrobiales
sip248	1	rA	t168	18O	rA_t168_18O	t168_18O	1.161e+09	429268.376	d_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Acidimicrobiales;f_unclassified_Acidimicrobiales;g_unclassified_Acidimicrobiales
sip248	1	rB	t168	18O	rB_t168_18O	t168_18O	1099500000	574044.2	d_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Acidimicrobiales;f_unclassified_Acidimicrobiales;g_unclassified_Acidimicrobiales
sip248	1	rC	t168	18O	rC_t168_18O	t168_18O	1.102e+09	163092.804	d_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Acidimicrobiales;f_unclassified_Acidimicrobiales;g_unclassified_Acidimicrobiales
sip248	1	rA	t24	18O	rA_t24_18O	t24_18O	542100000	0	d_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Acidimicrobiales;f_unclassified_Acidimicrobiales;g_unclassified_Acidimicrobiales
sip248	1	rB	t24	18O	rB_t24_18O	t24_18O	1093120000	483443.213	d_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Acidimicrobiales;f_unclassified_Acidimicrobiales;g_unclassified_Acidimicrobiales
sip248	1	rC	t24	18O	rC_t24_18O	t24_18O	1168400000	191804.519	d_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Acidimicrobiales;f_unclassified_Acidimicrobiales;g_unclassified_Acidimicrobiales
sip248	1	rA	t3	18O	rA_t3_18O	t3_18O	862900000	0	d_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Acidimicrobiales;f_unclassified_Acidimicrobiales;g_unclassified_Acidimicrobiales
sip248	1	rB	t3	18O	rB_t3_18O	t3_18O	679780000	201102.898	d_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Acidimicrobiales;f_unclassified_Acidimicrobiales;g_unclassified_Acidimicrobiales
sip248	1	rC	t3	18O	rC_t3_18O	t3_18O	567500000	0	d_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Acidimicrobiales;f_unclassified_Acidimicrobiales;g_unclassified_Acidimicrobiales
sip248	1	rA	t48	18O	rA_t48_18O	t48_18O	1164900000	228755.263	d_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Acidimicrobiales;f_unclassified_Acidimicrobiales;g_unclassified_Acidimicrobiales
sip248	1	rB	t48	18O	rB_t48_18O	t48_18O	1263300000	345679.04	d_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Acidimicrobiales;f_unclassified_Acidimicrobiales;g_unclassified_Acidimicrobiales
sip248	1	rC	t48	18O	rC_t48_18O	t48_18O	1270900000	219839.13	d_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Acidimicrobiales;f_unclassified_Acidimicrobiales;g_unclassified_Acidimicrobiales
sip248	1	rA	t72	18O	rA_t72_18O	t72_18O	738400000	0	d_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Acidimicrobiales;f_unclassified_Acidimicrobiales;g_unclassified_Acidimicrobiales
sip248	1	rB	t72	18O	rB_t72_18O	t72_18O	1466300000	387720.432	d_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Acidimicrobiales;f_unclassified_Acidimicrobiales;g_unclassified_Acidimicrobiales
sip248	1	rC	t72	18O	rC_t72_18O	t72_18O	1045500000	434607.116	d_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Acidimicrobiales;f_unclassified_Acidimicrobiales;g_unclassified_Acidimicrobiales
sip249	1	rA	t0	16O	rA_t0_16O	t0_16O	1022024000	708245.804	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Xanthomonadales;f_Sinobacteraceae;g_Steroidobacter
sip249	1	rB	t0	16O	rB_t0_16O	t0_16O	7.41e+08	111457.75	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Xanthomonadales;f_Sinobacteraceae;g_Steroidobacter
sip249	1	rC	t0	16O	rC_t0_16O	t0_16O	1061780000	570588.144	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Xanthomonadales;f_Sinobacteraceae;g_Steroidobacter
sip249	1	rA	t168	16O	rA_t168_16O	t168_16O	889672000	689562.223	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Xanthomonadales;f_Sinobacteraceae;g_Steroidobacter
sip249	1	rB	t168	16O	rB_t168_16O	t168_16O	815530000	307956.079	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Xanthomonadales;f_Sinobacteraceae;g_Steroidobacter
sip249	1	rC	t168	16O	rC_t168_16O	t168_16O	1057330000	716902.141	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Xanthomonadales;f_Sinobacteraceae;g_Steroidobacter
sip249	1	rA	t24	16O	rA_t24_16O	t24_16O	823660000	467176.9134	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Xanthomonadales;f_Sinobacteraceae;g_Steroidobacter
sip249	1	rB	t24	16O	rB_t24_16O	t24_16O	703110000	468931.293	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Xanthomonadales;f_Sinobacteraceae;g_Steroidobacter
sip249	1	rC	t24	16O	rC_t24_16O	t24_16O	1813460000	226650.048	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Xanthomonadales;f_Sinobacteraceae;g_Steroidobacter
sip249	1	rA	t3	16O	rA_t3_16O	t3_16O	1450280000	987942.0364	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Xanthomonadales;f_Sinobacteraceae;g_Steroidobacter
sip249	1	rB	t3	16O	rB_t3_16O	t3_16O	924740000	705362.177	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Xanthomonadales;f_Sinobacteraceae;g_Steroidobacter
sip249	1	rC	t3	16O	rC_t3_16O	t3_16O	708970000	164888.44	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Xanthomonadales;f_Sinobacteraceae;g_Steroidobacter
sip249	1	rA	t48	16O	rA_t48_16O	t48_16O	1047520000	607755.436	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Xanthomonadales;f_Sinobacteraceae;g_Steroidobacter
sip249	1	rB	t48	16O	rB_t48_16O	t48_16O	946920000	431355.477	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Xanthomonadales;f_Sinobacteraceae;g_Steroidobacter
sip249	1	rC	t48	16O	rC_t48_16O	t48_16O	665988000	59396.922	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Xanthomonadales;f_Sinobacteraceae;g_Steroidobacter
sip249	1	rA	t72	16O	rA_t72_16O	t72_16O	761340000	416655.51	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Xanthomonadales;f_Sinobacteraceae;g_Steroidobacter
sip249	1	rB	t72	16O	rB_t72_16O	t72_16O	864880000	269503.803	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Xanthomonadales;f_Sinobacteraceae;g_Steroidobacter
sip249	1	rC	t72	16O	rC_t72_16O	t72_16O	901640000	504601.599	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Xanthomonadales;f_Sinobacteraceae;g_Steroidobacter
sip249	1	rA	t168	18O	rA_t168_18O	t168_18O	1.161e+09	493025.774	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Xanthomonadales;f_Sinobacteraceae;g_Steroidobacter
sip249	1	rB	t168	18O	rB_t168_18O	t168_18O	1099500000	394385.612	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Xanthomonadales;f_Sinobacteraceae;g_Steroidobacter
sip249	1	rC	t168	18O	rC_t168_18O	t168_18O	1.102e+09	71952.669	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Xanthomonadales;f_Sinobacteraceae;g_Steroidobacter
sip249	1	rA	t24	18O	rA_t24_18O	t24_18O	542100000	239509.2892	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Xanthomonadales;f_Sinobacteraceae;g_Steroidobacter
sip249	1	rB	t24	18O	rB_t24_18O	t24_18O	1093120000	99253.162	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Xanthomonadales;f_Sinobacteraceae;g_Steroidobacter
sip249	1	rC	t24	18O	rC_t24_18O	t24_18O	1168400000	587353.746	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Xanthomonadales;f_Sinobacteraceae;g_Steroidobacter
sip249	1	rA	t3	18O	rA_t3_18O	t3_18O	862900000	311820.498	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Xanthomonadales;f_Sinobacteraceae;g_Steroidobacter
sip249	1	rB	t3	18O	rB_t3_18O	t3_18O	679780000	405728.6	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Xanthomonadales;f_Sinobacteraceae;g_Steroidobacter
sip249	1	rC	t3	18O	rC_t3_18O	t3_18O	567500000	245702.49	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Xanthomonadales;f_Sinobacteraceae;g_Steroidobacter
sip249	1	rA	t48	18O	rA_t48_18O	t48_18O	1164900000	593871.329	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Xanthomonadales;f_Sinobacteraceae;g_Steroidobacter
sip249	1	rB	t48	18O	rB_t48_18O	t48_18O	1263300000	1132319.346	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Xanthomonadales;f_Sinobacteraceae;g_Steroidobacter
sip249	1	rC	t48	18O	rC_t48_18O	t48_18O	1270900000	420399.042	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Xanthomonadales;f_Sinobacteraceae;g_Steroidobacter
sip249	1	rA	t72	18O	rA_t72_18O	t72_18O	738400000	348224.1828	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Xanthomonadales;f_Sinobacteraceae;g_Steroidobacter
sip249	1	rB	t72	18O	rB_t72_18O	t72_18O	1466300000	539013.38	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Xanthomonadales;f_Sinobacteraceae;g_Steroidobacter
sip249	1	rC	t72	18O	rC_t72_18O	t72_18O	1045500000	346789.6056	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Xanthomonadales;f_Sinobacteraceae;g_Steroidobacter
sip251	1	rA	t0	16O	rA_t0_16O	t0_16O	1022024000	592202.928	d_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Gaiellales;f_Gaiellaceae;g_Gaiella
sip251	1	rB	t0	16O	rB_t0_16O	t0_16O	7.41e+08	0	d_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Gaiellales;f_Gaiellaceae;g_Gaiella
