taxonID	comparisonID	trt.code.1	trt.code.2	ape.obs	ape.boot.mean	ape.boot.median	ape.boot.CI.L	ape.boot.CI.U	b.obs	b.boot.mean	b.boot.median	b.boot.CI.L	b.boot.CI.U	f.gross.obs	f.gross.boot.mean	f.gross.boot.median	f.gross.boot.CI.L	f.gross.boot.CI.U	message	comparisonID.pop	group.code.0	group.code.t	r.net.obs	r.net.boot.mean	r.net.boot.median	r.net.boot.CI.L	r.net.boot.CI.U	f.net.obs	f.net.boot.mean	f.net.boot.median	f.net.boot.CI.L	f.net.boot.CI.U	N.tot.T0.obs.mean	N.tot.T0.boot.mean	N.tot.T0.boot.median	N.tot.T0.boot.CI.L	N.tot.T0.boot.CI.U	N.tot.Tt.obs.mean	N.tot.Tt.boot.mean	N.tot.Tt.boot.median	N.tot.Tt.boot.CI.L	N.tot.Tt.boot.CI.U	message.pop	d.obs	d.boot.mean	d.boot.median	d.boot.CI.L	d.boot.CI.U	f.death.obs	f.death.boot.mean	f.death.boot.median	f.death.boot.CI.L	f.death.boot.CI.U	N.light.Tt.obs	N.light.Tt.boot.mean	N.light.Tt.boot.median	N.light.Tt.boot.CI.L	N.light.Tt.boot.CI.U
sip16	NA	NA	NA	NA	NA	NA	NA	NA	-578341.04323402	4105242.73572877	4034099.68650183	2824605.06871929	5817112.66859702	-9639.01738723367	68420.7122621461	67234.9947750305	47076.7511453214	96951.8778099504	NA	T0.17	t24_18O	t48_18O	109801461.108953	111891541.028227	109801461.108953	-154303330.286028	371295526.493659	1830024.35181588	1864859.01713711	1830024.35181588	-2571722.1714338	6188258.77489432	243986163.219841	243324312.868699	243986163.219841	64179093.6983646	474070497.077381	353787624.328794	355215853.896926	353787624.328794	180525972.988073	562948943.793999	none	110379802.152187	107786298.292498	106173124.47639	-158260856.480461	366628871.484976	1839663.36920311	1796438.30487497	1769552.0746065	-2637680.94134102	6110481.19141626	NA	NA	NA	NA	NA
sip17	NA	NA	NA	NA	NA	NA	NA	NA	335734.396731806	560919.350569545	557956.165566687	456238.181026404	700619.997390867	5595.57327886343	9348.65584282575	9299.26942611144	7603.96968377341	11676.9999565144	NA	T0.17	t24_18O	t48_18O	8033898.72346382	8198603.74609128	8033898.72346382	-11365725.3388909	24686187.4057208	133898.31205773	136643.395768188	133898.31205773	-189428.755648182	411436.456762013	19544137.9520049	19446601.4042357	19544137.9520049	3558524.50857193	31657947.743868	27578036.6754687	27645205.1503269	27578036.6754687	12323180.3887703	36230306.4373907	none	7698164.32673202	7637684.39552173	7495050.69248251	-11845719.6762182	24147409.4563576	128302.738778867	127294.739925362	124917.511541375	-197428.661270304	402456.824272626	NA	NA	NA	NA	NA
sip18	NA	NA	NA	NA	NA	NA	NA	NA	464282.929040057	645904.251015116	641313.537461695	440514.518797114	906037.620465152	7738.04881733429	10765.0708502519	10688.5589576949	7341.90864661856	15100.6270077525	NA	T0.17	t24_18O	t48_18O	15438481.7003551	15642027.4847861	15438481.7003551	-8003362.89510183	38402828.1856322	257308.028339252	260700.458079768	257308.028339252	-133389.381585031	640047.136427204	26480460.3810617	26367548.0479803	26480460.3810617	6706889.6074033	38149114.5505691	41918942.0814168	42009575.5327664	41918942.0814168	17662146.8179121	54402546.918972	none	14974198.7713151	14996123.233771	14872092.8937014	-8828735.28167771	37594308.1738216	249569.979521918	249935.387229516	247868.214895023	-147145.588027962	626571.802897027	NA	NA	NA	NA	NA
sip19	NA	NA	NA	NA	NA	NA	NA	NA	227607.063780951	320749.165757909	316219.608234701	243886.574869493	425603.186677096	3793.45106301584	5345.81942929848	5270.32680391168	4064.77624782488	7093.38644461826	NA	T0.17	t24_18O	t48_18O	5854907.01848278	5918286.29684708	5854907.01848278	-363453.435519575	12346939.5972479	97581.7836413796	98638.1049474514	97581.7836413796	-6057.55725865959	205782.326620798	8493423.1455204	8459986.75421033	8493423.1455204	2325899.52995825	11785037.1999567	14348330.1640032	14378273.0510574	14348330.1640032	8316555.49529529	18333515.5615921	none	5627299.95470183	5597537.13108917	5511487.05237704	-750481.48588737	12014724.2698623	93788.3325783638	93292.2855181529	91858.1175396173	-12508.0247647895	200245.404497705	NA	NA	NA	NA	NA
sip20	NA	NA	NA	NA	NA	NA	NA	NA	209862.176784537	304430.17768063	300301.159611997	191517.176760334	454178.844822103	3497.70294640894	5073.83629467717	5005.01932686662	3191.95294600557	7569.64741370171	NA	T0.17	t24_18O	t48_18O	8572043.42987536	8675268.65912247	8572043.42987536	-282876.168683957	18240705.8622989	142867.390497923	144587.810985375	142867.390497923	-4714.60281139928	304011.764371648	11160301.0069266	11121288.876004	11160301.0069266	3804990.67405259	15455988.7054124	19732344.436802	19796557.5351264	19732344.436802	11748976.9825937	29103966.2485043	none	8362181.25309082	8370838.48144184	8229844.85250765	-706487.165248399	17953541.5019313	139369.687551514	139513.974690697	137164.080875128	-11774.7860874733	299225.691698855	NA	NA	NA	NA	NA
sip22	NA	NA	NA	NA	NA	NA	NA	NA	135386.899942016	190324.177799001	193361.887791263	-276687.884395823	682815.05675656	2256.44833236694	3172.06962998335	3222.69812985438	-4611.46473993038	11380.2509459427	NA	T0.17	t24_18O	t48_18O	1563075.63722846	1582077.36721523	1563075.63722846	-5091102.15931027	8207341.77903017	26051.2606204743	26367.9561202538	26051.2606204743	-84851.7026551712	136789.029650503	10276861.2880826	10272475.9232356	10276861.2880826	5494043.87681088	18647049.1931918	11839936.925311	11854553.2904508	11839936.925311	9570094.2342326	14518173.5769378	none	1427688.73728644	1391753.18941623	1426743.10205824	-5450789.16206428	7954516.46989436	23794.8122881073	23195.8864902705	23779.0517009707	-90846.4860344047	132575.27449824	NA	NA	NA	NA	NA
sip23	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	T0.17	t24_18O	t48_18O	598461.308715359	610035.142220427	598461.308715359	-2384192.68497557	3445479.91835734	9974.35514525599	10167.2523703405	9974.35514525599	-39736.5447495929	57424.6653059556	1958872.17933695	1943975.32157485	1958872.17933695	28.5817027449049	4705387.39606022	2557333.48805231	2554010.46379527	2557333.48805231	1042629.03956183	3835899.15957513	none	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
sip25	NA	NA	NA	NA	NA	NA	NA	NA	228707.528143222	337320.963731903	328770.439431858	-424856.965398421	914496.904127625	3811.79213572037	5622.01606219839	5479.50732386431	-7080.94942330702	15241.6150687937	NA	T0.17	t24_18O	t48_18O	-1034007.53998393	-965454.147708884	-1034007.53998393	-18955728.2656216	16887713.1856537	-17233.4589997322	-16090.9024618147	-17233.4589997322	-315928.804427027	281461.886427562	21863081.762475	21766306.9500563	21863081.762475	6197044.73420249	34243932.6037228	20829074.2224911	20800852.8023474	20829074.2224911	11129979.9378261	29401832.3249553	none	-1262715.06812715	-1302775.11144079	-1345974.42102927	-19243942.3604227	16633614.5960479	-21045.2511354526	-21712.9185240131	-22432.9070171545	-320732.372673712	277226.909934131	NA	NA	NA	NA	NA
sip26	NA	NA	NA	NA	NA	NA	NA	NA	349326.374009644	460040.213984192	439762.34164801	112503.460329578	1042553.6083802	5822.10623349407	7667.33689973653	7329.37236080017	1875.05767215963	17375.8934730034	NA	T0.17	t24_18O	t48_18O	10563775.5560067	10638963.9239172	10563775.5560067	-81905.7550234795	19478900.3817279	176062.925933444	177316.065398619	176062.925933444	-1365.09591705799	324648.339695464	11029564.1710913	10987376.5591328	11029564.1710913	5001708.28670664	17915379.7965734	21593339.7270979	21626340.48305	21593339.7270979	12670957.1304968	26203907.3828635	none	10214449.181997	10178923.709933	10357628.2963998	-422124.148035821	18803456.7001164	170240.81969995	169648.728498883	172627.13827333	-7035.40246726368	313390.94500194	NA	NA	NA	NA	NA
sip29	NA	NA	NA	NA	NA	NA	NA	NA	-181764.856812262	327632.384946083	349828.0087519	-1140923.4196513	1566616.89768818	-3029.41428020437	5460.53974910138	5830.46681253167	-19015.3903275216	26110.2816281364	NA	T0.17	t24_18O	t48_18O	9670336.19584042	9845140.63763786	9670336.19584042	-4783547.61447151	27921580.5511243	161172.269930674	164085.677293964	161172.269930674	-79725.7935745252	465359.675852071	16060651.6161629	16005985.3758637	16060651.6161629	6042615.60609563	21255222.9452377	25730987.8120034	25851126.0135015	25730987.8120034	15100252.4455312	43982232.1672872	none	9852101.05265268	9517508.25269178	9241280.47291641	-5194697.81014811	26581698.8789853	164201.684210878	158625.137544863	154021.341215274	-86578.2968358018	443028.314649755	NA	NA	NA	NA	NA
sip30	NA	NA	NA	NA	NA	NA	NA	NA	40014.7396316435	517394.245006576	506295.152643856	202654.913396008	879579.336653194	666.912327194059	8623.23741677626	8438.25254406426	3377.58188993346	14659.6556108866	NA	T0.17	t24_18O	t48_18O	13463812.771567	13667284.3107823	13463812.771567	-3470030.43037264	35193539.4515374	224396.879526117	227788.071846371	224396.879526117	-57833.8405062107	586558.990858957	13357564.5177855	13310274.1760054	13357564.5177855	3428082.7590387	21460223.0655869	26821377.2893525	26977558.4867876	26821377.2893525	11979479.1996982	50377927.1802682	none	13423798.0319354	13149890.0657757	12871642.0895309	-4042227.1848806	34394407.5391894	223729.967198923	219164.834429595	214527.368158848	-67370.4530813434	573240.125653157	NA	NA	NA	NA	NA
sip36	NA	NA	NA	NA	NA	NA	NA	NA	-189593.548909798	536361.160991974	515222.037661877	195190.770517262	1131864.6889618	-3159.89248182996	8939.35268319957	8587.03396103129	3253.17950862103	18864.4114826966	NA	T0.17	t24_18O	t48_18O	11084746.5607344	11250336.4598405	11084746.5607344	-3199537.68579247	28278393.8077797	184745.776012239	187505.607664008	184745.776012239	-53325.6280965412	471306.563462995	13349642.3560958	13307967.5643977	13349642.3560958	5211389.20068385	18741169.2152116	24434388.9168302	24558304.0242381	24434388.9168302	14139997.9818497	43784173.943444	none	11274340.1096442	10713975.2988485	10499168.4697336	-3813030.97543001	27743030.9657267	187905.668494069	178566.254980808	174986.141162225	-63550.5162571669	462383.849428778	NA	NA	NA	NA	NA
sip38	NA	NA	NA	NA	NA	NA	NA	NA	190304.099929984	345219.299885129	347103.947137273	217247.766260266	475826.683792977	3171.73499883306	5753.65499808549	5785.06578562121	3620.79610433776	7930.44472988295	NA	T0.17	t24_18O	t48_18O	6183700.2589723	6329658.08880821	6183700.2589723	-9439400.53822882	20741824.2670356	103061.670982872	105494.301480137	103061.670982872	-157323.342303814	345697.071117261	22232433.4891259	22148212.4884512	22232433.4891259	7803679.6953033	31530891.018358	28416133.7480982	28477870.5772594	28416133.7480982	14909948.5185151	36454574.4033572	none	5993396.15904231	5984438.78892308	5847524.8102672	-9659917.62654669	20313309.4352005	99889.9359840386	99740.6464820514	97458.7468377871	-160998.627109112	338555.157253342	NA	NA	NA	NA	NA
sip41	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	T0.17	t24_18O	t48_18O	-12307.5137092839	-17532.0426073011	-12307.5137092839	-1181117.1750717	1156502.14765314	-205.125228488065	-292.200710121684	-205.125228488065	-19685.2862511951	19275.0357942189	1099723.58821234	1097428.07640537	1099723.58821234	445878.498793261	1869049.66738028	1087416.07450306	1079896.03379807	1087416.07450306	59.4966056083926	2083317.31210585	none	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
sip43	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
sip46	NA	NA	NA	NA	NA	NA	NA	NA	66957.8953478789	89116.4951934471	88543.4806708124	27984.5542288397	145047.109902112	1115.96492246465	1485.27491989078	1475.72467784687	466.409237147328	2417.45183170187	NA	T0.17	t24_18O	t48_18O	4086532.54021304	4163665.65715935	4086532.54021304	-3339831.86326927	11634855.5579469	68108.8756702174	69394.4276193225	68108.8756702174	-55663.8643878212	193914.259299115	7926953.21771094	7889086.44187762	7926953.21771094	1704398.86527728	12599399.0631819	12013485.757924	12052752.099037	12013485.757924	5179879.97660111	17418941.6465357	none	4019574.64486516	4074549.1619659	3999418.65060988	-3445935.95781318	11507410.0839264	66992.9107477527	67909.1526994317	66656.9775101648	-57432.265963553	191790.16806544	NA	NA	NA	NA	NA
sip47	NA	NA	NA	NA	NA	NA	NA	NA	11272.4884302435	54235.0591830948	50110.8217401498	-25798.8292795585	162291.711690807	187.874807170725	903.917653051579	835.18036233583	-429.980487992641	2704.86186151346	NA	T0.17	t24_18O	t48_18O	4042779.00152335	4143597.61131243	4042779.00152335	-5543004.34090235	13690896.6351428	67379.6500253891	69059.9601885405	67379.6500253891	-92383.4056817058	228181.610585713	8630300.64628411	8589031.43663803	8630300.64628411	1106723.28654326	12439431.8257953	12673079.6478075	12732629.0479505	12673079.6478075	3448986.44248015	21060630.8040863	none	4031506.5130931	4089362.55212933	3983176.87586959	-5585823.10771124	13662408.8698767	67191.7752182184	68156.0425354889	66386.281264493	-93097.0517951873	227706.814497945	NA	NA	NA	NA	NA
sip48	NA	NA	NA	NA	NA	NA	NA	NA	234358.903039337	296653.706359066	294135.417756043	166741.587545361	478009.307587262	3905.98171732228	4944.22843931776	4902.25696260071	2779.02645908936	7966.82179312102	NA	T0.17	t24_18O	t48_18O	5057207.68228739	5183576.48847239	5057207.68228739	-7023718.2209383	18602775.2412806	84286.7947047898	86392.9414745398	84286.7947047898	-117061.970348972	310046.254021343	17706149.9800221	17640666.5026278	17706149.9800221	4794190.88246019	26533114.2326595	22763357.6623095	22824242.9911002	22763357.6623095	12263088.2283215	31160867.5551017	none	4822848.77924805	4886922.78211333	4732918.32452276	-7332731.85511239	18290188.3184315	80380.8129874675	81448.713035222	78881.9720753793	-122212.197585207	304836.471973858	NA	NA	NA	NA	NA
sip49	NA	NA	NA	NA	NA	NA	NA	NA	152668.094094617	261065.509385604	252354.838738695	139798.747249291	419164.636303397	2544.46823491029	4351.09182309339	4205.91397897825	2329.97912082152	6986.07727172329	NA	T0.17	t24_18O	t48_18O	824885.32472029	878843.336354556	824885.32472029	-6069051.05006671	8688190.72947773	13748.0887453382	14647.3889392426	13748.0887453382	-101150.850834445	144803.178824629	10454076.0649452	10403259.9197379	10454076.0649452	1506410.58466817	15615330.9761416	11278961.3896655	11282103.2560924	11278961.3896655	8003638.40318339	13469924.300628	none	672217.230625672	617777.826968953	570859.461817554	-6273214.35510459	8474040.63895917	11203.6205104279	10296.2971161492	9514.32436362592	-104553.572585076	141234.01064932	NA	NA	NA	NA	NA
sip51	NA	NA	NA	NA	NA	NA	NA	NA	-115618.520035996	126296.37147	126718.580838786	-19634.8110906435	278447.59463625	-1926.97533393326	2104.9395245	2111.97634731311	-327.246851510726	4640.7932439375	NA	T0.17	t24_18O	t48_18O	6720488.49266884	6801301.28664308	6720488.49266884	-1830720.86742103	15135731.4264572	112008.141544481	113355.021444051	112008.141544481	-30512.0144570171	252262.190440953	8462948.0598988	8434418.02632396	8462948.0598988	3318931.27284154	11136931.2731536	15183436.5525676	15235719.312967	15183436.5525676	4481974.50384049	22113652.9443458	none	6836107.01270484	6675004.91517307	6624300.57867798	-1940004.37070556	15066615.1071043	113935.116878414	111250.081919551	110405.009644633	-32333.4061784259	251110.251785071	NA	NA	NA	NA	NA
sip55	NA	NA	NA	NA	NA	NA	NA	NA	29978.6824674157	131019.648256747	124552.136418583	-80289.7179240705	274017.832909732	499.644707790261	2183.66080427912	2075.86894030971	-1338.16196540117	4566.96388182886	NA	T0.17	t24_18O	t48_18O	6417151.23973799	6522705.48447663	6417151.23973799	-6101477.89329629	16320008.8448593	106952.5206623	108711.758074611	106952.5206623	-101691.298221605	272000.147414322	10434637.2280575	10379826.0405101	10434637.2280575	2133548.64629085	18508838.8108103	16851788.4677955	16902531.5249867	16851788.4677955	6794653.61423454	23632775.5240728	none	6387172.55727058	6391685.83621989	6319631.70898482	-6017122.11479475	16189866.8536011	106452.87595451	106528.097270331	105327.195149747	-100285.368579913	269831.114226686	NA	NA	NA	NA	NA
sip56	NA	NA	NA	NA	NA	NA	NA	NA	-3774.50094833657	164804.414769428	161732.457136162	-142508.9875549	403340.17792845	-62.9083491389429	2746.74024615713	2695.54095226937	-2375.14979258167	6722.3362988075	NA	T0.17	t24_18O	t48_18O	4835241.41055965	4857541.44790864	4835241.41055965	2306116.15139118	7075743.5199555	80587.3568426608	80959.0241318107	80587.3568426608	38435.2691898529	117929.058665925	1953120.58684489	1943605.76541611	1953120.58684489	314987.692902265	2988654.39614568	6788361.99740454	6801147.21332475	6788361.99740454	3968475.9619225	8449250.31152557	none	4839015.91150799	4692737.03313922	4712084.18104135	2113598.55175533	7032235.05250429	80650.2651917998	78212.2838856536	78534.7363506892	35226.6425292554	117203.917541738	NA	NA	NA	NA	NA
sip57	NA	NA	NA	NA	NA	NA	NA	NA	182658.808899813	390463.974051808	380551.478297677	-251012.874398798	850535.190301737	3044.31348166356	6507.73290086347	6342.52463829461	-4183.54790664663	14175.586505029	NA	T0.17	t24_18O	t48_18O	14255270.1783304	14419390.8732953	14255270.1783304	-3412608.79849453	32694458.3501134	237587.836305507	240323.181221588	237587.836305507	-56876.8133082422	544907.639168556	29289056.4568359	29219823.2128644	29289056.4568359	14176602.659948	42796105.6029804	43544326.6351663	43639214.0861597	43544326.6351663	30484142.947047	57182204.5193635	none	14072611.3694306	14028926.8992435	13883735.4244034	-3777361.36503328	32331630.3143835	234543.522823843	233815.448320725	231395.590406723	-62956.0227505547	538860.505239725	NA	NA	NA	NA	NA
sip59	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	T0.17	t24_18O	t48_18O	-806583.625846051	-807300.485140262	-806583.625846051	-2466011.95961391	856959.587900842	-13443.0604307675	-13455.008085671	-13443.0604307675	-41100.1993268985	14282.6597983474	1763037.32803556	1756103.02231074	1763037.32803556	445760.490058465	2554840.1259082	956453.702189504	948802.537170482	956453.702189504	51.9137048935975	2869253.48770837	none	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
sip61	NA	NA	NA	NA	NA	NA	NA	NA	-19285.7329991257	33915.3675521073	27234.4452125763	-120262.609552217	179733.561628911	-321.428883318762	565.256125868456	453.907420209606	-2004.37682587028	2995.55936048186	NA	T0.17	t24_18O	t48_18O	1944858.11108342	1954141.52759623	1944858.11108342	-2964151.95776745	6853868.17993429	32414.3018513904	32569.0254599372	32414.3018513904	-49402.5326294574	114231.136332238	3006233.96384667	2987172.61877305	3006233.96384667	113915.632789639	5803933.52343474	4951092.07493009	4941314.14636928	4951092.07493009	1532311.66457349	7963429.51356592	none	1964143.84408255	1920226.16004412	1934937.19135761	-2991121.42191235	6927121.44730019	32735.7307347091	32003.7693340687	32248.9531892935	-49852.023698539	115452.02412167	NA	NA	NA	NA	NA
