taxon	tube	Replicate	Hour	Isotope	unique.tube	unique.tmt	copies.ul	t.copies.ul	code
sip86	1	rA	t0	16O	rA_t0_16O	t0_16O	1022024000	1343305.021	d_Bacteria;p_Verrucomicrobia;c_Spartobacteria;o_Spartobacteria_genera_incertae_sedis;f_Spartobacteria_genera_incertae_sedis;g_Spartobacteria_genera_incertae_sedis
sip86	1	rB	t0	16O	rB_t0_16O	t0_16O	7.41e+08	316992.1922	d_Bacteria;p_Verrucomicrobia;c_Spartobacteria;o_Spartobacteria_genera_incertae_sedis;f_Spartobacteria_genera_incertae_sedis;g_Spartobacteria_genera_incertae_sedis
sip86	1	rC	t0	16O	rC_t0_16O	t0_16O	1061780000	3055425.718	d_Bacteria;p_Verrucomicrobia;c_Spartobacteria;o_Spartobacteria_genera_incertae_sedis;f_Spartobacteria_genera_incertae_sedis;g_Spartobacteria_genera_incertae_sedis
sip86	1	rA	t168	16O	rA_t168_16O	t168_16O	889672000	682772.153	d_Bacteria;p_Verrucomicrobia;c_Spartobacteria;o_Spartobacteria_genera_incertae_sedis;f_Spartobacteria_genera_incertae_sedis;g_Spartobacteria_genera_incertae_sedis
sip86	1	rB	t168	16O	rB_t168_16O	t168_16O	815530000	598803.462	d_Bacteria;p_Verrucomicrobia;c_Spartobacteria;o_Spartobacteria_genera_incertae_sedis;f_Spartobacteria_genera_incertae_sedis;g_Spartobacteria_genera_incertae_sedis
sip86	1	rC	t168	16O	rC_t168_16O	t168_16O	1057330000	960923.794	d_Bacteria;p_Verrucomicrobia;c_Spartobacteria;o_Spartobacteria_genera_incertae_sedis;f_Spartobacteria_genera_incertae_sedis;g_Spartobacteria_genera_incertae_sedis
sip86	1	rA	t24	16O	rA_t24_16O	t24_16O	823660000	1064102.665	d_Bacteria;p_Verrucomicrobia;c_Spartobacteria;o_Spartobacteria_genera_incertae_sedis;f_Spartobacteria_genera_incertae_sedis;g_Spartobacteria_genera_incertae_sedis
sip86	1	rB	t24	16O	rB_t24_16O	t24_16O	703110000	1517189.97	d_Bacteria;p_Verrucomicrobia;c_Spartobacteria;o_Spartobacteria_genera_incertae_sedis;f_Spartobacteria_genera_incertae_sedis;g_Spartobacteria_genera_incertae_sedis
sip86	1	rC	t24	16O	rC_t24_16O	t24_16O	1813460000	3177249.718	d_Bacteria;p_Verrucomicrobia;c_Spartobacteria;o_Spartobacteria_genera_incertae_sedis;f_Spartobacteria_genera_incertae_sedis;g_Spartobacteria_genera_incertae_sedis
sip86	1	rA	t3	16O	rA_t3_16O	t3_16O	1450280000	2691088.7722	d_Bacteria;p_Verrucomicrobia;c_Spartobacteria;o_Spartobacteria_genera_incertae_sedis;f_Spartobacteria_genera_incertae_sedis;g_Spartobacteria_genera_incertae_sedis
sip86	1	rB	t3	16O	rB_t3_16O	t3_16O	924740000	1034158.714	d_Bacteria;p_Verrucomicrobia;c_Spartobacteria;o_Spartobacteria_genera_incertae_sedis;f_Spartobacteria_genera_incertae_sedis;g_Spartobacteria_genera_incertae_sedis
sip86	1	rC	t3	16O	rC_t3_16O	t3_16O	708970000	1383734.387	d_Bacteria;p_Verrucomicrobia;c_Spartobacteria;o_Spartobacteria_genera_incertae_sedis;f_Spartobacteria_genera_incertae_sedis;g_Spartobacteria_genera_incertae_sedis
sip86	1	rA	t48	16O	rA_t48_16O	t48_16O	1047520000	1116715.5015	d_Bacteria;p_Verrucomicrobia;c_Spartobacteria;o_Spartobacteria_genera_incertae_sedis;f_Spartobacteria_genera_incertae_sedis;g_Spartobacteria_genera_incertae_sedis
sip86	1	rB	t48	16O	rB_t48_16O	t48_16O	946920000	1016848.806	d_Bacteria;p_Verrucomicrobia;c_Spartobacteria;o_Spartobacteria_genera_incertae_sedis;f_Spartobacteria_genera_incertae_sedis;g_Spartobacteria_genera_incertae_sedis
sip86	1	rC	t48	16O	rC_t48_16O	t48_16O	665988000	1466113.41	d_Bacteria;p_Verrucomicrobia;c_Spartobacteria;o_Spartobacteria_genera_incertae_sedis;f_Spartobacteria_genera_incertae_sedis;g_Spartobacteria_genera_incertae_sedis
sip86	1	rA	t72	16O	rA_t72_16O	t72_16O	761340000	980637.966	d_Bacteria;p_Verrucomicrobia;c_Spartobacteria;o_Spartobacteria_genera_incertae_sedis;f_Spartobacteria_genera_incertae_sedis;g_Spartobacteria_genera_incertae_sedis
sip86	1	rB	t72	16O	rB_t72_16O	t72_16O	864880000	1334458.799	d_Bacteria;p_Verrucomicrobia;c_Spartobacteria;o_Spartobacteria_genera_incertae_sedis;f_Spartobacteria_genera_incertae_sedis;g_Spartobacteria_genera_incertae_sedis
sip86	1	rC	t72	16O	rC_t72_16O	t72_16O	901640000	1218924.334	d_Bacteria;p_Verrucomicrobia;c_Spartobacteria;o_Spartobacteria_genera_incertae_sedis;f_Spartobacteria_genera_incertae_sedis;g_Spartobacteria_genera_incertae_sedis
sip86	1	rA	t168	18O	rA_t168_18O	t168_18O	1.161e+09	1352958.663	d_Bacteria;p_Verrucomicrobia;c_Spartobacteria;o_Spartobacteria_genera_incertae_sedis;f_Spartobacteria_genera_incertae_sedis;g_Spartobacteria_genera_incertae_sedis
sip86	1	rB	t168	18O	rB_t168_18O	t168_18O	1099500000	403694.144	d_Bacteria;p_Verrucomicrobia;c_Spartobacteria;o_Spartobacteria_genera_incertae_sedis;f_Spartobacteria_genera_incertae_sedis;g_Spartobacteria_genera_incertae_sedis
sip86	1	rC	t168	18O	rC_t168_18O	t168_18O	1.102e+09	1312882.305	d_Bacteria;p_Verrucomicrobia;c_Spartobacteria;o_Spartobacteria_genera_incertae_sedis;f_Spartobacteria_genera_incertae_sedis;g_Spartobacteria_genera_incertae_sedis
sip86	1	rA	t24	18O	rA_t24_18O	t24_18O	542100000	699298.971	d_Bacteria;p_Verrucomicrobia;c_Spartobacteria;o_Spartobacteria_genera_incertae_sedis;f_Spartobacteria_genera_incertae_sedis;g_Spartobacteria_genera_incertae_sedis
sip86	1	rB	t24	18O	rB_t24_18O	t24_18O	1093120000	2314392.3876	d_Bacteria;p_Verrucomicrobia;c_Spartobacteria;o_Spartobacteria_genera_incertae_sedis;f_Spartobacteria_genera_incertae_sedis;g_Spartobacteria_genera_incertae_sedis
sip86	1	rC	t24	18O	rC_t24_18O	t24_18O	1168400000	2717403.168	d_Bacteria;p_Verrucomicrobia;c_Spartobacteria;o_Spartobacteria_genera_incertae_sedis;f_Spartobacteria_genera_incertae_sedis;g_Spartobacteria_genera_incertae_sedis
sip86	1	rA	t3	18O	rA_t3_18O	t3_18O	862900000	2104419.59	d_Bacteria;p_Verrucomicrobia;c_Spartobacteria;o_Spartobacteria_genera_incertae_sedis;f_Spartobacteria_genera_incertae_sedis;g_Spartobacteria_genera_incertae_sedis
sip86	1	rB	t3	18O	rB_t3_18O	t3_18O	679780000	961018.27872	d_Bacteria;p_Verrucomicrobia;c_Spartobacteria;o_Spartobacteria_genera_incertae_sedis;f_Spartobacteria_genera_incertae_sedis;g_Spartobacteria_genera_incertae_sedis
sip86	1	rC	t3	18O	rC_t3_18O	t3_18O	567500000	1088890.216	d_Bacteria;p_Verrucomicrobia;c_Spartobacteria;o_Spartobacteria_genera_incertae_sedis;f_Spartobacteria_genera_incertae_sedis;g_Spartobacteria_genera_incertae_sedis
sip86	1	rA	t48	18O	rA_t48_18O	t48_18O	1164900000	1579548.0602	d_Bacteria;p_Verrucomicrobia;c_Spartobacteria;o_Spartobacteria_genera_incertae_sedis;f_Spartobacteria_genera_incertae_sedis;g_Spartobacteria_genera_incertae_sedis
sip86	1	rB	t48	18O	rB_t48_18O	t48_18O	1263300000	3243781.122	d_Bacteria;p_Verrucomicrobia;c_Spartobacteria;o_Spartobacteria_genera_incertae_sedis;f_Spartobacteria_genera_incertae_sedis;g_Spartobacteria_genera_incertae_sedis
sip86	1	rC	t48	18O	rC_t48_18O	t48_18O	1270900000	2272357.565	d_Bacteria;p_Verrucomicrobia;c_Spartobacteria;o_Spartobacteria_genera_incertae_sedis;f_Spartobacteria_genera_incertae_sedis;g_Spartobacteria_genera_incertae_sedis
sip86	1	rA	t72	18O	rA_t72_18O	t72_18O	738400000	390548.733	d_Bacteria;p_Verrucomicrobia;c_Spartobacteria;o_Spartobacteria_genera_incertae_sedis;f_Spartobacteria_genera_incertae_sedis;g_Spartobacteria_genera_incertae_sedis
sip86	1	rB	t72	18O	rB_t72_18O	t72_18O	1466300000	630045.702	d_Bacteria;p_Verrucomicrobia;c_Spartobacteria;o_Spartobacteria_genera_incertae_sedis;f_Spartobacteria_genera_incertae_sedis;g_Spartobacteria_genera_incertae_sedis
sip86	1	rC	t72	18O	rC_t72_18O	t72_18O	1045500000	950701.795	d_Bacteria;p_Verrucomicrobia;c_Spartobacteria;o_Spartobacteria_genera_incertae_sedis;f_Spartobacteria_genera_incertae_sedis;g_Spartobacteria_genera_incertae_sedis
sip88	1	rA	t0	16O	rA_t0_16O	t0_16O	1022024000	606306.252	d_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Actinomycetales;f_Mycobacteriaceae;g_Mycobacterium
sip88	1	rB	t0	16O	rB_t0_16O	t0_16O	7.41e+08	0	d_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Actinomycetales;f_Mycobacteriaceae;g_Mycobacterium
sip88	1	rC	t0	16O	rC_t0_16O	t0_16O	1061780000	1850328.713	d_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Actinomycetales;f_Mycobacteriaceae;g_Mycobacterium
sip88	1	rA	t168	16O	rA_t168_16O	t168_16O	889672000	1144388.669	d_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Actinomycetales;f_Mycobacteriaceae;g_Mycobacterium
sip88	1	rB	t168	16O	rB_t168_16O	t168_16O	815530000	95188.1487	d_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Actinomycetales;f_Mycobacteriaceae;g_Mycobacterium
sip88	1	rC	t168	16O	rC_t168_16O	t168_16O	1057330000	754038.662	d_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Actinomycetales;f_Mycobacteriaceae;g_Mycobacterium
sip88	1	rA	t24	16O	rA_t24_16O	t24_16O	823660000	576484.54	d_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Actinomycetales;f_Mycobacteriaceae;g_Mycobacterium
sip88	1	rB	t24	16O	rB_t24_16O	t24_16O	703110000	718293.424	d_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Actinomycetales;f_Mycobacteriaceae;g_Mycobacterium
sip88	1	rC	t24	16O	rC_t24_16O	t24_16O	1813460000	2611543.344	d_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Actinomycetales;f_Mycobacteriaceae;g_Mycobacterium
sip88	1	rA	t3	16O	rA_t3_16O	t3_16O	1450280000	1686590.015	d_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Actinomycetales;f_Mycobacteriaceae;g_Mycobacterium
sip88	1	rB	t3	16O	rB_t3_16O	t3_16O	924740000	872571.574	d_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Actinomycetales;f_Mycobacteriaceae;g_Mycobacterium
sip88	1	rC	t3	16O	rC_t3_16O	t3_16O	708970000	900449.303	d_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Actinomycetales;f_Mycobacteriaceae;g_Mycobacterium
sip88	1	rA	t48	16O	rA_t48_16O	t48_16O	1047520000	441085.824	d_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Actinomycetales;f_Mycobacteriaceae;g_Mycobacterium
sip88	1	rB	t48	16O	rB_t48_16O	t48_16O	946920000	1070353.702	d_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Actinomycetales;f_Mycobacteriaceae;g_Mycobacterium
sip88	1	rC	t48	16O	rC_t48_16O	t48_16O	665988000	458745.432	d_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Actinomycetales;f_Mycobacteriaceae;g_Mycobacterium
sip88	1	rA	t72	16O	rA_t72_16O	t72_16O	761340000	205578.828	d_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Actinomycetales;f_Mycobacteriaceae;g_Mycobacterium
sip88	1	rB	t72	16O	rB_t72_16O	t72_16O	864880000	345013.623	d_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Actinomycetales;f_Mycobacteriaceae;g_Mycobacterium
sip88	1	rC	t72	16O	rC_t72_16O	t72_16O	901640000	707004.928	d_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Actinomycetales;f_Mycobacteriaceae;g_Mycobacterium
sip88	1	rA	t168	18O	rA_t168_18O	t168_18O	1.161e+09	697876.285	d_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Actinomycetales;f_Mycobacteriaceae;g_Mycobacterium
sip88	1	rB	t168	18O	rB_t168_18O	t168_18O	1099500000	276481.128	d_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Actinomycetales;f_Mycobacteriaceae;g_Mycobacterium
sip88	1	rC	t168	18O	rC_t168_18O	t168_18O	1.102e+09	406818.545	d_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Actinomycetales;f_Mycobacteriaceae;g_Mycobacterium
sip88	1	rA	t24	18O	rA_t24_18O	t24_18O	542100000	379688.648	d_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Actinomycetales;f_Mycobacteriaceae;g_Mycobacterium
sip88	1	rB	t24	18O	rB_t24_18O	t24_18O	1093120000	535967.448	d_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Actinomycetales;f_Mycobacteriaceae;g_Mycobacterium
sip88	1	rC	t24	18O	rC_t24_18O	t24_18O	1168400000	1491558.526	d_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Actinomycetales;f_Mycobacteriaceae;g_Mycobacterium
sip88	1	rA	t3	18O	rA_t3_18O	t3_18O	862900000	305763.7768	d_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Actinomycetales;f_Mycobacteriaceae;g_Mycobacterium
sip88	1	rB	t3	18O	rB_t3_18O	t3_18O	679780000	355797.313	d_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Actinomycetales;f_Mycobacteriaceae;g_Mycobacterium
sip88	1	rC	t3	18O	rC_t3_18O	t3_18O	567500000	144093.984	d_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Actinomycetales;f_Mycobacteriaceae;g_Mycobacterium
sip88	1	rA	t48	18O	rA_t48_18O	t48_18O	1164900000	835633.674	d_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Actinomycetales;f_Mycobacteriaceae;g_Mycobacterium
sip88	1	rB	t48	18O	rB_t48_18O	t48_18O	1263300000	2693893.578	d_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Actinomycetales;f_Mycobacteriaceae;g_Mycobacterium
sip88	1	rC	t48	18O	rC_t48_18O	t48_18O	1270900000	1596859.591	d_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Actinomycetales;f_Mycobacteriaceae;g_Mycobacterium
sip88	1	rA	t72	18O	rA_t72_18O	t72_18O	738400000	546768.317	d_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Actinomycetales;f_Mycobacteriaceae;g_Mycobacterium
sip88	1	rB	t72	18O	rB_t72_18O	t72_18O	1466300000	710656.092	d_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Actinomycetales;f_Mycobacteriaceae;g_Mycobacterium
sip88	1	rC	t72	18O	rC_t72_18O	t72_18O	1045500000	969196.84	d_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Actinomycetales;f_Mycobacteriaceae;g_Mycobacterium
sip89	1	rA	t0	16O	rA_t0_16O	t0_16O	1022024000	5687347.1619	d_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Gaiellales;f_Gaiellaceae;g_Gaiella
sip89	1	rB	t0	16O	rB_t0_16O	t0_16O	7.41e+08	6869867.3022	d_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Gaiellales;f_Gaiellaceae;g_Gaiella
sip89	1	rC	t0	16O	rC_t0_16O	t0_16O	1061780000	12240945.704	d_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Gaiellales;f_Gaiellaceae;g_Gaiella
sip89	1	rA	t168	16O	rA_t168_16O	t168_16O	889672000	4228188.868	d_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Gaiellales;f_Gaiellaceae;g_Gaiella
sip89	1	rB	t168	16O	rB_t168_16O	t168_16O	815530000	4230442.0041	d_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Gaiellales;f_Gaiellaceae;g_Gaiella
sip89	1	rC	t168	16O	rC_t168_16O	t168_16O	1057330000	4990126.065	d_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Gaiellales;f_Gaiellaceae;g_Gaiella
sip89	1	rA	t24	16O	rA_t24_16O	t24_16O	823660000	3669553.8412	d_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Gaiellales;f_Gaiellaceae;g_Gaiella
sip89	1	rB	t24	16O	rB_t24_16O	t24_16O	703110000	4700688.481	d_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Gaiellales;f_Gaiellaceae;g_Gaiella
sip89	1	rC	t24	16O	rC_t24_16O	t24_16O	1813460000	14608691.98338	d_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Gaiellales;f_Gaiellaceae;g_Gaiella
sip89	1	rA	t3	16O	rA_t3_16O	t3_16O	1450280000	7776381.212	d_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Gaiellales;f_Gaiellaceae;g_Gaiella
sip89	1	rB	t3	16O	rB_t3_16O	t3_16O	924740000	6138337.663	d_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Gaiellales;f_Gaiellaceae;g_Gaiella
sip89	1	rC	t3	16O	rC_t3_16O	t3_16O	708970000	6339904.69	d_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Gaiellales;f_Gaiellaceae;g_Gaiella
sip89	1	rA	t48	16O	rA_t48_16O	t48_16O	1047520000	3693446.5	d_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Gaiellales;f_Gaiellaceae;g_Gaiella
sip89	1	rB	t48	16O	rB_t48_16O	t48_16O	946920000	5712745.0488	d_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Gaiellales;f_Gaiellaceae;g_Gaiella
sip89	1	rC	t48	16O	rC_t48_16O	t48_16O	665988000	3755280.97	d_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Gaiellales;f_Gaiellaceae;g_Gaiella
sip89	1	rA	t72	16O	rA_t72_16O	t72_16O	761340000	3385366.8436	d_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Gaiellales;f_Gaiellaceae;g_Gaiella
sip89	1	rB	t72	16O	rB_t72_16O	t72_16O	864880000	4560215.59884	d_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Gaiellales;f_Gaiellaceae;g_Gaiella
sip89	1	rC	t72	16O	rC_t72_16O	t72_16O	901640000	5538594.0104	d_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Gaiellales;f_Gaiellaceae;g_Gaiella
sip89	1	rA	t168	18O	rA_t168_18O	t168_18O	1.161e+09	4999762.314	d_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Gaiellales;f_Gaiellaceae;g_Gaiella
sip89	1	rB	t168	18O	rB_t168_18O	t168_18O	1099500000	4503826.2305	d_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Gaiellales;f_Gaiellaceae;g_Gaiella
sip89	1	rC	t168	18O	rC_t168_18O	t168_18O	1.102e+09	5491966.216	d_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Gaiellales;f_Gaiellaceae;g_Gaiella
sip89	1	rA	t24	18O	rA_t24_18O	t24_18O	542100000	2108845.5568	d_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Gaiellales;f_Gaiellaceae;g_Gaiella
sip89	1	rB	t24	18O	rB_t24_18O	t24_18O	1093120000	6722627.2222	d_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Gaiellales;f_Gaiellaceae;g_Gaiella
sip89	1	rC	t24	18O	rC_t24_18O	t24_18O	1168400000	7854439.43	d_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Gaiellales;f_Gaiellaceae;g_Gaiella
sip89	1	rA	t3	18O	rA_t3_18O	t3_18O	862900000	4110706.3375	d_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Gaiellales;f_Gaiellaceae;g_Gaiella
sip89	1	rB	t3	18O	rB_t3_18O	t3_18O	679780000	4393993.69104	d_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Gaiellales;f_Gaiellaceae;g_Gaiella
sip89	1	rC	t3	18O	rC_t3_18O	t3_18O	567500000	4852482.149	d_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Gaiellales;f_Gaiellaceae;g_Gaiella
sip89	1	rA	t48	18O	rA_t48_18O	t48_18O	1164900000	2962707.0374	d_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Gaiellales;f_Gaiellaceae;g_Gaiella
sip89	1	rB	t48	18O	rB_t48_18O	t48_18O	1263300000	7350249.0895	d_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Gaiellales;f_Gaiellaceae;g_Gaiella
sip89	1	rC	t48	18O	rC_t48_18O	t48_18O	1270900000	7333026.858	d_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Gaiellales;f_Gaiellaceae;g_Gaiella
sip89	1	rA	t72	18O	rA_t72_18O	t72_18O	738400000	2605361.313	d_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Gaiellales;f_Gaiellaceae;g_Gaiella
sip89	1	rB	t72	18O	rB_t72_18O	t72_18O	1466300000	7838338.619	d_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Gaiellales;f_Gaiellaceae;g_Gaiella
sip89	1	rC	t72	18O	rC_t72_18O	t72_18O	1045500000	4632864.6328	d_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Gaiellales;f_Gaiellaceae;g_Gaiella
sip93	1	rA	t0	16O	rA_t0_16O	t0_16O	1022024000	946233.362	d_Bacteria;p_Planctomycetes;c_Planctomycetia;o_Planctomycetales;f_Planctomycetaceae;g_Aquisphaera
sip93	1	rB	t0	16O	rB_t0_16O	t0_16O	7.41e+08	899082.84	d_Bacteria;p_Planctomycetes;c_Planctomycetia;o_Planctomycetales;f_Planctomycetaceae;g_Aquisphaera
sip93	1	rC	t0	16O	rC_t0_16O	t0_16O	1061780000	1544929.877	d_Bacteria;p_Planctomycetes;c_Planctomycetia;o_Planctomycetales;f_Planctomycetaceae;g_Aquisphaera
sip93	1	rA	t168	16O	rA_t168_16O	t168_16O	889672000	695064.976	d_Bacteria;p_Planctomycetes;c_Planctomycetia;o_Planctomycetales;f_Planctomycetaceae;g_Aquisphaera
sip93	1	rB	t168	16O	rB_t168_16O	t168_16O	815530000	630649.375	d_Bacteria;p_Planctomycetes;c_Planctomycetia;o_Planctomycetales;f_Planctomycetaceae;g_Aquisphaera
sip93	1	rC	t168	16O	rC_t168_16O	t168_16O	1057330000	845422.308	d_Bacteria;p_Planctomycetes;c_Planctomycetia;o_Planctomycetales;f_Planctomycetaceae;g_Aquisphaera
sip93	1	rA	t24	16O	rA_t24_16O	t24_16O	823660000	426336.976	d_Bacteria;p_Planctomycetes;c_Planctomycetia;o_Planctomycetales;f_Planctomycetaceae;g_Aquisphaera
sip93	1	rB	t24	16O	rB_t24_16O	t24_16O	703110000	582622.026	d_Bacteria;p_Planctomycetes;c_Planctomycetia;o_Planctomycetales;f_Planctomycetaceae;g_Aquisphaera
sip93	1	rC	t24	16O	rC_t24_16O	t24_16O	1813460000	1135584.3439	d_Bacteria;p_Planctomycetes;c_Planctomycetia;o_Planctomycetales;f_Planctomycetaceae;g_Aquisphaera
sip93	1	rA	t3	16O	rA_t3_16O	t3_16O	1450280000	1366075.887	d_Bacteria;p_Planctomycetes;c_Planctomycetia;o_Planctomycetales;f_Planctomycetaceae;g_Aquisphaera
sip93	1	rB	t3	16O	rB_t3_16O	t3_16O	924740000	665135.709	d_Bacteria;p_Planctomycetes;c_Planctomycetia;o_Planctomycetales;f_Planctomycetaceae;g_Aquisphaera
sip93	1	rC	t3	16O	rC_t3_16O	t3_16O	708970000	646535.608	d_Bacteria;p_Planctomycetes;c_Planctomycetia;o_Planctomycetales;f_Planctomycetaceae;g_Aquisphaera
sip93	1	rA	t48	16O	rA_t48_16O	t48_16O	1047520000	688835.38	d_Bacteria;p_Planctomycetes;c_Planctomycetia;o_Planctomycetales;f_Planctomycetaceae;g_Aquisphaera
sip93	1	rB	t48	16O	rB_t48_16O	t48_16O	946920000	499715.406	d_Bacteria;p_Planctomycetes;c_Planctomycetia;o_Planctomycetales;f_Planctomycetaceae;g_Aquisphaera
sip93	1	rC	t48	16O	rC_t48_16O	t48_16O	665988000	287558.555	d_Bacteria;p_Planctomycetes;c_Planctomycetia;o_Planctomycetales;f_Planctomycetaceae;g_Aquisphaera
sip93	1	rA	t72	16O	rA_t72_16O	t72_16O	761340000	946703.52	d_Bacteria;p_Planctomycetes;c_Planctomycetia;o_Planctomycetales;f_Planctomycetaceae;g_Aquisphaera
sip93	1	rB	t72	16O	rB_t72_16O	t72_16O	864880000	1014792.339	d_Bacteria;p_Planctomycetes;c_Planctomycetia;o_Planctomycetales;f_Planctomycetaceae;g_Aquisphaera
sip93	1	rC	t72	16O	rC_t72_16O	t72_16O	901640000	495460.2038	d_Bacteria;p_Planctomycetes;c_Planctomycetia;o_Planctomycetales;f_Planctomycetaceae;g_Aquisphaera
sip93	1	rA	t168	18O	rA_t168_18O	t168_18O	1.161e+09	228582.398	d_Bacteria;p_Planctomycetes;c_Planctomycetia;o_Planctomycetales;f_Planctomycetaceae;g_Aquisphaera
sip93	1	rB	t168	18O	rB_t168_18O	t168_18O	1099500000	113711.704	d_Bacteria;p_Planctomycetes;c_Planctomycetia;o_Planctomycetales;f_Planctomycetaceae;g_Aquisphaera
sip93	1	rC	t168	18O	rC_t168_18O	t168_18O	1.102e+09	799624.835	d_Bacteria;p_Planctomycetes;c_Planctomycetia;o_Planctomycetales;f_Planctomycetaceae;g_Aquisphaera
sip93	1	rA	t24	18O	rA_t24_18O	t24_18O	542100000	215499	d_Bacteria;p_Planctomycetes;c_Planctomycetia;o_Planctomycetales;f_Planctomycetaceae;g_Aquisphaera
sip93	1	rB	t24	18O	rB_t24_18O	t24_18O	1093120000	784533.979	d_Bacteria;p_Planctomycetes;c_Planctomycetia;o_Planctomycetales;f_Planctomycetaceae;g_Aquisphaera
sip93	1	rC	t24	18O	rC_t24_18O	t24_18O	1168400000	900133.266	d_Bacteria;p_Planctomycetes;c_Planctomycetia;o_Planctomycetales;f_Planctomycetaceae;g_Aquisphaera
sip93	1	rA	t3	18O	rA_t3_18O	t3_18O	862900000	476368.382	d_Bacteria;p_Planctomycetes;c_Planctomycetia;o_Planctomycetales;f_Planctomycetaceae;g_Aquisphaera
sip93	1	rB	t3	18O	rB_t3_18O	t3_18O	679780000	136118.793	d_Bacteria;p_Planctomycetes;c_Planctomycetia;o_Planctomycetales;f_Planctomycetaceae;g_Aquisphaera
sip93	1	rC	t3	18O	rC_t3_18O	t3_18O	567500000	459560.432	d_Bacteria;p_Planctomycetes;c_Planctomycetia;o_Planctomycetales;f_Planctomycetaceae;g_Aquisphaera
sip93	1	rA	t48	18O	rA_t48_18O	t48_18O	1164900000	513492.571	d_Bacteria;p_Planctomycetes;c_Planctomycetia;o_Planctomycetales;f_Planctomycetaceae;g_Aquisphaera
sip93	1	rB	t48	18O	rB_t48_18O	t48_18O	1263300000	963281.724	d_Bacteria;p_Planctomycetes;c_Planctomycetia;o_Planctomycetales;f_Planctomycetaceae;g_Aquisphaera
sip93	1	rC	t48	18O	rC_t48_18O	t48_18O	1270900000	847358.141	d_Bacteria;p_Planctomycetes;c_Planctomycetia;o_Planctomycetales;f_Planctomycetaceae;g_Aquisphaera
