taxonID	comparisonID	group.code.0	group.code.t	net.r.obs	net.r.boot.mean	net.r.boot.median	net.r.boot.CI.L	net.r.boot.CI.U	net.f.obs	net.f.boot.mean	net.f.boot.median	net.f.boot.CI.L	net.f.boot.CI.U	N.T0.obs.mean	N.T0.boot.mean	N.T0.boot.median	N.T0.boot.CI.L	N.T0.boot.CI.U	N.Tt.obs.mean	N.Tt.boot.mean	N.Tt.boot.median	N.Tt.boot.CI.L	N.Tt.boot.CI.U	message
sip200	T0.17	t24_18O	t48_18O	-1140600.36777771	-982918.057376454	-1140600.36777771	-16397145.4652888	12921034.5425821	-19010.0061296286	-16381.9676229409	-19010.0061296286	-273285.757754814	215350.575709702	11862713.5623466	11779840.0468824	11862713.5623466	953118.892330856	27119258.6598577	10722113.1945689	10796921.9895059	10722113.1945689	4033988.18298309	22075558.1821381	none
sip208	T0.17	t24_18O	t48_18O	1623821.60751843	1638560.64858206	1571700.2603706	-1465808.44648539	5491449.67682462	27063.6934586405	27309.3441430344	26195.00433951	-24430.1407747566	91524.1612804103	6396274.8058225	6374580.1590641	6396274.8058225	2405317.68804966	8501303.67443018	8020096.41334093	8013140.80764616	8020096.41334093	6754032.67954149	9077731.13855124	none
sip209	T0.17	t24_18O	t48_18O	698796.401769	712857.49761673	698796.401769	-886927.921006029	2290429.83847738	11646.60669615	11880.9582936122	11646.60669615	-14782.1320167671	38173.8306412897	1366556.56287744	1360247.96118336	1366556.56287744	37971.9676720702	2458826.10886232	2065352.96464644	2073105.45880009	2065352.96464644	1166010.29287878	3371668.23576668	none
sip217	T0.17	t24_18O	t48_18O	1095675.53965565	1088548.46262527	1095675.53965565	-254728.06845822	2417385.09817908	18261.2589942608	18142.4743770879	18261.2589942608	-4245.467807637	40289.7516363179	434626.945255172	432547.731472696	434626.945255172	37971.9676720702	676835.260145389	1530302.48491082	1521096.19409797	1530302.48491082	59.4966056083926	2542186.84943992	none
sip219	T0.17	t24_18O	t48_18O	3212116.84119516	3198127.01605862	3212116.84119516	1223070.77464447	5201162.90774585	53535.280686586	53302.1169343104	53535.280686586	20384.5129107411	86686.0484624308	1679637.28558788	1684841.87156711	1679637.28558788	441805.926251383	2382934.92013071	4891754.12678304	4882968.88762573	4891754.12678304	3290348.08139755	6233757.19537396	none
sip222	T0.17	t24_18O	t48_18O	-4743594.84515682	-4695169.18225272	-4743594.84515682	-9524625.90368296	623322.41027201	-79059.914085947	-78252.819704212	-79059.914085947	-158743.765061383	10388.7068378668	6442688.63442061	6404662.39075151	6442688.63442061	164544.742868017	11080240.1225785	1699093.78926379	1709493.20849879	1699093.78926379	556627.857307821	3427445.91812245	none
sip225	T0.17	t24_18O	t48_18O	630580.022068683	688305.558716583	630580.022068683	-9568737.79919121	10829897.8433286	10509.667034478	11471.759311943	10509.667034478	-159478.963319854	180498.29738881	10365134.5861721	10317891.115436	10365134.5861721	1941418.79118253	14968292.7109668	10995714.6082408	11006196.6741526	10995714.6082408	2079672.82549247	16852741.122906	none
sip226	T0.17	t24_18O	t48_18O	1303975.01466197	1300595.78852069	1303975.01466197	447587.444045823	2160362.58527811	21732.9169110328	21676.5964753449	21732.9169110328	7459.79073409704	36006.0430879685	214301.758460516	214092.442954358	214301.758460516	44.9141042941996	592231.251198874	1518276.77312248	1514688.23147505	1518276.77312248	822587.020349387	2177268.89804043	none
sip239	T0.17	t24_18O	t48_18O	5003784.10152856	5024825.29866034	5003784.10152856	1733454.34742059	8154552.99841267	83396.4016921427	83747.0883110057	83396.4016921427	28890.9057903431	135909.216640211	3484948.80178865	3477735.02511388	3484948.80178865	1352695.64442011	6485482.10508519	8488732.9033172	8502560.32377422	8488732.9033172	5640373.63273	10318576.4343888	none
sip242	T0.17	t24_18O	t48_18O	248088.131011046	262302.800216975	248088.131011046	-1525628.05358092	2038705.26801839	4134.80218351743	4371.71333694958	4134.80218351743	-25427.1342263487	33978.4211336399	1376459.14479952	1373196.25206796	1376459.14479952	414117.228702835	2727624.87726423	1624547.27581057	1635499.05228493	1624547.27581057	500160.401913978	3415164.41281791	none
sip248	T0.17	t24_18O	t48_18O	260156.035452086	268309.143582125	266613.916156794	-953928.743586269	1308625.04132444	4335.93392420143	4471.81905970209	4443.5652692799	-15898.8123931045	21810.4173554073	1069421.22243979	1061971.96717603	1069421.22243979	28.5817027449049	2275944.28839514	1329577.25789187	1330281.11075816	1329577.25789187	874131.047750982	1619407.69486676	none
sip249	T0.17	t24_18O	t48_18O	2187608.25043959	2184072.48174562	2187608.25043959	244344.331954793	4132957.78766064	36460.1375073266	36401.2080290937	36460.1375073266	4072.40553257988	68882.6297943441	1346569.19412725	1345895.10158348	1346569.19412725	467262.050815175	2854909.23240115	3534177.44456684	3529967.5833291	3534177.44456684	2269330.81337691	4681558.96918965	none
sip281	T0.17	t24_18O	t48_18O	12117824.7324697	12223384.0111926	12117824.7324697	-1390853.58813958	26392193.306468	201963.745541162	203723.06685321	201963.745541162	-23180.8931356597	439869.888441133	5600377.46601721	5591096.29396156	5600377.46601721	44.9141042941996	16358082.6356482	17718202.1984869	17814480.3051542	17718202.1984869	7972226.84359951	32140224.0838835	none
sip287	T0.17	t24_18O	t48_18O	4673594.57840694	4714666.99700001	4673594.57840694	-935620.104800435	11096374.3986117	77893.242973449	78577.7832833335	77893.242973449	-15593.6684133406	184939.573310196	1962664.92692768	1960129.36047269	1962664.92692768	647416.326648825	4571255.03235605	6636259.50533463	6674796.3574727	6636259.50533463	2334991.05736299	13066341.6905825	none
sip288	T0.17	t24_18O	t48_18O	-1158991.77182206	-1156833.35317303	-1158987.9803717	-2876500.33334296	-234115.562867887	-19316.5295303677	-19280.5558862172	-19316.4663395284	-47941.6722223827	-3901.92604779811	1159039.79685993	1156881.45860909	1159039.79685993	234159.701669145	2876552.24704786	48.025037867799	48.1054360586515	48.025037867799	36.4562534588044	59.4966056083926	none
sip289	T0.17	t24_18O	t48_18O	3823087.24957978	3860066.74774559	3823087.24957978	-3647422.44459123	11293596.9437508	63718.1208263297	64334.4457957599	63718.1208263297	-60790.3740765204	188226.61572918	7838040.52265772	7799957.91174991	7838040.52265772	1525368.6749505	12435626.0516945	11661127.7722375	11660024.6594955	11661127.7722375	6437703.34972914	15494885.0074938	none
sip293	T0.17	t24_18O	t48_18O	3250736.21578661	3273743.72117004	3250736.21578661	195296.658158591	6103317.15157536	54178.9369297768	54562.3953528341	54178.9369297768	3254.94430264318	101721.952526256	2412909.39455382	2406091.90669429	2412909.39455382	914309.114434599	3772843.96938332	5663645.61034043	5679835.62786434	5663645.61034043	2062599.57222176	7761807.52463931	none
sip295	T0.17	t24_18O	t48_18O	9424297.19269566	9385671.62041088	9270805.03602613	3996269.68666863	15126369.1924465	157071.619878261	156427.860340181	154513.417267102	66604.4947778105	252106.153207441	2336949.85818957	2352999.53504566	2336949.85818957	44.9141042941996	4782388.00893374	11761247.0508852	11738671.1554565	11761247.0508852	7403283.18314448	15857185.5552975	none
sip297	T0.17	t24_18O	t48_18O	2603698.12590478	2634666.08404756	2603698.12590478	-913127.181575586	6120523.43338514	43394.9687650796	43911.1014007927	43394.9687650796	-15218.7863595931	102008.723889752	3915687.51173696	3897377.2741735	3915687.51173696	553375.17497208	5675049.51815408	6519385.63764174	6532043.35822106	6519385.63764174	3040114.0949588	8328986.16406143	none
sip299	T0.17	t24_18O	t48_18O	953508.195613649	970326.97512389	1065407.20124316	-4688209.54659484	5600222.46955859	15891.8032602275	16172.1162520648	17756.7866873861	-78136.8257765807	93337.0411593099	3685545.08973935	3661639.93163999	3685545.08973935	526947.055607279	9324407.52682879	4639053.285353	4631966.90676388	4639053.285353	2810613.63038651	6353280.73555744	none
sip302	T0.17	t24_18O	t48_18O	-1677277.25005543	-1665734.97334341	-1677277.25005543	-4179313.34859499	79285.8979482478	-27954.6208342571	-27762.2495557236	-27954.6208342571	-69655.2224765832	1321.4316324708	1976806.01664038	1962867.97439418	1976806.01664038	107586.926473198	4478845.81184404	299528.766584955	297133.001050769	299528.766584955	51.9137048935975	898478.680894719	none
sip305	T0.17	t24_18O	t48_18O	-247467.880190037	-246076.761576136	-247467.880190037	-2593675.01196363	2139068.86909618	-4124.46466983395	-4101.27935960227	-4124.46466983395	-43227.9168660605	35651.1478182697	1731313.86228019	1722399.77630125	1731313.86228019	414117.228702835	3105414.10517926	1483845.98209015	1476323.01472512	1483845.98209015	59.4966056083926	2932954.15503827	none
sip309	T0.17	t24_18O	t48_18O	-96174.6321398485	-60671.4659045965	-96174.6321398485	-6746338.39457705	6553989.13029736	-1602.91053566414	-1011.19109840994	-1602.91053566414	-112438.973242951	109233.152171623	6796515.28048461	6764168.9167152	6796515.28048461	584868.368307757	10681350.5569563	6700340.64834476	6703497.4508106	6700340.64834476	1909505.49005101	9985010.34789913	none
sip312	T0.17	t24_18O	t48_18O	12812395.6800758	13032304.6065961	12812395.6800758	-5252101.37261415	31493193.672098	213539.928001263	217205.076776601	213539.928001263	-87535.0228769025	524886.561201634	29028157.0392771	28938964.1421395	29028157.0392771	13792088.4211662	38958128.3789385	41840552.7193529	41971268.7487355	41840552.7193529	30932133.7739224	61808487.7922169	none
sip320	T0.17	t24_18O	t48_18O	4581404.43856599	4673693.27276192	4581404.43856599	-3536978.35738317	13506040.1031071	76356.7406427665	77894.8878793653	76356.7406427665	-58949.6392897194	225100.668385118	15883384.7271367	15826791.4784582	15883384.7271367	6778651.87072928	23228844.5703083	20464789.1657027	20500484.7512201	20464789.1657027	17469609.5525472	25914856.8164146	none
sip322	T0.17	t24_18O	t48_18O	3439837.91922973	3442295.78702246	3439837.91922973	609680.014358595	5347311.66930732	57330.6319871621	57371.5964503744	57330.6319871621	10161.3335726432	89121.8611551219	39.9560537977802	39.8951961587261	39.9560537977802	28.5817027449049	46.372354354236	3439877.87528353	3442335.68221862	3439877.87528353	609714.052347273	5347340.25101006	none
sip327	T0.17	t24_18O	t48_18O	-27752.6143848916	-18953.8685405177	-27752.6143848916	-1483648.40603817	1285046.48288735	-462.543573081526	-315.897809008629	-462.543573081526	-24727.4734339695	21417.4413814559	994694.522482019	991779.400511732	994694.522482019	37971.9676720702	2478849.54895881	966941.908097127	972825.531971214	966941.908097127	324671.976872761	1943246.11656711	none
sip331	T0.17	t24_18O	t48_18O	-3569163.04988722	-3542487.3978682	-3569155.36976984	-9966427.8040895	271729.00522215	-59486.0508314537	-59041.4566311367	-59485.9228294973	-166107.130068158	4528.8167537025	4150402.48706546	4120820.95838393	4150402.48706546	768576.786358893	10547667.0492648	581239.437178241	578333.56051573	581239.437178241	36.4562534588044	1162434.73798564	none
sip340	T0.17	t24_18O	t48_18O	5814804.68223071	5872183.06383826	5814804.68223071	-2115135.56085728	13239331.841285	96913.4113705119	97869.7177306376	96913.4113705119	-35252.2593476214	220655.530688083	7153099.876867	7140968.26594649	7153099.876867	2901597.79519563	14100986.8585674	12967904.5590977	13013151.3297847	12967904.5590977	6908740.69743437	19499172.3633265	none
sip349	T0.17	t24_18O	t48_18O	3683304.87162029	3678217.47424499	3683304.87162029	977251.468836425	6389364.20462137	61388.4145270049	61303.6245707498	61388.4145270049	16287.5244806071	106489.403410356	498438.131712469	493952.487273902	498438.131712469	28.5817027449049	1495239.44108031	4181743.00333276	4172169.96151889	4181743.00333276	1861384.98179664	6389392.78632411	none
sip364	T0.17	t24_18O	t48_18O	1532886.45115387	1581667.44638705	1532886.45115387	-2773606.81551643	5866386.23274023	25548.1075192311	26361.1241064509	25548.1075192311	-46226.7802586072	97773.1038790038	4784163.46260035	4764770.21425203	4784163.46260035	1281409.09939568	6590440.36592934	6317049.91375421	6346437.66063908	6317049.91375421	2930301.71841001	10650549.6953406	none
sip366	T0.17	t24_18O	t48_18O	1453520.64114114	1507532.84965448	1530728.50708228	-4777982.52009954	6598190.43645743	24225.344019019	25125.5474942413	25512.1417847047	-79633.042001659	109969.840607624	4737776.75706842	4703172.42709294	4737776.75706842	107586.926473198	10969279.9183091	6191297.39820956	6210705.27674742	6191297.39820956	2588083.79032172	8825408.21987227	none
sip374	T0.17	t24_18O	t48_18O	1272369.50747369	1279543.12194811	1272369.50747369	15791.3523200729	2297284.82318032	21206.1584578948	21325.7186991351	21206.1584578948	263.189205334549	38288.0803863387	268950.293606826	268975.494615176	268950.293606826	44.9141042941996	676835.260145389	1541319.80108052	1548518.61656328	1541319.80108052	103536.176339254	2501491.77741806	none
sip387	T0.17	t24_18O	t48_18O	2043789.78150371	2140590.75240845	2043789.78150371	-9625920.9252057	12232690.8193955	34063.1630250618	35676.5125401408	34063.1630250618	-160432.015420095	203878.180323259	11859413.987553	11794036.3421893	11859413.987553	974567.982083583	19663690.8475446	13903203.7690567	13934627.0945977	13903203.7690567	6133885.70890408	17845538.3492087	none
sip389	T0.17	t24_18O	t48_18O	4102331.22855792	4117363.42660334	4102331.22855792	77016.7907380101	7626700.41758663	68372.187142632	68622.7237767223	68372.187142632	1283.61317896683	127111.673626444	1645767.57704295	1646206.09835333	1645767.57704295	44.9141042941996	4076451.3714773	5748098.80560087	5763569.52495666	5748098.80560087	1435863.85729997	8003006.30405184	none
sip393	T0.17	t24_18O	t48_18O	2094139.53591308	2105856.42459763	2094139.53591308	1091161.1144538	3935711.32615754	34902.3255985513	35097.6070766272	34902.3255985513	18186.0185742299	65595.1887692923	33783.1688718021	34154.2833551611	33783.1688718021	44.9141042941996	101258.220156758	2127922.70478488	2140010.70795279	2127922.70478488	1158682.05200975	4002388.34556512	none
sip405	T0.17	t24_18O	t48_18O	2416179.67410938	2418085.33345984	2416179.67410938	-786168.878021177	5573293.01227946	40269.6612351563	40301.4222243306	40269.6612351563	-13102.8146336863	92888.2168713244	1570453.23429005	1567915.55383582	1570453.23429005	44.9141042941996	4572084.60093703	3986632.90839943	3986000.88729566	3986632.90839943	1711401.00735487	5664968.23158574	none
sip410	T0.17	t24_18O	t48_18O	2687511.11337911	2720557.48646745	2687511.11337911	-1680029.90235948	7364253.36005799	44791.8518896519	45342.6247744575	44791.8518896519	-28000.4983726579	122737.556000966	2152524.37918296	2150229.22825391	2152524.37918296	44.9141042941996	5993681.46292986	4840035.49256207	4870786.71472136	4840035.49256207	2315772.71096186	9630536.80557346	none
sip441	T0.17	t24_18O	t48_18O	547906.461379305	547561.939386317	547906.461379305	-476623.294194915	1572436.21695352	9131.77435632175	9126.03232310528	9131.77435632175	-7943.72156991524	26207.2702825587	1323148.1144943	1317799.27965998	1323148.1144943	370717.098246913	1846705.44188861	1871054.57587361	1865361.2190463	1871054.57587361	959684.857074285	2403588.2169006	none
sip442	T0.17	t24_18O	t48_18O	4575287.55295605	4587674.88378687	4575287.55295605	2665217.22253475	6569768.41027313	76254.7925492676	76461.2480631146	76254.7925492676	44420.2870422459	109496.140171219	358990.529343914	362938.924792466	358990.529343914	44.9141042941996	1076880.30157309	4934278.08229997	4950613.80857934	4934278.08229997	2665263.10880575	7278729.96661314	none
sip448	T0.17	t24_18O	t48_18O	2533552.06995978	2658147.16553407	2533552.06995978	-13550676.0215918	17017065.2424839	42225.867832663	44302.4527589012	42225.867832663	-225844.600359863	283617.754041398	15991433.5473949	15910604.1977622	15991433.5473949	2797620.25298905	26129787.271805	18524985.6173547	18568751.3632963	18524985.6173547	5872987.08396102	25231109.7836068	none
sip464	T0.17	t24_18O	t48_18O	9218870.48921601	9303734.06719756	9218870.48921601	1978463.79297776	17889441.7246263	153647.841486934	155062.234453293	153647.841486934	32974.3965496294	298157.362077105	4598421.57202911	4578990.38646829	4598421.57202911	1574207.33116961	7309674.65078535	13817292.0612451	13882724.4536658	13817292.0612451	6576885.36500687	23515956.3486593	none
sip478	T0.17	t24_18O	t48_18O	2665572.42056207	2729822.55184278	2665572.42056207	-4603804.64905237	10037695.4257171	44426.2070093678	45497.0425307131	44426.2070093678	-76730.0774842062	167294.923761951	10476709.4814882	10432063.3513262	10476709.4814882	2669748.89171829	15112124.1699195	13142281.9020503	13161885.903169	13142281.9020503	7580817.55353243	16069783.869385	none
sip486	T0.17	t24_18O	t48_18O	950084.313497822	988781.44616638	967090.528460127	-4272443.84359974	6151277.08548524	15834.738558297	16479.6907694397	16118.1754743355	-71207.397393329	102521.284758087	4942175.09059322	4923045.04720796	4942175.09059322	1621375.9240009	9970201.05666687	5892259.40409104	5911826.49337434	5892259.40409104	1038751.06693121	8344522.89511441	none
sip492	T0.17	t24_18O	t48_18O	1239577.66405159	1288429.83446243	1239577.66405159	-3107649.20296431	5912402.58228869	20659.6277341932	21473.8305743739	20659.6277341932	-51794.1533827385	98540.0430381449	3947849.75636338	3928806.73027329	3947849.75636338	126572.775195947	6704487.09251929	5187427.42041497	5217236.56473572	5187427.42041497	2665777.49657349	9859189.18195005	none
sip493	T0.17	t24_18O	t48_18O	2162474.34890008	2183000.55278984	2162474.34890008	-34950.754875663	5212161.13155662	36041.2391483347	36383.3425464973	36041.2391483347	-582.51258126105	86869.3521926103	826600.298522185	825155.777434146	826600.298522185	629678.450541448	1079968.76143167	2989074.64742226	3008156.33022398	2989074.64742226	941746.313943262	6142033.12269154	none
sip518	T0.17	t24_18O	t48_18O	784671.119749376	842583.244691102	784671.119749376	-5645314.39506392	6253859.51620368	13077.8519958229	14043.054078185	13077.8519958229	-94088.5732510654	104230.991936728	5800872.54456346	5769106.68004646	5800872.54456346	1240552.79980208	10945649.2401474	6585543.66431283	6611689.92473756	6585543.66431283	1480845.74747914	10092470.7489626	none
sip520	T0.17	t24_18O	t48_18O	8029803.61033396	8106231.12174233	8029803.61033396	-11990018.5318346	26321187.8820014	133830.060172233	135103.852029039	133830.060172233	-199833.642197244	438686.464700024	12218376.4764232	12141401.7701334	12218376.4764232	3035650.57462138	28153902.4972814	20248180.0867572	20247632.8918758	20248180.0867572	5435275.07375089	30976788.9784531	none
sip528	T0.17	t24_18O	t48_18O	-1398563.70537362	-1387651.95381972	-1398563.70537362	-6865965.91465365	3342929.62022386	-23309.3950895603	-23127.532563662	-23309.3950895603	-114432.765244228	55715.4936703977	3576112.90286324	3553403.55450012	3576112.90286324	405343.741614198	9043515.11214327	2177549.19748962	2165751.6006804	2177549.19748962	59.4966056083926	4051656.13010585	none
sip544	T0.17	t24_18O	t48_18O	-528161.071661763	-531009.341343002	-528161.071661763	-1030690.85965671	277540.418894428	-8802.68452769604	-8850.15568905003	-8802.68452769604	-17178.1809942785	4625.67364824046	963881.125466571	963244.099315866	963881.125466571	879383.817746569	1079968.76143167	435720.053804808	432234.757972864	435720.053804808	51.9137048935975	1307052.54255428	none
sip550	T0.17	t24_18O	t48_18O	-266859.183664883	-277302.410011058	-266859.183664883	-5276693.12878289	4417107.57210013	-4447.65306108138	-4621.70683351763	-4447.65306108138	-87944.8854797149	73618.4595350021	5276752.6253885	5255044.7047848	5276752.6253885	1567897.25580692	7692272.91204025	5009893.44172362	4977742.29477374	5009893.44172362	59.4966056083926	7652401.64541085	none
sip557	T0.17	t24_18O	t48_18O	-1922712.54741772	-1929454.79396976	-1922712.54741772	-4628890.72754794	783465.632712505	-32045.2091236287	-32157.5798994961	-32045.2091236287	-77148.1787924657	13057.7605452084	3434165.99309945	3428817.07668453	3434165.99309945	1910571.22065618	5494901.16511634	1511453.44568173	1499362.28271477	1511453.44568173	51.9137048935975	4534252.71818504	none
sip563	T0.17	t24_18O	t48_18O	1758479.25583159	1787581.05081878	1758479.25583159	-769758.010957392	4309121.30931716	29307.9875971932	29793.0175136463	29307.9875971932	-12829.3001826232	71818.6884886193	1679037.12998642	1667676.7826912	1679037.12998642	28.5817027449049	3429598.66683956	3437516.38581801	3455257.83350998	3437516.38581801	999921.014762589	5988158.43930358	none
sip578	T0.17	t24_18O	t48_18O	-597095.435693374	-594005.097864481	-597095.435693374	-2118640.49433452	417851.697654447	-9951.59059488957	-9900.08496440801	-9951.59059488957	-35310.6749055753	6964.19496090745	879948.325574184	878462.565721874	879948.325574184	44.9141042941996	2576513.539907	282852.889880809	284457.467857393	282852.889880809	105648.095598234	549876.934809764	none
sip579	T0.17	t24_18O	t48_18O	1548579.09014221	1544892.74354385	1548579.09014221	441166.840259651	2813372.15831175	25809.6515023702	25748.2123923975	25809.6515023702	7352.78067099418	46889.5359718625	530331.676394381	527767.426569249	530331.676394381	75943.6651175684	785432.437651197	2078910.76653659	2072660.1701131	2078910.76653659	971498.516654032	2948477.95839103	none
sip596	T0.17	t24_18O	t48_18O	233290.9225861	248666.525025749	233290.9225861	-3976216.3656763	3766752.29612656	3888.18204310167	4144.44208376248	3888.18204310167	-66270.2727612717	62779.2049354427	2974946.45559587	2952808.74370223	2974946.45559587	132901.481512388	7184453.74385828	3208237.37818197	3201475.26872798	3208237.37818197	1919369.71414857	4391181.33094048	none
sip616	T0.17	t24_18O	t48_18O	4497736.01884329	4527353.05299607	4497736.01884329	-81510.010597853	8987999.58089095	74962.2669807214	75455.8842166011	74962.2669807214	-1358.50017663088	149799.993014849	5100283.93061708	5081621.20643401	5100283.93061708	1763686.55839914	6902056.31781628	9598019.94946037	9608974.25943008	9598019.94946037	4909647.98560972	12375493.5917023	none
sip636	T0.17	t24_18O	t48_18O	-874385.123867573	-879126.166003402	-874385.123867573	-3128639.77159125	988619.827199979	-14573.0853977929	-14652.1027667234	-14573.0853977929	-52143.9961931875	16476.9971199996	1889422.35337453	1887695.36643565	1889422.35337453	490895.153483608	4439538.10833069	1015037.22950695	1008569.20043225	1015037.22950695	59.4966056083926	1565634.82567744	none
sip652	T0.17	t24_18O	t48_18O	-748499.834361006	-756011.047690539	-748499.834361006	-4774934.69793732	3277935.02921531	-12474.9972393501	-12600.1841281756	-12474.9972393501	-79582.244965622	54632.2504869218	4744369.82785799	4727328.75462624	4744369.82785799	1666458.2516768	6331565.42855693	3995869.99349698	3971317.7069357	3995869.99349698	59.4966056083926	6467269.13144658	none
sip653	T0.17	t24_18O	t48_18O	943580.22292006	940970.03320888	943580.22292006	344847.322575734	1542313.12326439	15726.3370486677	15682.8338868147	15726.3370486677	5747.45537626223	25705.2187210731	489935.75962376	490545.398566479	489935.75962376	44.9141042941996	1102928.07364173	1433515.98254382	1431515.43177536	1433515.98254382	1096782.69379918	1664621.16304233	none
sip655	T0.17	t24_18O	t48_18O	2722063.00591352	2740418.6355457	2722063.00591352	484395.835825053	5206460.21273897	45367.7167652253	45673.6439257616	45367.7167652253	8073.26393041755	86774.3368789828	470224.948358843	469531.210866926	470224.948358843	44.9141042941996	1353672.11457741	3192287.95427236	3209949.84641262	3192287.95427236	550604.859547817	5695656.12852798	none
sip669	T0.17	t24_18O	t48_18O	429126.357759571	427521.528538568	429126.357759571	-362342.066976508	1220594.78249565	7152.10596265951	7125.35880897613	7152.10596265951	-6039.03444960846	20343.2463749275	856773.155909011	855177.952480939	856773.155909011	428729.049026048	1396097.70640092	1285899.51366858	1282699.48101951	1285899.51366858	710015.855430058	1754911.7192797	none
sip676	T0.17	t24_18O	t48_18O	415113.758868226	423334.299368235	415113.758868226	-1936503.05115331	2001353.21392721	6918.56264780376	7055.57165613726	6918.56264780376	-32275.0508525552	33355.8868987869	2078138.81420316	2066700.58352628	2078138.81420316	704802.324933558	4429755.6242247	2493252.57307139	2490034.88289451	2493252.57307139	2056467.55087347	3090232.61675929	none
sip680	T0.17	t24_18O	t48_18O	1679214.41593896	1716081.28158762	1694758.73480219	-3522004.10405883	5872640.042141	27986.906932316	28601.354693127	28245.9789133699	-58700.0684009805	97877.3340356833	3187024.82432202	3168654.72431221	3187024.82432202	498221.230593894	6066432.44017457	4866239.24026098	4884736.00589983	4866239.24026098	207073.113107257	7203594.46326946	none
sip739	T0.17	t24_18O	t48_18O	195205902.627536	196676591.906702	195205902.627536	18765563.2924149	372188402.469834	3253431.71045894	3277943.19844503	3253431.71045894	312759.388206915	6203140.0411639	355331181.289565	354329286.308722	355331181.289565	178348681.447267	456032959.086605	550537083.917102	551005878.215424	550537083.917102	398335950.031073	634415997.372444	none
sip755	T0.17	t24_18O	t48_18O	5416861.23303016	5408358.38122656	5416861.23303016	-42177.2348815016	11499818.3409031	90281.0205505026	90139.3063537761	90281.0205505026	-702.953914691694	191663.639015051	2364196.62474622	2355996.02055881	2364196.62474622	426774.641335716	4385143.35417144	7781057.85777638	7764354.40178537	7781057.85777638	3641475.62747662	14797668.3298071	none
sip792	T0.17	t24_18O	t48_18O	2315804.3551875	2306507.53987912	2315804.3551875	-165458.580354809	4797067.2907298	38596.739253125	38441.7923313186	38596.739253125	-2757.64300591348	79951.1215121634	746340.640575762	745231.792498619	746340.640575762	44.9141042941996	2150375.92987254	3062144.99576326	3051739.33237774	3062144.99576326	1099754.84871549	4826630.92604948	none
sip811	T0.17	t24_18O	t48_18O	-39751.5390827218	-20347.6393800266	-19887.2670645076	-1832361.92407112	1905963.38164834	-662.525651378697	-339.127323000444	-331.454451075126	-30539.3654011853	31766.0563608057	2468344.85634817	2459489.64153979	2468344.85634817	955735.95938757	3454306.10844247	2428593.31726545	2439142.00215976	2428593.31726545	1315735.11288602	4164500.75569682	none
sip819	T0.17	t24_18O	t48_18O	1584440.95162766	1589130.05964717	1584440.95162766	-1441291.27223151	4575222.02146693	26407.3491937943	26485.5009941196	26407.3491937943	-24021.5212038585	76253.7003577822	1441668.77980093	1439251.54745647	1441668.77980093	44.9141042941996	4217374.4988253	3026109.73142859	3028381.60710365	3026109.73142859	608334.485567582	4646065.42704742	none
sip821	T0.17	t24_18O	t48_18O	948547.858476375	1029504.41237574	948547.858476375	-6532090.82102585	9378854.93156081	15809.1309746063	17158.4068729291	15809.1309746063	-108868.180350431	156314.248859347	6459525.19340851	6429003.57299492	6459525.19340851	291117.518063965	11002852.6599953	7408073.05188488	7458507.98537066	7408073.05188488	36.4562534588044	14579222.5335754	none
sip856	T0.17	t24_18O	t48_18O	1811033.69639664	1812136.14858042	1811033.69639664	1054920.95689564	2455258.95886593	30183.894939944	30202.2691430069	30183.894939944	17582.0159482606	40920.9826477655	143498.169744092	145076.149237046	143498.169744092	44.9141042941996	430403.222773627	1954531.86614073	1957212.29781746	1954531.86614073	1054966.84316664	2455304.84513693	none
sip866	T0.17	t24_18O	t48_18O	1728786.96393197	1744295.29057279	1728786.96393197	-1150898.97115727	4608404.20017003	28813.1160655328	29071.5881762132	28813.1160655328	-19181.6495192879	76806.7366695005	1861169.54002374	1854639.02495623	1861169.54002374	369534.840816731	3324190.7945423	3589956.5039557	3598934.31552902	3589956.5039557	275880.649859505	5484688.42228524	none
sip869	T0.17	t24_18O	t48_18O	2629134.44484593	2622067.58262499	2629134.44484593	1521139.23504248	3737129.65464937	43818.9074140988	43701.1263770831	43818.9074140988	25352.3205840413	62285.4942441562	512125.889376511	513099.833045082	512125.889376511	44.9141042941996	1075186.543202	3141260.33422244	3135167.41567007	3141260.33422244	2098540.01513732	3890875.00099332	none
sip873	T0.17	t24_18O	t48_18O	4440721.42739502	4505998.18913019	4440721.42739502	-4690604.13621117	12704724.660917	74012.023789917	75099.9698188364	74012.023789917	-78176.7356035195	211745.411015283	9122422.5980744	9074837.49588227	9122422.5980744	1575098.20676239	15499578.2394055	13563144.0254694	13580835.6850125	13563144.0254694	7186464.2138868	17185653.914777	none
sip876	T0.17	t24_18O	t48_18O	-222668.086501313	-216227.419421431	-222668.086501313	-1209207.35558032	669630.968570665	-3711.13477502189	-3603.79032369052	-3711.13477502189	-20153.4559263387	11160.5161428444	860166.172809607	854383.678303959	860166.172809607	56957.8163948193	1846705.44188861	637498.086308294	638156.258882528	637498.086308294	274227.75495282	1089859.11632096	none
