taxonID	comparisonID	trt.code.1	trt.code.2	ape.obs	ape.boot.mean	ape.boot.median	ape.boot.CI.L	ape.boot.CI.U	b.obs	b.boot.mean	b.boot.median	b.boot.CI.L	b.boot.CI.U	f.gross.obs	f.gross.boot.mean	f.gross.boot.median	f.gross.boot.CI.L	f.gross.boot.CI.U	message	comparisonID.pop	group.code.0	group.code.t	r.net.obs	r.net.boot.mean	r.net.boot.median	r.net.boot.CI.L	r.net.boot.CI.U	f.net.obs	f.net.boot.mean	f.net.boot.median	f.net.boot.CI.L	f.net.boot.CI.U	N.tot.T0.obs.mean	N.tot.T0.boot.mean	N.tot.T0.boot.median	N.tot.T0.boot.CI.L	N.tot.T0.boot.CI.U	N.tot.Tt.obs.mean	N.tot.Tt.boot.mean	N.tot.Tt.boot.median	N.tot.Tt.boot.CI.L	N.tot.Tt.boot.CI.U	message.pop	d.obs	d.boot.mean	d.boot.median	d.boot.CI.L	d.boot.CI.U	f.death.obs	f.death.boot.mean	f.death.boot.median	f.death.boot.CI.L	f.death.boot.CI.U	N.light.Tt.obs	N.light.Tt.boot.mean	N.light.Tt.boot.median	N.light.Tt.boot.CI.L	N.light.Tt.boot.CI.U
sip309	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	T0.19	t72_18O	t168_18O	-1932317.75304576	-1980582.93407037	-1932317.75304576	-6941368.05202145	3002653.45629879	-32205.2958840959	-33009.7155678396	-32205.2958840959	-115689.467533691	50044.2242716465	21288140.2163047	21412639.7175799	21288140.2163047	1555853.23427329	38749342.5985085	13558869.2041217	13490307.9812984	13558869.2041217	0.0176785698711522	22915114.2411517	none	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
sip311	NA	NA	NA	NA	NA	NA	NA	NA	-19237.1047895806	-18371.6813412183	-18277.0119021741	-36372.9873771397	-628.825726168804	-320.618413159677	-306.194689020305	-304.616865036234	-606.216456285662	-10.4804287694801	NA	T0.19	t72_18O	t168_18O	461853.490720491	460052.354780191	461853.490720491	199055.451799503	887598.867146898	7697.55817867485	7667.53924633651	7697.55817867485	3317.59086332505	14793.3144524483	2160795.17331028	2168901.29528929	2160795.17331028	361826.128407321	3211987.32899423	4008209.13619225	4009110.71441005	4008209.13619225	3820545.17311068	4115215.82171859	none	481090.595510072	478424.036121409	480264.254865261	212468.342226525	914130.480890955	8018.17659183453	7973.73393535681	8004.40424775435	3541.13903710875	15235.5080148493	NA	NA	NA	NA	NA
sip312	NA	NA	NA	NA	NA	NA	NA	NA	42178.9671228677	44075.5087051451	39624.7426096302	-75045.9855756635	189200.022770627	702.982785381128	734.591811752419	660.41237682717	-1250.76642626106	3153.33371284378	NA	T0.19	t72_18O	t168_18O	-2591783.28242462	-2621714.56729071	-2591783.28242462	-5595894.19192427	314925.180644709	-43196.3880404103	-43695.2427881784	-43196.3880404103	-93264.9031987379	5248.75301074516	42708506.491031	42780840.340027	42708506.491031	31091662.6332593	52828007.3474115	32341373.3613325	32293982.0708642	32341373.3613325	23364900.22045	37677886.4202938	none	-2633962.24954748	-2665790.07599585	-2616983.56716635	-5617965.20937484	325174.95480483	-43899.3708257914	-44429.8345999309	-43616.3927861058	-93632.7534895807	5419.58258008049	NA	NA	NA	NA	NA
sip319	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
sip320	NA	NA	NA	NA	NA	NA	NA	NA	-36081.1422928726	-34937.1538992501	-34949.3463434135	-69880.6801593369	437.172866639742	-601.352371547877	-582.285898320835	-582.489105723559	-1164.67800265562	7.2862144439957	NA	T0.19	t72_18O	t168_18O	-1363906.43205763	-1371050.85819159	-1363906.43205763	-2530656.53764144	-197156.32647382	-22731.7738676271	-22850.8476365264	-22731.7738676271	-42177.6089606906	-3285.93877456367	23463825.0412398	23473171.462701	23463825.0412398	18974193.5708992	26187091.0219733	18008199.3130093	17988968.0299347	18008199.3130093	14359596.6279185	20190799.9527235	none	-1327825.28976476	-1336113.70429234	-1330397.60434622	-2497459.99668435	-172583.429410334	-22130.4214960793	-22268.5617382056	-22173.2934057703	-41624.3332780724	-2876.39049017225	NA	NA	NA	NA	NA
sip321	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	T0.19	t72_18O	t168_18O	-1926098.32587722	-1964598.55082576	-1926098.32587722	-6026254.77718121	2291812.84816327	-32101.6387646204	-32743.3091804294	-32101.6387646204	-100437.579619687	38196.8808027211	17769145.7940362	17885246.230189	17769145.7940362	0.0277355114256846	34157694.191792	10064752.4905273	10026852.0268859	10064752.4905273	1586898.03145419	18044137.9558836	none	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
sip322	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	T0.19	t72_18O	t168_18O	268221.058101189	270181.119033345	268221.058101189	-734657.929848266	1271100.04605064	4470.35096835315	4503.01865055575	4470.35096835315	-12244.2988308044	21185.0007675107	2990670.09533396	2974016.16117961	2990670.09533396	0.0532161031549385	5414478.82286607	4063554.32773871	4054740.63731299	4063554.32773871	1978058.50413963	6741180.17693676	none	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
sip323	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	T0.19	t72_18O	t168_18O	-385378.262020562	-389650.168673404	-385378.262020562	-833803.892978826	63047.3689377024	-6422.97103367603	-6494.16947789007	-6422.97103367603	-13896.7315496471	1050.78948229504	3104413.42893625	3113047.54820622	3104413.42893625	1260386.10253415	4236095.41953011	1562900.380854	1554446.8735126	1562900.380854	0.0176785698711522	2405398.27218179	none	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
sip326	NA	NA	NA	NA	NA	NA	NA	NA	-124751.461250069	-107662.723650842	-107965.642719962	-212327.866386267	-6787.22442400958	-2079.19102083448	-1794.37872751403	-1799.42737866603	-3538.79777310445	-113.120407066826	NA	T0.19	t72_18O	t168_18O	-377836.960823367	-391628.27884305	-377836.960823367	-3078507.59824086	1668599.69820574	-6297.28268038945	-6527.13798071749	-6297.28268038945	-51308.459970681	27809.9949700957	6371151.10323747	6448193.71700673	6371151.10323747	232033.336714174	18188400.4370268	4859803.259944	4881680.60163453	4859803.259944	1496583.02112923	8097455.82916596	none	-253085.499573298	-283965.555192208	-237682.63496453	-3083142.79480808	1775221.03662857	-4218.09165955498	-4732.75925320347	-3961.37724940884	-51385.7132468014	29587.0172771427	NA	NA	NA	NA	NA
sip328	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	T0.19	t72_18O	t168_18O	-703818.353116136	-706527.059943412	-707631.860993791	-1258634.90097647	20497.768285685	-11730.3058852689	-11775.4509990569	-11793.8643498965	-20977.2483496078	341.629471428082	4706542.28607462	4706292.47525002	4706542.28607462	3697788.49054843	5448965.07309912	1891268.87361007	1880184.23547637	1891268.87361007	0.0331473184388971	4783289.33996683	none	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
sip330	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
sip332	NA	NA	NA	NA	NA	NA	NA	NA	-18675.702306498	-18280.1403537082	-16757.1999790022	-56537.7339146071	12586.0387196505	-311.261705108301	-304.669005895136	-279.286666316704	-942.295565243452	209.767311994176	NA	T0.19	t72_18O	t168_18O	-118054.020734415	-119934.317162328	-118054.020734415	-404346.925864397	106705.042484251	-1967.56701224024	-1998.90528603879	-1967.56701224024	-6739.11543107328	1778.41737473751	897471.743480433	904958.43842907	897471.743480433	218849.509025205	2087791.94998087	425255.660542774	425221.16977976	425255.660542774	114544.470162329	911232.283362147	none	-99378.3184279166	-101654.176808619	-93165.3053810057	-369943.143293916	122871.289146643	-1656.30530713194	-1694.23628014366	-1552.75508968343	-6165.7190548986	2047.85481911071	NA	NA	NA	NA	NA
sip338	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
sip340	NA	NA	NA	NA	NA	NA	NA	NA	-81956.9570664048	-83891.4544993491	-77861.9641144881	-178973.729421205	-17286.4573983672	-1365.94928444008	-1398.19090832249	-1297.69940190813	-2982.89549035341	-288.10762330612	NA	T0.19	t72_18O	t168_18O	-1652751.08119406	-1675506.80189438	-1652751.08119406	-4065029.10496153	933310.001928363	-27545.8513532344	-27925.1133649064	-27545.8513532344	-67750.4850826921	15555.1666988061	15237034.1799253	15302516.7418088	15237034.1799253	2440348.81397445	24018013.5995145	8626029.85514904	8600489.53423125	8626029.85514904	3877560.84585073	11247232.3455203	none	-1570794.12412766	-1591615.34739503	-1588221.23224385	-3973687.47958535	1047068.06859303	-26179.9020687943	-26526.9224565839	-26470.3538707308	-66228.1246597558	17451.1344765505	NA	NA	NA	NA	NA
sip349	NA	NA	NA	NA	NA	NA	NA	NA	-69105.8310483409	-59360.6251816565	-64345.9169076765	-138011.780823505	45667.5635853074	-1151.76385080568	-989.343753027609	-1072.43194846127	-2300.19634705842	761.126059755124	NA	T0.19	t72_18O	t168_18O	-1018408.67338811	-1037740.08776485	-1018408.67338811	-3392063.85152549	1443099.24042955	-16973.4778898018	-17295.6681294141	-16973.4778898018	-56534.3975254248	24051.6540071592	11543935.6764098	11597824.7821867	11543935.6764098	1157844.54491475	18794438.1173104	7470300.9828574	7446864.43112733	7470300.9828574	1781034.49543214	13681111.6340435	none	-949302.842339765	-978379.462583192	-988255.567861615	-3366681.91905884	1549992.77655748	-15821.7140389961	-16306.3243763865	-16470.9261310269	-56111.3653176473	25833.2129426248	NA	NA	NA	NA	NA
sip357	NA	NA	NA	NA	NA	NA	NA	NA	-31130.6812673292	-28301.5800271978	-28456.2929550338	-55656.5053459087	-7193.1917761078	-518.84468778882	-471.693000453297	-474.271549250564	-927.608422431811	-119.886529601797	NA	T0.19	t72_18O	t168_18O	30827.8983681375	23290.6290454667	30827.8983681375	-636174.29955965	858976.437609139	513.798306135626	388.177150757778	513.798306135626	-10602.9049926608	14316.2739601523	3340522.67508908	3356686.4832275	3340522.67508908	325643.567456107	5532010.84688653	3463834.26856163	3449848.99940937	3463834.26856163	1331248.74603786	5497005.0777028	none	61958.5796354668	51592.2090726645	51293.8398047227	-627804.46903769	865633.634066133	1032.64299392445	859.870151211077	854.897330078712	-10463.4078172948	14427.2272344355	NA	NA	NA	NA	NA
sip359	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	T0.19	t72_18O	t168_18O	-346428.917559176	-351252.962644656	-354317.06785175	-1453529.59229867	881115.652751625	-5773.81529265293	-5854.2160440776	-5905.28446419584	-24225.4932049778	14685.2608791937	5925748.31188716	5931983.44499097	5925748.31188716	3676123.97753491	7204080.71426302	4540032.64165045	4526971.59441235	4540032.64165045	0.0331473184388971	9450210.92289365	none	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
sip364	NA	NA	NA	NA	NA	NA	NA	NA	-16543.6119898848	-15637.5675674855	-15744.4277368081	-41776.2210392906	11589.7584749336	-275.726866498079	-260.626126124759	-262.407128946802	-696.270350654843	193.162641248893	NA	T0.19	t72_18O	t168_18O	-1514366.62279471	-1537205.76268	-1514366.62279471	-3693731.48279539	712734.983193174	-25239.4437132451	-25620.0960446666	-25239.4437132451	-61562.1913799232	11878.9163865529	14953355.515935	15002008.7851121	14953355.515935	6044949.09198344	21577499.3081275	8895889.02475614	8853185.73439209	8895889.02475614	1625056.63823127	13694324.748659	none	-1497823.01080482	-1521568.19511251	-1499779.62532876	-3673872.61696004	744639.829014484	-24963.716846747	-25359.4699185418	-24996.3270888126	-61231.2102826674	12410.6638169081	NA	NA	NA	NA	NA
sip366	NA	NA	NA	NA	NA	NA	NA	NA	-13492.4313147614	-13397.7331612412	-13843.9412183897	-45286.1056819001	19306.6122876175	-224.873855246023	-223.295552687354	-230.732353639829	-754.768428031669	321.776871460291	NA	T0.19	t72_18O	t168_18O	-1372094.43341789	-1382618.89791406	-1372094.43341789	-2678453.93394095	-39916.7317411462	-22868.2405569648	-23043.6482985677	-22868.2405569648	-44640.8988990158	-665.278862352436	11561181.0641325	11590676.0697694	11561181.0641325	8041349.3920312	15890376.7249196	6072803.33046099	6060200.47811313	6072803.33046099	2562866.5654908	10699971.6527233	none	-1358602.00210313	-1369221.16475282	-1365788.96771106	-2683645.28163171	-23261.0057365683	-22643.3667017188	-22820.3527458803	-22763.149461851	-44727.4213605285	-387.683428942805	NA	NA	NA	NA	NA
sip374	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	T0.19	t72_18O	t168_18O	-895893.169820041	-911042.885711987	-895893.169820041	-2489033.85998963	697247.520349544	-14931.552830334	-15184.0480951998	-14931.552830334	-41483.8976664938	11620.7920058257	6845922.92504547	6891364.03567919	6845922.92504547	297524.374405494	13328041.6055597	3262350.2457653	3247192.49283124	3262350.2457653	0.0176785698711522	6087171.0685594	none	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
sip375	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
sip376	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	T0.19	t72_18O	t168_18O	168958.929351704	175385.57685602	168958.929351704	-485341.670115323	797642.768986361	2815.98215586174	2923.09294760033	2815.98215586174	-8089.02783525538	13294.0461497727	2174437.99999647	2159769.16833015	2174437.99999647	0.0532161031549385	3796641.98563047	2850273.71740329	2861311.47575423	2850273.71740329	249430.582606128	4304395.84379609	none	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
sip377	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	T0.19	t72_18O	t168_18O	-397186.325984054	-403926.995494172	-436711.052812445	-1535826.19249435	892924.095896346	-6619.77209973423	-6732.11659156954	-7278.51754687409	-25597.1032082392	14882.0682649391	5282774.18634258	5298790.04317509	5282774.18634258	2859281.28971593	7548168.17565567	3694028.88240637	3683082.0611984	3694028.88240637	0.0176785698711522	9556902.26392781	none	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
sip387	NA	NA	NA	NA	NA	NA	NA	NA	-65054.9408490498	-67611.6909855808	-67615.3707564713	-203762.138868931	81049.3091116574	-1084.24901415083	-1126.86151642635	-1126.92284594119	-3396.03564781552	1350.82181852762	NA	T0.19	t72_18O	t168_18O	-1127251.98591388	-1131589.95514863	-1181465.7598409	-1841312.37823985	-294622.972263892	-18787.5330985646	-18859.8325858104	-19691.0959973484	-30688.5396373308	-4910.38287106486	14530685.3070228	14541734.0178682	14530685.3070228	11208853.479064	16315968.8024757	10021677.3633673	10015374.1972737	10021677.3633673	8195250.21406955	12154329.9244632	none	-1062197.04506483	-1063978.26416305	-1105084.51171505	-1780843.3326072	-207437.500528033	-17703.2840844138	-17732.9710693841	-18418.0751952508	-29680.72221012	-3457.29167546721	NA	NA	NA	NA	NA
sip405	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
sip418	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	T0.19	t72_18O	t168_18O	48839.9127798284	45053.3683631082	48839.9127798284	-433107.46010623	566349.912825993	813.998546330473	750.88947271847	813.998546330473	-7218.45766843717	9439.16521376655	1571362.83407559	1583249.57888389	1571362.83407559	0.0277355114256846	3290593.16773413	1766722.48519491	1763463.05233632	1766722.48519491	647648.90742987	3567175.76798523	none	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
sip441	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	T0.19	t72_18O	t168_18O	-428953.136981769	-433214.048610039	-428953.136981769	-1222475.31500653	364569.041042994	-7149.21894969615	-7220.23414350066	-7149.21894969615	-20374.5885834422	6076.1506840499	4075447.33353958	4078671.45367683	4075447.33353958	1232596.83281573	5949499.35421519	2359634.78561251	2345815.25923668	2359634.78561251	0.0176785698711522	3900110.09194893	none	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
sip442	NA	NA	NA	NA	NA	NA	NA	NA	-24913.3021014049	-25981.4392858775	-23045.2804387405	-71898.6756636728	5528.7280776775	-415.221701690082	-433.023988097959	-384.088007312342	-1198.31126106121	92.1454679612917	NA	T0.19	t72_18O	t168_18O	-247379.931676683	-254901.643729397	-247379.931676683	-1157387.65830533	828956.166013073	-4122.99886127806	-4248.36072882329	-4122.99886127806	-19289.7943050889	13815.9361002179	5673664.97598058	5685794.17232603	5673664.97598058	2205675.18216022	7504480.03010348	4684145.24927384	4666187.59740844	4684145.24927384	2037574.79994348	7465222.35711854	none	-222466.629575279	-228920.20444352	-241211.963419347	-1109183.49843442	841639.591738932	-3707.77715958798	-3815.33674072533	-4020.19939032246	-18486.3916405737	14027.3265289822	NA	NA	NA	NA	NA
sip448	NA	NA	NA	NA	NA	NA	NA	NA	34514.212146403	25445.1337512011	29977.434605004	-82791.7694325768	127279.581197258	575.236869106717	424.085562520019	499.6239100834	-1379.86282387628	2121.32635328763	NA	T0.19	t72_18O	t168_18O	-2848041.80935085	-2889747.85824026	-2848041.80935085	-7514487.84139522	2322647.21057007	-47467.3634891809	-48162.4643040043	-47467.3634891809	-125241.464023254	38710.7868428344	32759720.8501085	32851913.4181428	32759720.8501085	9723661.15060284	44285805.5725818	21367553.6127051	21292921.9851818	21367553.6127051	9078277.17706804	30529594.8850624	none	-2882556.02149726	-2915192.99199146	-2922173.42893256	-7518751.64471533	2342137.71491679	-48042.6003582876	-48586.5498665243	-48702.8904822093	-125312.527411922	39035.6285819466	NA	NA	NA	NA	NA
sip463	NA	NA	NA	NA	NA	NA	NA	NA	30995.95018303	30338.6156272477	31047.6269946977	-20082.2357957832	95594.3187808227	516.599169717166	505.643593787462	517.460449911629	-334.703929929721	1593.23864634705	NA	T0.19	t72_18O	t168_18O	-417462.650049532	-415624.771437152	-417462.650049532	-996162.436914335	-25742.6423607131	-6957.71083415887	-6927.07952395254	-6957.71083415887	-16602.7072819056	-429.044039345218	3886805.51728869	3880338.09045012	3886805.51728869	2499399.77418767	6305323.22608745	2216954.91709056	2217839.00470152	2216954.91709056	2083065.92848736	2396429.20474482	none	-448458.600232562	-445963.3870644	-438488.450462847	-1011869.20426539	-29296.3717486839	-7474.31000387604	-7432.72311774	-7308.14084104745	-16864.4867377567	-488.272862478066	NA	NA	NA	NA	NA
sip464	NA	NA	NA	NA	NA	NA	NA	NA	-194878.382807146	-195095.098257904	-193592.613412425	-283699.899005336	-117852.848936789	-3247.97304678576	-3251.58497096506	-3226.54355687376	-4728.33165008894	-1964.21414894649	NA	T0.19	t72_18O	t168_18O	-2792483.10131282	-2805945.97958311	-2792483.10131282	-4886986.74183576	-1330459.96310467	-46541.3850218803	-46765.7663263851	-46541.3850218803	-81449.779030596	-22174.3327184112	20607225.0303969	20662229.6499851	20607225.0303969	15760112.64893	29300469.6219649	9437292.62514564	9438445.73165263	9437292.62514564	7964850.68704614	11436486.4129159	none	-2597604.71850567	-2610850.8813252	-2581081.39333441	-4670877.50742993	-1130164.56777247	-43293.4119750946	-43514.1813554201	-43018.0232222402	-77847.9584571656	-18836.0761295412	NA	NA	NA	NA	NA
sip468	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	T0.19	t72_18O	t168_18O	191261.415283523	186630.328337554	183284.122512263	-256049.387812002	671093.262811258	3187.69025472538	3110.50547229257	3054.73537520438	-4267.4897968667	11184.887713521	1313353.90503188	1322603.14201708	1313353.90503188	0.0277355114256846	2636001.0896811	2078399.56616597	2069124.45536729	2078399.56616597	971473.361144805	3997726.95627692	none	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
sip478	NA	NA	NA	NA	NA	NA	NA	NA	-19062.2815780789	-20493.4722870031	-19223.4529194546	-61070.1932929339	9067.12489745004	-317.704692967981	-341.557871450052	-320.39088199091	-1017.83655488223	151.118748290834	NA	T0.19	t72_18O	t168_18O	-1366535.98017346	-1362523.66734713	-1366535.98017346	-1774616.93303285	-913610.207504827	-22775.5996695576	-22708.7277891189	-22775.5996695576	-29576.9488838809	-15226.8367917471	14177717.4203325	14170763.1551684	14177717.4203325	13066435.2537231	14823048.1432557	8711573.4996387	8720668.48577989	8711573.4996387	7130188.9203244	10629306.0235785	none	-1347473.69859538	-1342030.19506013	-1342062.65138753	-1770841.32096474	-894866.856379591	-22457.8949765897	-22367.1699176688	-22367.7108564588	-29514.022016079	-14914.4476063265	NA	NA	NA	NA	NA
sip486	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	T0.19	t72_18O	t168_18O	464697.597082743	470819.92721239	474680.721608815	-272678.754041807	1085680.75343345	7744.95995137905	7846.99878687317	7911.34536014692	-4544.64590069679	18094.6792238908	2729558.2004047	2709789.66000461	2729558.2004047	0.0532161031549385	6120749.71735441	4588348.58873567	4593069.36885418	4588348.58873567	4064800.85517036	5395849.06724055	none	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
sip489	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	T0.19	t72_18O	t168_18O	395090.27705019	396626.364810007	395090.27705019	-226789.334507491	1001442.54737566	6584.8379508365	6610.43941350012	6584.8379508365	-3779.82224179152	16690.7091229277	1494846.34815349	1497008.07837197	1494846.34815349	0.0277355114256846	2454361.4563176	3075207.45635425	3083513.537612	3075207.45635425	587689.010123525	4985370.92953682	none	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
sip493	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	T0.19	t72_18O	t168_18O	221965.847496223	223057.385096598	221965.848229072	-406989.271455395	850920.966447841	3699.43079160371	3717.6230849433	3699.43080381786	-6783.15452425659	14182.016107464	1455396.96468579	1443753.78938524	1455396.96468579	0.047353312071454	4366190.79641935	2343260.35467068	2335983.32977163	2343260.35467068	709928.153740805	3891198.82916279	none	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
sip512	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	T0.19	t72_18O	t168_18O	-724559.90037854	-724358.702508022	-724559.90037854	-1308881.75806523	-56672.2351534985	-12075.9983396423	-12072.6450418004	-12075.9983396423	-21814.6959677538	-944.537252558308	5181032.9778934	5184997.95981603	5181032.9778934	3343456.29522242	6287894.91967615	2282793.37637924	2287563.14978394	2282793.37637924	0.0351767461661686	4694066.19252898	none	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
sip517	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	T0.19	t72_18O	t168_18O	-220610.108015523	-226789.783713508	-220610.108015523	-781961.35384451	401406.201238177	-3676.83513359204	-3779.82972855847	-3676.83513359204	-13032.6892307418	6690.10335396962	2713017.55916148	2729177.58146037	2713017.55916148	0.0277355114256846	4954185.02040555	1830577.12709939	1822018.44660633	1830577.12709939	417604.861169679	2874491.70168099	none	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
sip518	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	T0.19	t72_18O	t168_18O	-454331.410858758	-471724.300227083	-454331.410858758	-2355670.35137687	1422214.89423539	-7572.19018097931	-7862.07167045139	-7572.19018097931	-39261.1725229478	23703.5815705899	7503642.41370966	7550395.26092712	7503642.41370966	0.0277355114256846	14045176.5522906	5686316.77027462	5663498.06001879	5686316.77027462	876969.877713381	9647860.63937563	none	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
sip520	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
sip522	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
sip527	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
sip528	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	T0.19	t72_18O	t168_18O	4226.09789501003	-6957.21272388455	4226.09789501003	-1170145.79614002	1076808.92220618	70.4349649168337	-115.953545398076	70.4349649168337	-19502.429935667	17946.815370103	3881336.03276845	3914653.92269248	3881336.03276845	0.0277355114256846	8787428.35260187	3898240.42434849	3886825.07179695	3898240.42434849	1376253.92828847	6211622.17671521	none	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
