taxonID	comparisonID	group.code.0	group.code.t	net.r.obs	net.r.boot.mean	net.r.boot.median	net.r.boot.CI.L	net.r.boot.CI.U	net.f.obs	net.f.boot.mean	net.f.boot.median	net.f.boot.CI.L	net.f.boot.CI.U	N.T0.obs.mean	N.T0.boot.mean	N.T0.boot.median	N.T0.boot.CI.L	N.T0.boot.CI.U	N.Tt.obs.mean	N.Tt.boot.mean	N.Tt.boot.median	N.Tt.boot.CI.L	N.Tt.boot.CI.U	message
sip16	T0.18	t48_18O	t72_18O	104160469.691959	103694335.96414	104160469.691959	23950450.2664311	205789451.277139	1736007.82819931	1728238.93273567	1736007.82819931	399174.171107184	3429824.18795231	102974279.629953	103056663.903196	102974279.629953	55164332.2046394	132065402.215298	207134749.321912	206750999.867337	207134749.321912	152558419.899937	312221163.488884	none
sip17	T0.18	t48_18O	t72_18O	25845054.2709218	26087956.1112351	26078147.7126795	-7329254.74542443	55852430.0750514	430750.904515363	434799.268520586	434635.795211325	-122154.245757074	930873.83458419	26456161.0299559	26319638.0163916	26456161.0299559	8642472.12528051	51883458.8773837	52301215.3008776	52407594.1276268	52301215.3008776	22526932.9385057	67894928.8543062	none
sip18	T0.18	t48_18O	t72_18O	31393156.2874595	31718177.3937818	31393156.2874595	1766053.81164923	61485894.0330276	523219.271457658	528636.289896364	523219.271457658	29434.2301941538	1024764.90055046	30254220.5523078	30134466.3396726	30254220.5523078	15102524.693376	53438590.8007786	61647376.8397672	61852643.7334544	61647376.8397672	36936909.6259741	91740114.5853354	none
sip19	T0.18	t48_18O	t72_18O	13123169.4188703	13239415.6760639	13634575.2654291	-4010130.98527357	28825046.9410863	218719.490314505	220656.927934398	227242.921090485	-66835.5164212262	480417.449018106	14518506.407804	14448531.7330392	14518506.407804	5814844.64448298	28343709.4608441	27641675.8266744	27687947.4091031	27641675.8266744	11702415.5803978	36582720.314056	none
sip20	T0.18	t48_18O	t72_18O	6127301.60314465	6110176.08838442	6127301.60314465	-3489815.65266953	16597978.0279668	102121.693385744	101836.26813974	102121.693385744	-58163.5942111588	276632.96713278	7835687.43284303	7844140.18908143	7835687.43284303	3885185.90085606	10486276.4047993	13962989.0359877	13954316.2774659	13962989.0359877	6557490.91825394	24883890.9314517	none
sip22	T0.18	t48_18O	t72_18O	7027431.10513618	6951563.05422499	7027431.10513618	-6027332.93349594	20082195.1437683	117123.85175227	115859.384237083	117123.85175227	-100455.548891599	334703.252396138	7901295.96388999	7959315.42111608	7901295.96388999	0.0372061737477092	17035857.517082	14928727.0690262	14910878.4753411	14928727.0690262	7552582.19035265	26514819.4921967	none
sip23	T0.18	t48_18O	t72_18O	-349586.470873951	-352532.679112744	-349586.470873951	-766395.962656533	5966.83390592551	-5826.44118123252	-5875.54465187907	-5826.44118123252	-12773.2660442755	99.4472317654251	827256.677806153	826974.278590925	827256.677806153	737181.853806984	963585.082706013	477670.206932202	474441.59947818	477670.206932202	0.0532161031549385	840256.738656705	none
sip25	T0.18	t48_18O	t72_18O	11461470.7319656	11563038.0357015	11764285.5770763	-4835413.9914691	26316008.2765673	191024.512199427	192717.300595024	196071.426284605	-80590.2331911516	438600.137942788	15299459.9454372	15267171.1473273	15299459.9454372	11038893.832977	22912147.6350255	26760930.6774028	26830209.1830288	26760930.6774028	15864144.4001507	39507038.7346136	none
sip26	T0.18	t48_18O	t72_18O	8413532.66290707	8457885.81030852	8607732.54981973	1335067.4570795	15279123.4662517	140225.544381785	140964.763505142	143462.209163662	22251.1242846583	254652.057770862	12444301.4000756	12424604.7257324	12444301.4000756	7576441.35537937	18562911.5806081	20857834.0629826	20882490.5360409	20857834.0629826	14256766.0528666	24255468.011497	none
sip28	T0.18	t48_18O	t72_18O	2397134.23963385	2448494.32543753	2397134.23963385	-2844718.64034004	9688636.21505389	39952.2373272309	40808.2387572922	39952.2373272309	-47411.9773390007	161477.270250898	2908976.34525085	2905109.86867625	2908976.34525085	1351499.20935281	5701849.63013091	5306110.5848847	5353604.19411378	5306110.5848847	1407014.18286483	12704972.8892767	none
sip29	T0.18	t48_18O	t72_18O	15364077.8197903	15401301.0634523	15364077.8197903	9273305.24737296	22044654.876286	256067.963663172	256688.351057538	256067.963663172	154555.087456216	367410.914604767	18302000.12609	18267928.7198819	18302000.12609	13030594.8346513	23114278.6740169	33666077.9458803	33669229.7833342	33666077.9458803	30045687.1845704	38436477.6573925	none
sip30	T0.18	t48_18O	t72_18O	16648897.6819505	16762367.3585844	16648897.6819505	5836990.14432072	31085153.3668	277481.628032508	279372.78930974	277481.628032508	97283.169072012	518085.889446666	12958392.6375774	12943276.0362645	12958392.6375774	10180941.0807883	14415425.0943105	29607290.3195279	29705643.3948489	29607290.3195279	20252415.2386312	45409502.8899924	none
sip36	T0.18	t48_18O	t72_18O	9562921.79676297	9703856.69224316	9664126.41020879	-5338776.15913622	23099673.8373758	159382.029946049	161730.944870719	161068.77350348	-88979.6026522703	384994.563956263	18857932.0414454	18768094.778185	18857932.0414454	6150247.11144835	33759629.9973446	28420853.8382084	28471951.4704282	28420853.8382084	18489863.7124064	35281960.8538702	none
sip38	T0.18	t48_18O	t72_18O	15824267.750986	15855214.4919364	15857344.5413861	8150811.75422697	22276483.1375415	263737.795849767	264253.574865607	264289.075689768	135846.862570449	371274.718959025	15260564.7497065	15246980.8290106	15260564.7497065	10078940.6343875	20666208.5290568	31084832.5006925	31102195.320947	31084832.5006925	24034142.6335914	35212396.2794612	none
sip42	T0.18	t48_18O	t72_18O	2389065.33849026	2394392.60334108	2389065.33849026	-1269300.28213023	5182275.29233589	39817.7556415044	39906.5433890179	39817.7556415044	-21155.0047021705	86371.2548722649	1829182.84740367	1812720.20207228	1829182.84740367	0.0281864952806493	5487548.46802416	4218248.18589394	4207112.80541336	4218248.18589394	2569588.37411846	5461669.79581768	none
sip46	T0.18	t48_18O	t72_18O	7734894.60263416	7794358.82727908	7734894.60263416	1276432.40425257	14574202.8433735	128914.910043903	129905.980454651	128914.910043903	21273.8734042094	242903.380722892	6613469.8794498	6598078.41568374	6613469.8794498	2719553.52600674	11453235.0740962	14348364.482084	14392437.2429628	14348364.482084	10801129.4663988	21187672.7228233	none
sip47	T0.18	t48_18O	t72_18O	2127981.08067271	2202470.26996858	2127981.08067271	-4375509.03046934	9851360.91577661	35466.3513445452	36707.8378328096	35466.3513445452	-72925.1505078224	164189.348596277	5933617.42540937	5918895.21153583	5933617.42540937	4260327.91399583	9135599.99287377	8061598.50608209	8121365.48150441	8061598.50608209	3183199.08789934	17361870.2156911	none
sip48	T0.18	t48_18O	t72_18O	10495784.8982475	10584828.4765032	11238181.8903958	-9652090.52469342	23761493.2785726	174929.748304125	176413.807941719	187303.031506596	-160868.175411557	396024.88797621	20011110.1582132	19926114.6062594	20011110.1582132	8636551.41324862	40153906.1355158	30506895.0564607	30510943.0827625	30506895.0564607	25239801.8014431	34086016.5016498	none
sip49	T0.18	t48_18O	t72_18O	8681787.3293851	8709725.88116266	8771087.18326445	-2741352.39448268	18892167.1606138	144696.455489752	145162.098019378	146184.786387741	-45689.2065747113	314869.452676897	11605009.7605858	11562615.0660564	11605009.7605858	3827979.48363664	23019283.6200106	20286797.0899709	20272340.9472191	20286797.0899709	16118884.059813	24100075.5424083	none
sip51	T0.18	t48_18O	t72_18O	6901988.41487588	6963527.98758727	7120429.24762333	-1062712.43971139	12586334.0445036	115033.140247931	116058.799793121	118673.820793722	-17711.8739951898	209772.234075061	7932841.5016624	7891653.36997661	7932841.5016624	2716573.11125777	15897542.3562497	14834829.9165383	14855181.3575639	14834829.9165383	11482226.3096958	17667969.4863319	none
sip55	T0.18	t48_18O	t72_18O	3082334.29069881	3192399.87358343	3394948.91387287	-8708845.91270056	14154457.4867671	51372.2381783135	53206.6645597238	56582.4818978811	-145147.431878343	235907.624779452	12848357.9940788	12797103.6481373	12848357.9940788	6594164.10599609	23199574.748251	15930692.2847776	15989503.5217208	15930692.2847776	5171183.71188329	23939313.6798265	none
sip56	T0.18	t48_18O	t72_18O	5533752.50332414	5654089.00326367	5533752.50332414	-6051206.9065681	16658724.8855219	92229.2083887356	94234.8167210612	92229.2083887357	-100853.448442802	277645.414758698	8351720.68611915	8309718.9798827	8351720.68611915	2066947.30639935	14680729.9394046	13885473.1894433	13963807.9831464	13885473.1894433	2300513.77955105	25010445.5716411	none
sip57	T0.18	t48_18O	t72_18O	8815621.98785919	8693679.68037281	8815621.98785919	-5040991.42920321	22690304.1837031	146927.033130987	144894.661339547	146927.033130987	-84016.5238200535	378171.736395052	24224360.5174124	24278532.1960042	24224360.5174124	14900956.1720167	35613303.8270675	33039982.5052716	32972211.876377	33039982.5052716	23668196.5128473	44579895.4453284	none
sip59	T0.18	t48_18O	t72_18O	403761.399006096	401524.365383726	403761.399006096	-781623.268098467	1589146.06611066	6729.3566501016	6692.07275639544	6729.3566501016	-13027.0544683078	26485.767768511	1582339.25034409	1582769.95557639	1582339.25034409	385434.033082405	2295721.85671803	1986100.64935018	1984294.32096012	1986100.64935018	1365418.44350352	2534722.7085762	none
sip61	T0.18	t48_18O	t72_18O	1365081.58839196	1375254.43663624	1365081.58839196	-3098746.12076415	5828909.29754808	22751.3598065327	22920.9072772707	22751.3598065327	-51645.7686794026	97148.4882924679	4003921.67401964	3988842.27345215	4003921.67401964	2075382.43681357	6884949.0481343	5369003.2624116	5364096.71008839	5369003.2624116	1785545.81828277	8229642.10112747	none
sip63	T0.18	t48_18O	t72_18O	4513962.775293	4535609.97288793	4513962.775293	-1164385.92444821	10192311.4750342	75232.71292155	75593.4995481322	75232.71292155	-19406.4320741368	169871.857917237	7014245.2930122	6991270.53451539	7014245.2930122	3832333.55231134	10951305.7017719	11528208.0683052	11526880.5074033	11528208.0683052	7053678.62240519	14833566.0515595	none
sip64	T0.18	t48_18O	t72_18O	9695839.03818204	9695139.80571289	9695839.03818204	1732837.00153374	17413566.214602	161597.317303034	161585.663428548	161597.317303034	28880.6166922291	290226.1035767	3382519.8395136	3404403.09356589	3382519.8395136	944047.748631665	7119478.11033624	13078358.8776956	13099542.8992788	13078358.8776956	3436875.35745956	18864762.4432477	none
sip66	T0.18	t48_18O	t72_18O	7914034.70232659	7979344.23196292	7914034.70232659	-732743.037955961	16363431.7279327	131900.57837211	132989.070532715	131900.57837211	-12212.3839659327	272723.862132212	3856966.00299927	3850726.22270608	3856966.00299927	1031722.0953754	9254899.89913129	11771000.7053259	11830070.454669	11771000.7053259	2739446.56091427	20110699.9051146	none
sip71	T0.18	t48_18O	t72_18O	1751324.28203188	1764635.31534145	1751324.28203188	-3014384.5010329	6517033.06509665	29188.7380338646	29410.5885890242	29188.7380338646	-50239.7416838816	108617.217751611	5508539.58959774	5491733.05098805	5508539.58959774	2724547.36835251	7541070.58286439	7259863.87162961	7256368.3663295	7259863.87162961	4099662.82673547	11904411.8799533	none
sip75	T0.18	t48_18O	t72_18O	6842000.93515867	6906678.44155237	6899020.49157224	-780409.130040941	13693826.8732713	114033.348919311	115111.307359206	114983.674859537	-13006.8188340157	228230.447887856	6672099.19587339	6652069.06171478	6672099.19587339	4319818.6084421	11205601.7014953	13514100.1310321	13558747.5032671	13514100.1310321	5834670.50941888	19675423.8999444	none
sip89	T0.18	t48_18O	t72_18O	23271953.2023058	23400881.5211588	23540769.7238047	-752816.842447728	43502624.4809333	387865.886705096	390014.692019313	392346.162063412	-12546.9473741288	725043.741348889	21812601.5240422	21716632.2747876	21812601.5240422	10414542.7191141	41774456.2811708	45084554.726348	45117513.7959463	45084554.726348	27703227.9296038	55806675.7685325	none
sip93	T0.18	t48_18O	t72_18O	619532.891955962	641657.624720861	619532.891955962	-2649007.7978502	3888073.58176212	10325.548199266	10694.2937453477	10325.548199266	-44150.12996417	64801.226362702	2566585.33123617	2560882.49365028	2566585.33123617	770868.06616481	4589227.19141627	3186118.22319213	3202540.11837114	3186118.22319213	1190363.90846979	5987262.98858894	none
sip95	T0.18	t48_18O	t72_18O	-21477.772814089	-23662.3394161762	-21477.7728140885	-3996720.25842626	3148518.7722032	-357.962880234816	-394.372323602936	-357.962880234808	-66612.0043071044	52475.3128700534	2527312.27476661	2514551.93130323	2527312.27476661	593575.369388116	5698292.78276949	2505834.50195252	2490889.59188706	2505834.50195252	0.0532161031549385	4206423.01009406	none
sip97	T0.18	t48_18O	t72_18O	-2541799.57630932	-2528114.27051342	-2541799.57630932	-7742005.86077698	2421514.71234937	-42363.326271822	-42135.2378418904	-42363.326271822	-129033.43101295	40358.5785391562	4467388.54843058	4438298.53127465	4467388.54843058	554418.744084132	9667594.83575635	1925588.97212126	1910184.26076123	1925588.97212126	0.047353312071454	5776766.81872577	none
sip98	T0.18	t48_18O	t72_18O	4326906.61947496	4318485.6889547	4326906.61947496	3131199.87485997	5743677.64923714	72115.1103245827	71974.7614825783	72115.1103245827	52186.6645809995	95727.960820619	3148106.70564734	3149589.53166657	3148106.70564734	2328031.15869989	3657557.04996321	7475013.3251223	7468075.22062126	7475013.3251223	6565836.92111413	8958059.40211258	none
sip103	T0.18	t48_18O	t72_18O	5908053.94420077	5999436.14664403	5936170.25854957	-4036567.18151896	15261732.4941209	98467.5657366794	99990.6024440671	98936.1709758261	-67276.1196919826	254362.208235349	5750764.55101507	5715905.49065879	5750764.55101507	1658658.74308572	13090736.7746976	11658818.4952158	11715341.6373028	11658818.4952158	1995610.5002215	19468807.5105462	none
sip105	T0.18	t48_18O	t72_18O	4895349.28045718	4929253.31890815	4895349.28045718	498356.603781518	10448435.8731945	81589.1546742863	82154.2219818025	81589.1546742863	8305.94339635863	174140.597886575	2488734.7470754	2487771.57879627	2488734.7470754	2195251.64482649	2914471.49101753	7384084.02753257	7417024.89770442	7384084.02753257	3412828.09479905	12990913.7737884	none
sip106	T0.18	t48_18O	t72_18O	786427.607370928	793286.315611261	786427.607370928	-100488.125946039	1720689.60012349	13107.1267895155	13221.438593521	13107.1267895155	-1674.80209910064	28678.1600020582	875917.160947116	875211.483699942	875917.160947116	454964.020085246	1686385.97315949	1662344.76831804	1668497.7993112	1662344.76831804	1177760.67069774	2607085.9175744	none
sip107	T0.18	t48_18O	t72_18O	-1223213.54411375	-1234140.42673133	-1237433.80202715	-2421178.19395928	-8298.57992973053	-20386.8924018958	-20569.0071121889	-20623.8967004525	-40352.9698993214	-138.309665495509	2263497.53435861	2268354.61432475	2263497.53435861	1535252.60504226	3246945.25454095	1040283.99024486	1034214.18759342	1040283.99024486	0.0532161031549385	1791106.93850743	none
sip109	T0.18	t48_18O	t72_18O	4164564.1155875	4209807.14686266	4164564.1155875	425354.618310001	8489748.9571751	69409.4019264583	70163.4524477111	69409.4019264583	7089.24363850002	141495.815952918	3115139.19310183	3101959.98863745	3115139.19310183	1324599.28500133	5438081.2770776	7279703.30868933	7311767.13550012	7279703.30868933	3683261.01187884	12024267.394352	none
sip111	T0.18	t48_18O	t72_18O	10046255.5316968	10103323.5243322	10046255.5316968	3213471.72974466	16879039.3336489	167437.592194947	168388.725405536	167437.592194947	53557.862162411	281317.322227482	9689412.59861754	9667749.98410716	9689412.59861754	5492771.75424155	15666621.3240199	19735668.1303143	19771073.5084393	19735668.1303143	16294167.5182883	25451903.1254455	none
sip120	T0.18	t48_18O	t72_18O	1387604.40751098	1385149.14417751	1387604.40751098	-104649.754539658	2879858.56956161	23126.7401251829	23085.8190696252	23126.7401251829	-1744.16257566097	47997.6428260269	709555.522918714	717360.633223443	709555.522918714	0.0372061737477092	2128666.48554961	2097159.93042969	2102509.77740095	2097159.93042969	1314461.2511602	3059402.80656371	none
sip122	T0.18	t48_18O	t72_18O	6165404.40867751	6182976.37596881	6245534.83787495	1187401.04649589	9582727.63319206	102756.740144625	103049.606266147	104092.247297916	19790.0174415981	159712.127219868	7757814.77129312	7740411.67078447	7757814.77129312	4117847.52987654	12734258.5545121	13923219.1799706	13923388.0467533	13923219.1799706	13380053.4462788	14306124.0552676	none
sip124	T0.18	t48_18O	t72_18O	4557577.48893221	4571153.17976635	4557577.48893221	1476167.82869291	7348210.62070906	75959.6248155368	76185.8863294392	75959.6248155368	24602.7971448819	122470.177011818	5286640.25676893	5279076.40166031	5286640.25676893	2291515.03531247	8368049.91700823	9844217.74570114	9850229.58142667	9844217.74570114	9079096.24115621	10882617.7755961	none
sip127	T0.18	t48_18O	t72_18O	10491251.2452998	10560059.9265954	10744482.1054053	1730012.30217104	17668941.7915257	174854.187421664	176000.998776591	179074.701756756	28833.5383695173	294482.363192095	9331070.76206131	9304444.53148913	9331070.76206131	6083305.48342649	14710748.3469589	19822322.0073612	19864504.4580846	19822322.0073612	11433034.055023	25454515.8025403	none
sip143	T0.18	t48_18O	t72_18O	3955833.10795078	3954928.0906818	3955833.10795078	644406.113756676	6971215.4305197	65930.5517991797	65915.46817803	65930.5517991797	10740.1018959446	116186.923841995	380113.083327821	380086.879354347	380113.083327821	0.0372061737477092	970949.455854948	4335946.1912786	4335014.97003615	4335946.1912786	758744.211771261	6971215.46772587	none
sip144	T0.18	t48_18O	t72_18O	1830006.76025623	1857321.67148035	1830006.76025623	-1169619.58118058	6008028.74782281	30500.1126709372	30955.3611913391	30500.1126709372	-19493.659686343	100133.812463714	1390379.28508362	1391055.80611568	1390379.28508362	343711.427519211	2844517.28932233	3220386.04533985	3248377.47759603	3220386.04533985	841295.754207374	7611473.93653646	none
sip149	T0.18	t48_18O	t72_18O	-1749694.38304718	-1758422.9679765	-1749694.38304718	-10599999.5693667	5506395.42738623	-29161.5730507863	-29307.0494662749	-29161.5730507863	-176666.659489445	91773.2571231038	7444620.6923744	7418931.24422905	7444620.6923744	1580279.53563786	15109859.6660552	5694926.30932722	5660508.27625256	5694926.30932722	0.0532161031549385	9408718.63406854	none
sip150	T0.18	t48_18O	t72_18O	4363946.81349409	4431975.4239155	4363946.81349409	-2872509.0579363	12328905.5180167	72732.4468915682	73866.2570652584	72732.4468915682	-47875.1509656049	205481.758633612	2851793.47972801	2841713.18843541	2851793.47972801	0.0281864952806493	6679649.93016458	7215740.2932221	7273688.61235092	7215740.2932221	398009.208253715	15737504.967197	none
sip154	T0.18	t48_18O	t72_18O	500683.433911182	466511.440447483	500683.433911182	-3046208.00672692	4047574.87454928	8344.72389851969	7775.19067412472	8344.72389851969	-50770.1334454486	67459.581242488	2290865.1582067	2304542.30234968	2290865.1582067	770868.06616481	4874435.76186814	2791548.59211788	2771053.74279716	2791548.59211788	0.0532161031549385	6537106.67942708	none
sip155	T0.18	t48_18O	t72_18O	7421410.8980336	7501681.03891334	7421410.8980336	-1169308.9976572	16031125.2922349	123690.181633893	125028.017315222	123690.181633893	-19488.4832942867	267185.421537248	3711130.63848888	3696947.16715156	3711130.63848888	1637833.32037675	5939351.90656111	11132541.5365225	11198628.2060649	11132541.5365225	1470448.79537469	20536637.6700679	none
sip161	T0.18	t48_18O	t72_18O	6467087.86091747	6517855.67864557	6734980.75804245	874250.868004909	11792031.956705	107784.797681958	108630.927977426	112249.679300707	14570.8478000818	196533.865945084	4901047.22085366	4881027.74781629	4901047.22085366	2081343.77864499	9736775.41389608	11368135.0817711	11398883.4264619	11368135.0817711	6570108.80773206	15693188.1512187	none
sip164	T0.18	t48_18O	t72_18O	3437591.06340747	3463512.12783639	3437764.11391163	336994.175619532	6293802.60256499	57293.1843901246	57725.2021306064	57296.0685651939	5616.56959365886	104896.71004275	3404016.41465077	3387678.29868581	3404016.41465077	1040143.09098589	6016015.65568201	6841607.47805824	6851190.4265222	6841607.47805824	4446259.72570313	8039540.92999203	none
sip165	T0.18	t48_18O	t72_18O	1674177.2310382	1732174.21540248	1703176.46133774	-6848044.37470271	9264586.1347142	27902.9538506367	28869.5702567079	28386.274355629	-114134.072911712	154409.768911903	7158647.16792244	7125080.16339658	7158647.16792244	2436355.91023636	15263187.164297	8832824.39896064	8857254.37879905	8832824.39896064	1785545.81828277	12565304.4939827	none
sip168	T0.18	t48_18O	t72_18O	12476240.3708218	12454835.9757803	12716213.7217952	-2837070.27383253	25847033.7580329	207937.339513696	207580.599596339	211936.895363253	-47284.5045638756	430783.895967215	12899647.8062113	12842928.7458393	12899647.8062113	4571049.71029205	26821095.6243532	25375888.177033	25297764.7216196	25375888.177033	13035695.9226996	32241915.7174559	none
sip172	T0.18	t48_18O	t72_18O	9508649.63136738	9594074.1610117	10308911.0024144	-9411718.40499752	23586329.5822092	158477.493856123	159901.236016862	171815.183373573	-156861.973416625	393105.49303682	18868398.5419899	18791878.6022779	18868398.5419899	7418587.65033839	37788766.5783548	28377048.1733572	28385952.7632896	28377048.1733572	20380334.4840448	33657753.0638396	none
sip173	T0.18	t48_18O	t72_18O	-82077.5252572712	-63112.3782993802	-82077.5252572712	-1665041.1613537	1913422.2798927	-1367.95875428785	-1051.87297165634	-1367.95875428785	-27750.6860225616	31890.371331545	1667908.9285122	1663598.19162111	1667908.9285122	976563.440743983	2231440.26169177	1585831.40325492	1600485.81332173	1585831.40325492	421160.040807759	3854384.42252385	none
sip174	T0.18	t48_18O	t72_18O	1144287.12383208	1183765.2223912	1234729.63472845	-5988524.33433518	7119553.76374366	19071.4520638681	19729.4203731866	20578.8272454741	-99808.7389055864	118659.229395728	4145566.97834886	4116016.41012516	4145566.97834886	494956.534656949	10030391.1073641	5289854.10218094	5299781.63251636	5289854.10218094	0.0277355114256846	8558774.80397968	none
sip175	T0.18	t48_18O	t72_18O	1156062.21058549	1195056.67361623	1292236.51814327	-2958852.63537965	4959750.75623824	19267.7035097582	19917.6112269371	21537.2753023879	-49314.2105896608	82662.5126039707	2558202.85127189	2538312.51669221	2558202.85127189	183849.019172251	6673117.69723703	3714265.06185738	3733369.19030844	3714265.06185738	868383.019514678	6423972.7966423	none
sip176	T0.18	t48_18O	t72_18O	558311.85433507	541819.787241122	558311.85433507	-7958817.23536795	7468497.00244517	9305.19757225116	9030.32978735203	9305.19757225116	-132646.953922799	124474.950040753	5902871.13071765	5879994.13486162	5902871.13071765	774929.120468435	12667582.8157852	6461182.98505272	6421813.92210274	6461182.98505272	0.0532161031549385	10567983.1532888	none
sip179	T0.18	t48_18O	t72_18O	5154523.95494339	5219369.04948482	5297919.10691233	-4412298.22653256	14375303.766951	85908.7325823899	86989.4841580804	88298.6517818722	-73538.3037755427	239588.39611585	8064892.33284837	8025979.63259095	8064892.33284837	3629729.40826966	16505032.726099	13219416.2877918	13245348.6820758	13219416.2877918	4201283.69328353	18291823.4791586	none
sip180	T0.18	t48_18O	t72_18O	2165648.06244908	2176144.76914329	2165648.06244908	100396.733903562	4235329.75340101	36094.1343741514	36269.0794857214	36094.1343741514	1673.2788983927	70588.8292233501	2887382.32599192	2890680.79948354	2887382.32599192	1734466.36354812	3785673.93658969	5053030.38844101	5066825.56862682	5053030.38844101	3671514.91757601	7295496.21324274	none
sip181	T0.18	t48_18O	t72_18O	5263831.93286324	5373375.80988871	5427810.53796992	-7651150.42057865	17711702.8282744	87730.5322143874	89556.2634981451	90463.5089661652	-127519.173676311	295195.047137907	15108578.6022982	15052431.5452518	15108578.6022982	8196388.14619125	28023560.9557401	20372410.5351615	20425807.3551405	20372410.5351615	8940768.40841004	27366606.8438668	none
sip184	T0.18	t48_18O	t72_18O	7503876.59721862	7507182.58491373	7503876.59721862	-5909967.69927918	18022420.2732998	125064.609953644	125119.709748562	125064.609953644	-98499.461654653	300373.671221663	12903090.786599	12853544.495588	12903090.786599	3700166.71759109	26316935.0830968	20406967.3838176	20360727.0805018	20406967.3838176	12943622.7683325	24895785.2531627	none
