taxonID	comparisonID	group.code.0	group.code.t	net.r.obs	net.r.boot.mean	net.r.boot.median	net.r.boot.CI.L	net.r.boot.CI.U	net.f.obs	net.f.boot.mean	net.f.boot.median	net.f.boot.CI.L	net.f.boot.CI.U	N.T0.obs.mean	N.T0.boot.mean	N.T0.boot.median	N.T0.boot.CI.L	N.T0.boot.CI.U	N.Tt.obs.mean	N.Tt.boot.mean	N.Tt.boot.median	N.Tt.boot.CI.L	N.Tt.boot.CI.U	message
sip19	T0.16	t3_18O	t24_18O	9815302.64819668	9738604.91403402	9815302.64819668	1504402.42948907	17702182.8509509	163588.377469945	162310.081900567	163588.377469945	25073.3738248178	295036.380849182	7079108.49464464	7117482.51413738	7079108.49464464	3654834.87592816	13159963.5382561	15667498.3118167	15638761.8139171	15667498.3118167	9173323.95990654	21906640.2174514	none
sip20	T0.16	t3_18O	t24_18O	5354969.78024613	5413374.6382813	5444650.17021783	-4860143.67032324	13733130.0900116	89249.4963374355	90222.9106380217	90744.1695036304	-81002.3945053873	228885.501500193	6459477.29848463	6452211.69664187	6459477.29848463	3733529.27170821	10792759.3234645	11145075.8562	11188914.505138	11145075.8562	3132275.7374615	16947102.4702666	none
sip22	T0.16	t3_18O	t24_18O	9573419.17842393	9676564.81973376	9573419.17842393	-1872703.68585221	21681668.9942918	159556.986307066	161276.080328896	159556.986307066	-31211.7280975368	361361.149904863	8049704.39102817	8028991.81994403	8049704.39102817	4505342.49258802	14550557.1030333	16426446.1721491	16495986.0372111	16426446.1721491	9367579.47947244	28673179.1211602	none
sip23	T0.16	t3_18O	t24_18O	868739.731967841	862589.412066772	868739.731967841	-957602.627649127	2695082.09158481	14478.9955327973	14376.4902011129	14478.9955327973	-15960.0437941521	44918.0348597468	636715.722936302	643208.940088921	636715.722936302	135112.716065498	1636468.99459026	1396862.98840816	1397974.67564735	1396862.98840816	0.0347257622112375	3289339.70810789	none
sip25	T0.16	t3_18O	t24_18O	8640101.22124519	8612345.7590264	8640101.22124519	-5532083.14362207	21164566.5917862	144001.687020753	143539.095983773	144001.687020753	-92201.3857270345	352742.776529769	13384335.3238753	13437239.9201849	13384335.3238753	7333263.00466593	22266561.9822695	20944423.8924649	20973042.459333	20944423.8924649	11374916.9123908	29062457.6614825	none
sip26	T0.16	t3_18O	t24_18O	9923689.43398074	9898029.18274385	9923689.43398074	3682664.53620232	16506618.4747575	165394.823899679	164967.153045731	165394.823899679	61377.7422700387	275110.307912625	7876659.24041192	7901304.04589396	7876659.24041192	4413363.09880658	12255995.9787684	16559887.4951451	16562079.5807948	16559887.4951451	13646246.2544432	20536546.5616662	none
sip29	T0.16	t3_18O	t24_18O	21395452.4913687	21345562.5284891	21395452.4913687	13854072.0712638	29596331.0859046	356590.874856146	355759.375474819	356590.874856146	230901.201187729	493272.184765076	6629983.68741576	6656719.75988924	6629983.68741576	3132066.39113602	11283711.7327063	25351004.6173634	25334086.9723172	25351004.6173634	20301838.790862	32526773.3875822	none
sip30	T0.16	t3_18O	t24_18O	18387353.0233529	18341708.590219	18387353.0233529	3671314.56382047	33103391.4828853	306455.883722548	305695.143170316	306455.883722548	61188.5760636746	551723.191381422	6592547.09433358	6638623.30188467	6592547.09433358	2421162.90914316	13916342.1076668	22681480.9897674	22687618.3183263	22681480.9897674	11835638.1144392	37951086.5151406	none
sip36	T0.16	t3_18O	t24_18O	22319810.6982246	22189123.4963427	22319810.6982246	5478317.83866502	39668702.7208121	371996.844970411	369818.724939046	371996.844970411	91305.2973110836	661145.045346868	5422566.03008339	5478159.66555491	5422566.03008339	0.0152432566792758	13784410.9395288	24952400.39103	24893642.7248548	24952400.39103	10535935.4521471	40960443.2842056	none
sip38	T0.16	t3_18O	t24_18O	12844545.9850326	12829469.8251225	12844545.9850326	5618719.46346153	19772320.6424372	214075.76641721	213824.497085374	214075.76641721	93645.3243910255	329538.677373953	12032046.163066	12059762.1019157	12032046.163066	8672790.53795716	16756259.3786926	23271023.8999696	23285548.1988979	23271023.8999696	18448500.9468099	27338528.6906073	none
sip46	T0.16	t3_18O	t24_18O	2623255.27440545	2592141.56486502	2623255.27440545	-6051107.03525196	10423465.6292274	43720.9212400908	43202.359414417	43720.9212400908	-100851.783920866	173724.42715379	6035190.07577154	6070532.69755951	6035190.07577154	2604880.58508387	11739383.858275	8330538.44087631	8338656.5668164	8330538.44087631	2676449.91055783	15155722.5013455	none
sip47	T0.16	t3_18O	t24_18O	7855729.95828861	7834301.94862339	7855729.95828861	-1194690.41946929	18433878.9388248	130928.832638144	130571.699143723	130928.832638144	-19911.5069911549	307231.315647079	5298210.80488095	5317915.85962441	5298210.80488095	3500202.74089745	8435595.67180842	12171974.5183835	12172930.0646699	12171974.5183835	4851067.85914608	23214397.1588101	none
sip48	T0.16	t3_18O	t24_18O	9089624.00039963	9020742.38053751	9089624.00039963	1078572.48104571	17305960.7051712	151493.733339994	150345.706342292	151493.733339994	17976.2080174284	288432.67841952	14788430.5717376	14830858.2203652	14788430.5717376	10238526.5691022	21798100.6511723	22741851.5720873	22724007.8033355	22741851.5720873	18283815.6638474	27831767.5591522	none
sip49	T0.16	t3_18O	t24_18O	6897684.76468581	6798774.47465753	6897684.76468581	-2090403.35801066	15892241.8850747	114961.412744764	113312.907910959	114961.412744764	-34840.0559668444	264870.698084579	9498784.80125543	9543094.1168901	9498784.80125543	5432785.72131468	16562198.9105674	15534258.9703555	15492021.7822154	15534258.9703555	7710687.99628312	19785666.8362443	none
sip51	T0.16	t3_18O	t24_18O	11681962.2332239	11635484.1991156	11492187.431077	4153026.54681888	20042111.8290572	194699.370553732	193924.736651927	191536.457184617	69217.109113648	334035.197150954	2278053.52501416	2289913.52807424	2278053.52501416	478525.852787547	3954799.422991	12499770.4790851	12470962.2023004	12499770.4790851	5393963.71223831	20455671.1909313	none
sip55	T0.16	t3_18O	t24_18O	9102163.082001	8959283.61739773	9102163.082001	-7498351.76416902	24838491.170722	151702.71803335	149321.393623296	151702.71803335	-124972.529402817	413974.852845367	12296556.0921474	12381905.3455198	12296556.0921474	5265897.5787156	25601709.706243	20260948.7888982	20221278.5107428	20260948.7888982	10023857.4562143	32508233.3871152	none
sip57	T0.16	t3_18O	t24_18O	13298294.4973763	13412049.582573	13298294.4973763	95888.9131635938	27235638.6109302	221638.241622939	223534.159709551	221638.241622939	1598.14855272656	453927.31018217	16156491.4758994	16128974.8780107	16156491.4758994	11203939.7495769	25130532.1653237	27792499.1611037	27864518.2627621	27792499.1611037	20904954.4511928	40703613.9307837	none
sip61	T0.16	t3_18O	t24_18O	3369203.04312909	3328467.69369388	3369203.04312909	-1626141.12734121	8364547.21359938	56153.3840521515	55474.4615615646	56153.3840521515	-27102.3521223534	139409.120226656	1706409.65575632	1722700.607984	1706409.65575632	0.0152432566792758	4137166.75361753	4654462.31849427	4635109.83996615	4654462.31849427	177176.483377385	9152788.19248763	none
sip63	T0.16	t3_18O	t24_18O	4520585.03918723	4457206.29183658	4520585.03918723	-3819645.48910434	13218147.0754925	75343.0839864538	74286.7715306096	75343.0839864538	-63660.758151739	220302.451258209	4078969.08718252	4101219.37164396	4078969.08718252	1535974.07233063	7363517.32827924	8034480.99647135	8001274.87700096	8034480.99647135	179766.493624095	16245328.3744409	none
sip64	T0.16	t3_18O	t24_18O	6631980.58197821	6584809.23400629	6631980.58197821	869422.485641339	11546278.491029	110533.009699637	109746.820566771	110533.009699637	14490.374760689	192437.974850483	2691553.58331976	2726543.77955945	2691553.58331976	0.0152432566792758	8074660.69525493	8494536.59255069	8488251.85931495	8494536.59255069	6545210.69642214	11370582.0518866	none
sip71	T0.16	t3_18O	t24_18O	6415423.18371198	6391782.88646395	6415423.18371198	1596192.03240139	10053099.1211684	106923.719728533	106529.714774399	106923.719728533	26603.2005400231	167551.652019474	0.0302610213484582	0.0303109452690568	0.0302610213484582	0.0152432566792758	0.0383336335762832	5613495.316009	5592810.05596691	5613495.316009	1396668.05181252	8796461.76710109	none
sip75	T0.16	t3_18O	t24_18O	6478853.08365997	6414214.89734393	6478853.08365997	-1725799.83901091	14916194.3346323	107980.884727666	106903.581622399	107980.884727666	-28763.3306501818	248603.238910538	4954825.90556893	4988834.93733579	4954825.90556893	2213452.82364812	10233969.7821468	10623822.3537714	10601272.9725117	10623822.3537714	4508435.14838939	18432336.6864292	none
sip89	T0.16	t3_18O	t24_18O	16723056.9565397	16592682.7958646	16723056.9565397	4949445.34187073	28327923.4391619	278717.615942329	276544.71326441	278717.615942329	82490.7556978455	472132.057319365	14878929.2024867	14940569.3349165	14878929.2024867	9612857.285855	24558722.7249446	29511604.039459	29459166.781298	29511604.039459	19581664.6935883	35409748.6729605	none
sip97	T0.16	t3_18O	t24_18O	3754126.2105478	3702283.9643901	3754126.2105478	-2804706.44306958	10312958.8641652	62568.7701757967	61704.732739835	62568.7701757967	-46745.1073844931	171882.647736087	2383409.14799012	2409692.500001	2383409.14799012	0.0152432566792758	6366732.96101323	5668269.58221945	5649190.96884234	5668269.58221945	735408.118473225	11585610.8884489	none
sip109	T0.16	t3_18O	t24_18O	4017537.72981636	3995091.5208463	3984823.67680688	-187020.278597421	9280465.13130286	66958.962163606	66584.8586807716	66413.7279467813	-3117.00464329035	154674.418855048	1172461.35565539	1182064.31088937	1172461.35565539	0.0152432566792758	2577543.6712504	4687806.8692447	4677769.39162988	4687806.8692447	1379348.32639232	9838769.44247135	none
sip111	T0.16	t3_18O	t24_18O	9746171.26401874	9694775.54254275	9746171.26401874	4666100.66429402	14429903.1019893	162436.187733646	161579.592375713	162436.187733646	77768.3444049003	240498.385033155	9315213.65291458	9344422.60080397	9315213.65291458	6588191.85391312	13728868.0013128	17843113.508931	17827351.2005289	17843113.508931	14485762.0480255	20680271.2249033	none
sip120	T0.16	t3_18O	t24_18O	724383.946200564	720024.082392938	724383.946200564	-614094.258162918	2062862.15056405	12073.0657700094	12000.4013732156	12073.0657700094	-10234.9043027153	34381.0358427341	1207840.18130516	1209655.01074473	1207840.18130516	546550.066809955	1983870.38294671	1841676.13423065	1839676.08283856	1841676.13423065	1096447.50747089	2626082.45043941	none
sip122	T0.16	t3_18O	t24_18O	5568470.88967661	5544334.64994794	5568470.88967661	1277832.51695715	9486479.49829592	92807.8481612768	92405.5774991324	92807.8481612768	21297.2086159524	158107.991638265	5774078.05195468	5798342.26020291	5774078.05195468	3097394.47746985	9810860.42341573	10646490.0804217	10649635.0789074	10646490.0804217	9846992.40839589	11398064.0384788	none
sip124	T0.16	t3_18O	t24_18O	2556909.98876122	2542044.31162741	2556909.98876122	-1257015.37463939	6174427.43295341	42615.1664793537	42367.4051937901	42615.1664793537	-20950.2562439898	102907.123882557	4689293.73018532	4709162.34118399	4689293.73018532	2413004.88180644	8026478.42316086	6926589.97035139	6933451.11385797	6926589.97035139	5252167.29713884	7919284.0430067	none
sip127	T0.16	t3_18O	t24_18O	6829696.82484967	6791379.27045537	6829696.82484967	1592849.61494711	12061369.1636408	113828.280414161	113189.654507589	113828.280414161	26547.4935824519	201022.819394013	2850508.76872011	2861708.46958954	2850508.76872011	1734101.29076862	4669124.18163009	8826493.49046357	8804165.33123798	8826493.49046357	3653460.16212773	14037377.6175999	none
sip149	T0.16	t3_18O	t24_18O	2535010.43655825	2493849.96743343	2535010.43655825	-1554381.71411014	6448208.49005424	42250.1739426376	41564.1661238906	42250.1739426376	-25906.3619018357	107470.141500904	5069436.81353497	5089175.71317453	5069436.81353497	3118569.92189625	8268374.3528441	7287570.94552345	7271294.43467878	7287570.94552345	4086844.96034139	9456854.82690305	none
sip154	T0.16	t3_18O	t24_18O	4275342.88171896	4322680.08049649	4275342.88171896	-1349801.96571478	9290757.58827123	71255.714695316	72044.6680082749	71255.714695316	-22496.6994285797	154845.95980452	1928763.33444595	1913333.22806239	1928763.33444595	0.0360787140033481	5786289.92779804	5669688.35595004	5695678.29849682	5669688.35595004	2676449.91055783	10055623.6269206	none
sip155	T0.16	t3_18O	t24_18O	5168781.99349257	5098511.81535098	4921820.27963218	-4604704.24396293	15410679.334906	86146.3665582095	84975.1969225163	82030.3379938696	-76745.0707327154	256844.655581767	4142645.70366385	4187672.34957005	4142645.70366385	420368.978910525	11166830.2137211	8665329.94796985	8648870.18800216	8665329.94796985	2761391.71346143	18479542.0604117	none
sip156	T0.16	t3_18O	t24_18O	1161978.57302386	1151178.66742767	1161978.57302386	-661600.737776529	2985557.88382425	19366.3095503976	19186.3111237945	19366.3095503976	-11026.6789629422	49759.2980637374	968632.607846816	977744.869741115	968632.607846816	0.0152432566792758	2325904.15812944	1985363.85924269	1985026.20374033	1985363.85924269	1046578.29510798	3507569.84307281	none
sip161	T0.16	t3_18O	t24_18O	6115047.80587847	6074135.16377661	6115047.80587847	-293522.75722537	12554911.3820139	101917.463431308	101235.586062943	101917.463431308	-4892.04595375616	209248.523033565	3963490.43257954	3985508.82727816	3963490.43257954	2231855.07459014	7344616.98935038	9314157.2627232	9300377.09558269	9314157.2627232	4747170.1473432	16456905.9607305	none
sip164	T0.16	t3_18O	t24_18O	1489483.18006887	1452083.10425468	1489483.18006887	-2349318.58424767	5251258.00741376	24824.7196678144	24201.3850709113	24824.7196678144	-39155.3097374612	87520.9667902293	2489351.36695731	2506530.00574927	2489351.36695731	1074596.51701447	5116665.35729243	3792649.14951757	3777102.72197211	3792649.14951757	500694.217156452	6535480.00820941	none
sip165	T0.16	t3_18O	t24_18O	5411758.57267355	5416162.37455845	5411758.57267355	1406555.93098521	11064070.6994621	90195.9762112259	90269.3729093074	90195.9762112259	23442.5988497535	184401.178324368	3801748.4398289	3793713.02165867	3801748.4398289	2742593.19469931	5482235.13927338	8537037.19091825	8532855.09939731	8537037.19091825	5854736.57560527	13628751.5654631	none
sip168	T0.16	t3_18O	t24_18O	15865088.5270769	15864511.4405112	15865088.5270769	11294535.7506263	21394748.6854871	264418.142117949	264408.52400852	264418.142117949	188242.262510439	356579.144758119	3039234.14659543	3024542.79493337	3039234.14659543	745426.639468856	4258936.94491381	16921186.6077878	16905990.3053807	16921186.6077878	12984252.3346384	21759639.2463967	none
sip172	T0.16	t3_18O	t24_18O	9916527.67104245	9807125.3935909	9916527.67104245	-878275.958899132	20711331.300984	165275.461184041	163452.089893182	165275.461184041	-14637.9326483189	345188.855016401	14387101.7614217	14442570.1295126	14387101.7614217	9141369.41957055	23287797.4009787	23064063.4735839	23023804.8489047	23064063.4735839	17633774.0541981	30232936.5572412	none
sip176	T0.16	t3_18O	t24_18O	3580434.66390836	3593507.8948798	3691116.0612907	1883005.07755323	4939569.98266925	59673.9110651393	59891.7982479967	61518.6010215117	31383.4179592205	82326.1663778208	1865213.4610081	1859785.83560796	1865213.4610081	1077447.74014479	2566244.53596798	4998093.79192791	5004105.24362778	4998093.79192791	3512842.90386717	5895837.07358811	none
sip177	T0.16	t3_18O	t24_18O	-1874134.5449988	-1880349.0049974	-1874134.5449988	-4249894.48775433	499261.772995878	-31235.5757499799	-31339.1500832901	-31235.5757499799	-70831.5747959055	8321.02954993129	2340839.16309827	2353987.50100865	2340839.16309827	965088.785975666	4500287.79331683	700971.436224321	708682.121635919	700971.436224321	0.0347257622112375	2102914.23809398	none
sip179	T0.16	t3_18O	t24_18O	7519158.34834208	7480450.9453296	7519158.34834208	3100417.14449824	11729630.41505	125319.305805701	124674.18242216	125319.305805701	51673.6190749707	195493.840250833	2156269.84943195	2170757.22498073	2156269.84943195	591742.697323826	4310077.9155443	8735533.40423127	8716151.80214413	8735533.40423127	4538836.0207311	12419696.4626007	none
sip180	T0.16	t3_18O	t24_18O	-3016015.55894575	-3037350.49547136	-3016015.55894575	-6070391.05629168	-270455.518584195	-50266.9259824292	-50622.508257856	-50266.9259824292	-101173.184271528	-4507.59197640325	4357086.84173227	4374311.6804809	4357086.84173227	2971823.5974705	7029665.40190995	1718073.22765474	1716629.99694346	1718073.22765474	0.0358532219619128	3051305.40901701	none
sip181	T0.16	t3_18O	t24_18O	7088193.35548556	6985909.97679983	7088193.35548556	-7036596.3356095	21212983.0465806	118136.555924759	116431.832946664	118136.555924759	-117276.605593492	353549.717443011	9683846.38327935	9754188.00529243	9683846.38327935	2645161.01358306	21116056.14855	15886015.5693292	15866859.2349923	15886015.5693292	9017269.39260547	27301147.0727089	none
sip184	T0.16	t3_18O	t24_18O	13698937.6901323	13575865.479107	13698937.6901323	2348144.32759875	23819546.9694696	228315.628168871	226264.424651783	228315.628168871	39135.7387933126	396992.44949116	12064361.009135	12131778.5362889	12064361.009135	5988395.17875687	22287954.5630606	24050931.4880008	24010660.8305075	24050931.4880008	16914588.8103209	28056576.8694039	none
sip189	T0.16	t3_18O	t24_18O	5854338.52430692	5769100.75431078	5827224.85037933	-6079795.08564772	17815585.8081891	97572.3087384486	96151.679238513	97120.4141729888	-101329.918094129	296926.430136486	5461361.57972008	5495395.95259343	5461361.57972008	2810483.6383579	10691944.0683845	10583907.7884886	10543359.1126154	10583907.7884886	0.0220982123256996	23445640.3182025	none
sip200	T0.16	t3_18O	t24_18O	8654579.67624215	8615937.24879725	8389935.3938077	1724554.43041224	17106048.5531357	144242.994604036	143598.954146621	139832.256563462	28742.573840204	285100.809218928	3098727.16706	3113206.14939144	3098727.16706	0.0152432566792758	4995436.36366358	10671484.3837719	10652151.242089	10671484.3837719	5102203.47630067	18298083.3981839	none
sip208	T0.16	t3_18O	t24_18O	5194508.76321003	5181406.07276107	5194508.76321003	-88887.5720063384	10477905.0984264	86575.1460535006	86356.7678793511	86575.1460535006	-1481.45953343897	174631.75164044	4070900.13472896	4084026.13603204	4070900.13472896	2364397.21861218	6351588.89115743	8616095.30253774	8617756.44969797	8616095.30253774	5018345.97855595	13767752.6101486	none
sip209	T0.16	t3_18O	t24_18O	5940118.8957888	5879028.66845411	5940118.8957888	-744021.933221061	12091764.8106178	99001.98159648	97983.8111409019	99001.98159648	-12400.3655536844	201529.413510296	2344915.14658392	2368822.67950163	2344915.14658392	0.0152432566792758	5938684.77764551	7542519.18039912	7512972.76439898	7542519.18039912	1328542.41114225	12633988.8067857	none
sip215	T0.16	t3_18O	t24_18O	1322085.45087297	1315113.59670942	1322085.45087297	-1582440.74479466	6742739.84657434	22034.7575145495	21918.5599451569	22034.7575145495	-26374.0124132443	112378.997442906	1271111.98503589	1272356.48393464	1271111.98503589	1157588.28785988	1469245.73381955	2427936.75454974	2423080.88105537	2427936.75454974	0.0220982123256996	7283810.20682525	none
sip219	T0.16	t3_18O	t24_18O	874065.616993925	873102.470409798	874065.616993925	-279469.651970296	2027600.88595815	14567.7602832321	14551.7078401633	14567.7602832321	-4657.82753283827	33793.3480993025	3034568.49915649	3037083.35634343	3034568.49915649	2280595.79261484	3885080.15537237	3799375.91402617	3801048.017952	3799375.91402617	3345564.78445731	4111676.74586344	none
sip225	T0.16	t3_18O	t24_18O	6408640.96236309	6363977.3886852	6408640.96236309	2134962.28289887	10236582.3981823	106810.682706051	106066.28981142	106810.682706051	35582.7047149812	170609.706636371	3582434.56489551	3604734.42786795	3582434.56489551	1226222.65689105	6906376.40896763	9189995.40696321	9173214.6429675	9189995.40696321	5889622.76038007	11427875.5418971	none
sip239	T0.16	t3_18O	t24_18O	4152181.64548828	4123064.27434517	4152181.64548828	143143.099682237	7667516.5404013	69203.0274248046	68717.7379057528	69203.0274248046	2385.71832803729	127791.942340022	5259032.88483723	5281556.16884066	5259032.88483723	2785040.16292659	9002190.6559826	8892191.82463948	8889237.40889269	8892191.82463948	8238355.60372273	9494117.13577773	none
sip245	T0.16	t3_18O	t24_18O	622187.156155626	624268.435089832	622187.156155626	-507508.484418729	1556467.35718032	10369.7859359271	10404.4739181639	10369.7859359271	-8458.47474031215	25941.122619672	444069.95859215	445045.158470254	444069.95859215	330645.302164476	587699.162204938	988483.720228323	991280.039173858	988483.720228323	0.0347257622112375	1863923.47972423	none
sip249	T0.16	t3_18O	t24_18O	1547307.2591096	1528356.90246809	1526547.12270566	-903285.706719404	4018660.36134255	25788.4543184933	25472.6150411349	25442.4520450943	-15054.7617786567	66977.6726890424	1083899.95757276	1090141.51354387	1083899.95757276	578628.56376776	2039947.38712243	2437793.80929366	2427453.80320345	2437793.80929366	0.0220982123256996	4971487.73404468	none
sip281	T0.16	t3_18O	t24_18O	11904177.9456606	11762790.4465107	11904177.9456606	-6183795.13962292	31399047.9731992	198402.965761009	196046.507441845	198402.965761009	-103063.252327049	523317.466219987	10607706.3985178	10694943.7990665	10607706.3985178	2763606.72260564	24453918.8455813	21023862.1009708	20987385.4397634	21023862.1009708	9582058.97392951	38081873.3750671	none
sip289	T0.16	t3_18O	t24_18O	6979935.73930469	6916093.89081385	6897025.43818461	-1923174.20956019	16787899.6343546	116332.262321745	115268.231513564	114950.423969743	-32052.9034926698	279798.327239243	5890045.89882558	5924885.65419591	5890045.89882558	2710342.61603502	11437404.0511638	11997489.6707172	11976467.808658	11997489.6707172	5459965.45551726	21666760.8316515	none
sip293	T0.16	t3_18O	t24_18O	2383685.21774596	2365068.61502701	2383685.21774596	184534.966592749	4441748.08377793	39728.0869624326	39417.8102504501	39728.0869624326	3075.58277654581	74029.1347296322	1478265.29051923	1486061.5172675	1478265.29051923	358894.480518068	2591074.61356365	3563989.85604694	3555496.55541613	3563989.85604694	1702359.2328596	5242948.50909119	none
sip295	T0.16	t3_18O	t24_18O	12092500.2182836	12026472.1741034	12092500.2182836	-4578303.56552833	27098235.408029	201541.670304727	200441.202901723	201541.670304727	-76305.0594254722	451637.256800483	12706484.45319	12777857.4477634	12706484.45319	6020963.99820313	24135178.9454813	23287422.1441882	23301020.6001038	23287422.1441882	12713141.8676697	36417440.4352154	none
sip296	T0.16	t3_18O	t24_18O	-854841.251069544	-865696.849209398	-854841.25588004	-4491947.26871508	3088395.92725768	-14247.3541844924	-14428.2808201566	-14247.3542646673	-74865.787811918	51473.2654542947	2950804.37850852	2955897.39032798	2950804.37850852	1971154.86637476	3954799.422991	2202818.28382267	2198412.64726975	2202818.28382267	0.0220982123256996	6608454.79464402	none
sip297	T0.16	t3_18O	t24_18O	2723689.42376706	2658214.95592736	2723689.42376706	-5431052.85320898	10312520.0259413	45394.8237294511	44303.5825987893	45394.8237294511	-90517.5475534829	171875.333765689	4705028.72467248	4745018.5030649	4705028.72467248	1324170.25420811	10971572.9501497	7088256.97046866	7070956.58950134	7088256.97046866	2245793.84596371	13509416.9116327	none
sip299	T0.16	t3_18O	t24_18O	5388983.44763426	5369416.09984492	5169571.34983822	1955009.81371831	9487257.30545806	89816.3907939043	89490.2683307487	86159.5224973037	32583.4968953052	158120.955090968	2077442.11344934	2082114.28648616	2077442.11344934	1599899.21180364	2840542.3311692	6792802.63012932	6780353.37385047	6792802.63012932	3504857.67764126	10851535.5177316	none
sip312	T0.16	t3_18O	t24_18O	6936877.8227189	6849948.83155139	6936877.8227189	-5605744.24653122	19479499.891969	115614.630378648	114165.81385919	115614.630378648	-93429.0707755203	324658.331532817	20752833.6736163	20789936.260396	20752833.6736163	11331154.928365	25496124.612982	26822601.7684953	26783641.4880034	26822601.7684953	17646956.8695533	36341466.9832376	none
sip320	T0.16	t3_18O	t24_18O	6232053.53001766	6188357.30932799	6232053.53001766	-1554456.60424726	14018563.6642826	103867.558833628	103139.2884888	103867.558833628	-25907.6100707877	233642.727738043	10683297.9185992	10697253.8887071	10683297.9185992	6085250.1128125	13228778.5501188	16136344.7573647	16112066.5343691	16136344.7573647	10119429.9632178	22922577.1711044	none
