taxonID	comparisonID	trt.code.1	trt.code.2	ape.obs	ape.boot.mean	ape.boot.median	ape.boot.CI.L	ape.boot.CI.U	b.obs	b.boot.mean	b.boot.median	b.boot.CI.L	b.boot.CI.U	f.gross.obs	f.gross.boot.mean	f.gross.boot.median	f.gross.boot.CI.L	f.gross.boot.CI.U	message	comparisonID.pop	group.code.0	group.code.t	r.net.obs	r.net.boot.mean	r.net.boot.median	r.net.boot.CI.L	r.net.boot.CI.U	f.net.obs	f.net.boot.mean	f.net.boot.median	f.net.boot.CI.L	f.net.boot.CI.U	N.tot.T0.obs.mean	N.tot.T0.boot.mean	N.tot.T0.boot.median	N.tot.T0.boot.CI.L	N.tot.T0.boot.CI.U	N.tot.Tt.obs.mean	N.tot.Tt.boot.mean	N.tot.Tt.boot.median	N.tot.Tt.boot.CI.L	N.tot.Tt.boot.CI.U	message.pop	d.obs	d.boot.mean	d.boot.median	d.boot.CI.L	d.boot.CI.U	f.death.obs	f.death.boot.mean	f.death.boot.median	f.death.boot.CI.L	f.death.boot.CI.U	N.light.Tt.obs	N.light.Tt.boot.mean	N.light.Tt.boot.median	N.light.Tt.boot.CI.L	N.light.Tt.boot.CI.U
sip16	NA	NA	NA	NA	NA	NA	NA	NA	3050810.0714921	3044684.98497385	3069206.55581651	1702666.64105261	4130146.69531071	50846.8345248683	50744.7497495641	51153.4425969418	28377.7773508768	68835.7782551784	NA	T0.16	t3_18O	t24_18O	172103704.953651	172491569.156557	172103704.953651	88274052.1945347	244470554.941043	2868395.08256086	2874859.48594262	2868395.08256086	1471234.20324225	4074509.24901738	50670537.629119	50781449.3683603	50670537.629119	33272221.5141858	71058873.5773786	201261279.463564	201711572.380348	201261279.463564	127910333.299337	265678366.171439	none	169052894.882159	169446884.171584	168970031.41959	85083873.3559093	241644202.816605	2817548.24803599	2824114.73619306	2816167.19032651	1418064.55593183	4027403.38027675	NA	NA	NA	NA	NA
sip17	NA	NA	NA	NA	NA	NA	NA	NA	450323.583108363	450133.78448776	444085.508284316	184298.907507662	789635.008554853	7505.39305180606	7502.22974146267	7401.42513807193	3071.64845846104	13160.5834759142	NA	T0.16	t3_18O	t24_18O	28112482.9353136	27864901.6509556	28112482.9353136	-1755213.18088187	57980179.051509	468541.382255226	464415.027515926	468541.382255226	-29253.5530146978	966336.31752515	16930958.8859061	17032315.7740173	16930958.8859061	6937205.8357566	32158148.0627478	41529381.4543055	41414104.7186035	41529381.4543055	14932991.5412582	68114751.61928	none	27662159.3522052	27414767.8664678	27533436.0825798	-2352374.91001528	57722444.8420843	461035.98920342	456912.797774464	458890.60137633	-39206.2485002547	962040.747368072	NA	NA	NA	NA	NA
sip18	NA	NA	NA	NA	NA	NA	NA	NA	424734.819159233	410289.250059071	429236.486148682	-158856.928533821	828143.375399219	7078.91365265388	6838.15416765118	7153.94143581136	-2647.61547556369	13802.389589987	NA	T0.16	t3_18O	t24_18O	18058692.2240457	17828460.5998386	18058692.2240457	-9708934.3301872	43161468.610297	300978.203734095	297141.00999731	300978.203734095	-161815.572169787	719357.810171616	26298949.3196335	26447706.0495197	26298949.3196335	13421204.6225514	49722694.8168139	42100305.0156735	42047609.0743785	42100305.0156735	27363811.5645523	61620597.1781671	none	17633957.4048865	17418171.3497795	17332518.7178128	-9941125.79928574	42739619.8346434	293899.290081441	290302.855829659	288875.311963547	-165685.429988096	712326.997244056	NA	NA	NA	NA	NA
sip19	NA	NA	NA	NA	NA	NA	NA	NA	112061.245346161	109428.662096868	111954.005794958	24038.6444237357	171505.088239201	1867.68742243602	1823.8110349478	1865.90009658263	400.644073728929	2858.41813732001	NA	T0.16	t3_18O	t24_18O	9815302.64819668	9738604.91403402	9815302.64819668	1504402.42948907	17702182.8509509	163588.377469945	162310.081900567	163588.377469945	25073.3738248178	295036.380849182	7079108.49464464	7117482.51413738	7079108.49464464	3654834.87592816	13159963.5382561	15667498.3118167	15638761.8139171	15667498.3118167	9173323.95990654	21906640.2174514	none	9703241.40285052	9629176.25193715	9688847.22743104	1379200.63159604	17610210.4968013	161720.690047509	160486.270865619	161480.787123851	22986.6771932673	293503.508280022	NA	NA	NA	NA	NA
sip20	NA	NA	NA	NA	NA	NA	NA	NA	180564.247996376	176404.882742687	177725.342542335	84045.7278605228	296607.160264594	3009.40413327294	2940.08137904478	2962.08904237225	1400.76213100871	4943.45267107657	NA	T0.16	t3_18O	t24_18O	5354969.78024613	5413374.6382813	5444650.17021783	-4860143.67032324	13733130.0900116	89249.4963374355	90222.9106380217	90744.1695036304	-81002.3945053873	228885.501500193	6459477.29848463	6452211.69664187	6459477.29848463	3733529.27170821	10792759.3234645	11145075.8562	11188914.505138	11145075.8562	3132275.7374615	16947102.4702666	none	5174405.53224975	5236969.75553861	5290567.20937052	-5004257.88134	13447158.8254562	86240.0922041626	87282.8292589769	88176.1201561752	-83404.2980223333	224119.313757602	NA	NA	NA	NA	NA
sip22	NA	NA	NA	NA	NA	NA	NA	NA	318374.86737411	320345.471258218	314239.6453284	34485.088827483	683953.967829318	5306.24778956849	5339.09118763697	5237.32742214	574.75148045805	11399.2327971553	NA	T0.16	t3_18O	t24_18O	9573419.17842393	9676564.81973376	9573419.17842393	-1872703.68585221	21681668.9942918	159556.986307066	161276.080328896	159556.986307066	-31211.7280975368	361361.149904863	8049704.39102817	8028991.81994403	8049704.39102817	4505342.49258802	14550557.1030333	16426446.1721491	16495986.0372111	16426446.1721491	9367579.47947244	28673179.1211602	none	9255044.31104982	9356219.34847555	9244862.24978962	-2228921.30712613	21115792.3855387	154250.738517497	155936.989141259	154081.037496494	-37148.6884521022	351929.873092312	NA	NA	NA	NA	NA
sip23	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	T0.16	t3_18O	t24_18O	868739.731967841	862589.412066772	868739.731967841	-957602.627649127	2695082.09158481	14478.9955327973	14376.4902011129	14478.9955327973	-15960.0437941521	44918.0348597468	636715.722936302	643208.940088921	636715.722936302	135112.716065498	1636468.99459026	1396862.98840816	1397974.67564735	1396862.98840816	0.0347257622112375	3289339.70810789	none	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
sip25	NA	NA	NA	NA	NA	NA	NA	NA	381926.314993145	372219.174542539	379009.084048632	-53082.3533928459	847505.547629285	6365.43858321908	6203.65290904231	6316.81806747719	-884.705889880765	14125.0924604881	NA	T0.16	t3_18O	t24_18O	8640101.22124519	8612345.7590264	8640101.22124519	-5532083.14362207	21164566.5917862	144001.687020753	143539.095983773	144001.687020753	-92201.3857270345	352742.776529769	13384335.3238753	13437239.9201849	13384335.3238753	7333263.00466593	22266561.9822695	20944423.8924649	20973042.459333	20944423.8924649	11374916.9123908	29062457.6614825	none	8258174.90625204	8240126.58448386	8448609.1169775	-5890126.02320182	20925966.4008364	137636.248437534	137335.443074731	140810.151949625	-98168.7670533637	348766.106680608	NA	NA	NA	NA	NA
sip26	NA	NA	NA	NA	NA	NA	NA	NA	-106612.671710584	-106115.847871865	-108068.428899255	-222876.587714867	22207.3223667868	-1776.87786184307	-1768.59746453108	-1801.14048165426	-3714.60979524779	370.122039446446	NA	T0.16	t3_18O	t24_18O	9923689.43398074	9898029.18274385	9923689.43398074	3682664.53620232	16506618.4747575	165394.823899679	164967.153045731	165394.823899679	61377.7422700387	275110.307912625	7876659.24041192	7901304.04589396	7876659.24041192	4413363.09880658	12255995.9787684	16559887.4951451	16562079.5807948	16559887.4951451	13646246.2544432	20536546.5616662	none	10030302.1056913	10004145.0306157	9978719.5568227	3827858.01029948	16593535.2198627	167171.701761522	166735.750510262	166311.992613712	63797.6335049913	276558.920331046	NA	NA	NA	NA	NA
sip28	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
sip29	NA	NA	NA	NA	NA	NA	NA	NA	435547.360065474	434049.935847117	437958.976671905	203678.370299377	619411.977903624	7259.12266775791	7234.16559745195	7299.31627786509	3394.63950498962	10323.5329650604	NA	T0.16	t3_18O	t24_18O	21395452.4913687	21345562.5284891	21395452.4913687	13854072.0712638	29596331.0859046	356590.874856146	355759.375474819	356590.874856146	230901.201187729	493272.184765076	6629983.68741576	6656719.75988924	6629983.68741576	3132066.39113602	11283711.7327063	25351004.6173634	25334086.9723172	25351004.6173634	20301838.790862	32526773.3875822	none	20959905.1313033	20911512.592642	20838075.4216734	13458019.6201929	29293025.2534943	349331.752188388	348525.209877367	347301.257027891	224300.327003214	488217.087558238	NA	NA	NA	NA	NA
sip30	NA	NA	NA	NA	NA	NA	NA	NA	522454.954574542	516266.496406953	508429.494443071	335348.996731299	762608.266693671	8707.58257624236	8604.44160678256	8473.82490738451	5589.14994552166	12710.1377782279	NA	T0.16	t3_18O	t24_18O	18387353.0233529	18341708.590219	18387353.0233529	3671314.56382047	33103391.4828853	306455.883722548	305695.143170316	306455.883722548	61188.5760636746	551723.191381422	6592547.09433358	6638623.30188467	6592547.09433358	2421162.90914316	13916342.1076668	22681480.9897674	22687618.3183263	22681480.9897674	11835638.1144392	37951086.5151406	none	17864898.0687784	17825442.093812	17824374.0193124	3360427.78264615	32743310.9004388	297748.301146306	297090.701563534	297072.900321873	56007.1297107693	545721.848340648	NA	NA	NA	NA	NA
sip36	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	T0.16	t3_18O	t24_18O	22319810.6982246	22189123.4963427	22319810.6982246	5478317.83866502	39668702.7208121	371996.844970411	369818.724939046	371996.844970411	91305.2973110836	661145.045346868	5422566.03008339	5478159.66555491	5422566.03008339	0.0152432566792758	13784410.9395288	24952400.39103	24893642.7248548	24952400.39103	10535935.4521471	40960443.2842056	none	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
sip38	NA	NA	NA	NA	NA	NA	NA	NA	271837.342784682	273482.961347036	270973.013634231	-16954.8725550366	600137.619857224	4530.6223797447	4558.04935578394	4516.21689390385	-282.58120925061	10002.2936642871	NA	T0.16	t3_18O	t24_18O	12844545.9850326	12829469.8251225	12844545.9850326	5618719.46346153	19772320.6424372	214075.76641721	213824.497085374	214075.76641721	93645.3243910255	329538.677373953	12032046.163066	12059762.1019157	12032046.163066	8672790.53795716	16756259.3786926	23271023.8999696	23285548.1988979	23271023.8999696	18448500.9468099	27338528.6906073	none	12572708.6422479	12555986.8637754	12679935.4409153	5341384.85651997	19358767.51309	209545.144037466	209266.44772959	211332.257348588	89023.0809419996	322646.125218166	NA	NA	NA	NA	NA
sip42	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
sip46	NA	NA	NA	NA	NA	NA	NA	NA	-61235.5212131765	-61821.7306985586	-63805.2494845424	-141255.730242087	30689.9549364168	-1020.59202021961	-1030.36217830931	-1063.42082474237	-2354.26217070145	511.49924894028	NA	T0.16	t3_18O	t24_18O	2623255.27440545	2592141.56486502	2623255.27440545	-6051107.03525196	10423465.6292274	43720.9212400908	43202.359414417	43720.9212400908	-100851.783920866	173724.42715379	6035190.07577154	6070532.69755951	6035190.07577154	2604880.58508387	11739383.858275	8330538.44087631	8338656.5668164	8330538.44087631	2676449.91055783	15155722.5013455	none	2684490.79561862	2653963.29556358	2681002.55227068	-5967691.83383579	10529559.6545313	44741.5132603104	44232.7215927263	44683.3758711779	-99461.5305639299	175492.660908854	NA	NA	NA	NA	NA
sip47	NA	NA	NA	NA	NA	NA	NA	NA	90821.0473992037	90313.8916468549	92734.8441149775	-28965.8399939853	182032.050458117	1513.68412332006	1505.23152744758	1545.58073524962	-482.763999899755	3033.86750763529	NA	T0.16	t3_18O	t24_18O	7855729.95828861	7834301.94862339	7855729.95828861	-1194690.41946929	18433878.9388248	130928.832638144	130571.699143723	130928.832638144	-19911.5069911549	307231.315647079	5298210.80488095	5317915.85962441	5298210.80488095	3500202.74089745	8435595.67180842	12171974.5183835	12172930.0646699	12171974.5183835	4851067.85914608	23214397.1588101	none	7764908.91088941	7743988.05697654	7732081.70347706	-1166029.69704345	18381352.2834487	129415.148514823	129066.467616276	128868.028391285	-19433.8282840576	306355.87139081	NA	NA	NA	NA	NA
sip48	NA	NA	NA	NA	NA	NA	NA	NA	146406.032734284	144173.066834652	145947.564507288	37504.6013098378	234136.289097326	2440.10054557139	2402.88444724419	2432.4594084548	625.076688497297	3902.27148495543	NA	T0.16	t3_18O	t24_18O	9089624.00039963	9020742.38053751	9089624.00039963	1078572.48104571	17305960.7051712	151493.733339994	150345.706342292	151493.733339994	17976.2080174284	288432.67841952	14788430.5717376	14830858.2203652	14788430.5717376	10238526.5691022	21798100.6511723	22741851.5720873	22724007.8033355	22741851.5720873	18283815.6638474	27831767.5591522	none	8943217.96766535	8876569.31370286	8897058.22508771	901778.805843822	17218917.7453954	149053.632794422	147942.821895048	148284.303751462	15029.6467640636	286981.962423258	NA	NA	NA	NA	NA
sip49	NA	NA	NA	NA	NA	NA	NA	NA	39866.7755573464	29726.7409821829	36332.9937197378	-119811.787432835	249185.667951617	664.446259289106	495.445683036382	605.549895328964	-1996.86312388058	4153.09446586028	NA	T0.16	t3_18O	t24_18O	6897684.76468581	6798774.47465753	6897684.76468581	-2090403.35801066	15892241.8850747	114961.412744764	113312.907910959	114961.412744764	-34840.0559668444	264870.698084579	9498784.80125543	9543094.1168901	9498784.80125543	5432785.72131468	16562198.9105674	15534258.9703555	15492021.7822154	15534258.9703555	7710687.99628312	19785666.8362443	none	6857817.98912846	6769047.73367534	6847795.9771646	-2199883.85560846	15923490.7712434	114296.966485474	112817.462227922	114129.932952744	-36664.7309268077	265391.512854056	NA	NA	NA	NA	NA
sip51	NA	NA	NA	NA	NA	NA	NA	NA	217233.192604097	221467.494174849	209635.543462467	7396.36444062612	538623.530154027	3620.55321006828	3691.12490291414	3493.92572437445	123.272740677102	8977.05883590045	NA	T0.16	t3_18O	t24_18O	11681962.2332239	11635484.1991156	11492187.431077	4153026.54681888	20042111.8290572	194699.370553732	193924.736651927	191536.457184617	69217.109113648	334035.197150954	2278053.52501416	2289913.52807424	2278053.52501416	478525.852787547	3954799.422991	12499770.4790851	12470962.2023004	12499770.4790851	5393963.71223831	20455671.1909313	none	11464729.0406198	11414016.7049408	11227047.6034681	3942895.77388593	19725985.5120169	191078.817343664	190233.611749013	187117.460057802	65714.9295647655	328766.425200283	NA	NA	NA	NA	NA
sip55	NA	NA	NA	NA	NA	NA	NA	NA	206742.807520458	197924.347263727	206896.197959911	-84171.4213498729	421547.524952318	3445.71345867431	3298.73912106212	3448.26996599851	-1402.85702249788	7025.79208253863	NA	T0.16	t3_18O	t24_18O	9102163.082001	8959283.61739773	9102163.082001	-7498351.76416902	24838491.170722	151702.71803335	149321.393623296	151702.71803335	-124972.529402817	413974.852845367	12296556.0921474	12381905.3455198	12296556.0921474	5265897.5787156	25601709.706243	20260948.7888982	20221278.5107428	20260948.7888982	10023857.4562143	32508233.3871152	none	8895420.27448054	8761359.270134	8791520.64866976	-7609851.50916583	24621506.9045351	148257.004574676	146022.654502233	146525.344144496	-126830.858486097	410358.448408918	NA	NA	NA	NA	NA
sip56	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
sip57	NA	NA	NA	NA	NA	NA	NA	NA	460535.57155371	472167.101365585	458540.455597392	-121437.991398374	1169232.6410496	7675.59285922849	7869.45168942642	7642.3409266232	-2023.96652330624	19487.2106841601	NA	T0.16	t3_18O	t24_18O	13298294.4973763	13412049.582573	13298294.4973763	95888.9131635938	27235638.6109302	221638.241622939	223534.159709551	221638.241622939	1598.14855272656	453927.31018217	16156491.4758994	16128974.8780107	16156491.4758994	11203939.7495769	25130532.1653237	27792499.1611037	27864518.2627621	27792499.1611037	20904954.4511928	40703613.9307837	none	12837758.9258226	12939882.4812075	12796387.475894	-322943.568226118	26735661.6598073	213962.648763711	215664.708020124	213273.124598235	-5382.39280376863	445594.360996788	NA	NA	NA	NA	NA
sip59	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
sip61	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	T0.16	t3_18O	t24_18O	3369203.04312909	3328467.69369388	3369203.04312909	-1626141.12734121	8364547.21359938	56153.3840521515	55474.4615615646	56153.3840521515	-27102.3521223534	139409.120226656	1706409.65575632	1722700.607984	1706409.65575632	0.0152432566792758	4137166.75361753	4654462.31849427	4635109.83996615	4654462.31849427	177176.483377385	9152788.19248763	none	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
sip63	NA	NA	NA	NA	NA	NA	NA	NA	278785.697376751	260087.179873977	262308.359523487	21843.0200122513	491148.381997708	4646.42828961252	4334.78633123296	4371.80599205811	364.050333537522	8185.80636662847	NA	T0.16	t3_18O	t24_18O	4520585.03918723	4457206.29183658	4520585.03918723	-3819645.48910434	13218147.0754925	75343.0839864538	74286.7715306096	75343.0839864538	-63660.758151739	220302.451258209	4078969.08718252	4101219.37164396	4078969.08718252	1535974.07233063	7363517.32827924	8034480.99647135	8001274.87700096	8034480.99647135	179766.493624095	16245328.3744409	none	4241799.34181048	4197119.1119626	4132116.06248141	-4173965.61146163	13052694.5634897	70696.6556968412	69951.9851993767	68868.6010413568	-69566.0935243605	217544.909391495	NA	NA	NA	NA	NA
sip64	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	T0.16	t3_18O	t24_18O	6631980.58197821	6584809.23400629	6631980.58197821	869422.485641339	11546278.491029	110533.009699637	109746.820566771	110533.009699637	14490.374760689	192437.974850483	2691553.58331976	2726543.77955945	2691553.58331976	0.0152432566792758	8074660.69525493	8494536.59255069	8488251.85931495	8494536.59255069	6545210.69642214	11370582.0518866	none	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
sip66	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
sip71	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	T0.16	t3_18O	t24_18O	6415423.18371198	6391782.88646395	6415423.18371198	1596192.03240139	10053099.1211684	106923.719728533	106529.714774399	106923.719728533	26603.2005400231	167551.652019474	0.0302610213484582	0.0303109452690568	0.0302610213484582	0.0152432566792758	0.0383336335762832	5613495.316009	5592810.05596691	5613495.316009	1396668.05181252	8796461.76710109	none	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
