taxonID	comparisonID	trt.code.1	trt.code.2	ape.obs	ape.boot.mean	ape.boot.median	ape.boot.CI.L	ape.boot.CI.U	b.obs	b.boot.mean	b.boot.median	b.boot.CI.L	b.boot.CI.U	f.gross.obs	f.gross.boot.mean	f.gross.boot.median	f.gross.boot.CI.L	f.gross.boot.CI.U	message	comparisonID.pop	group.code.0	group.code.t	r.net.obs	r.net.boot.mean	r.net.boot.median	r.net.boot.CI.L	r.net.boot.CI.U	f.net.obs	f.net.boot.mean	f.net.boot.median	f.net.boot.CI.L	f.net.boot.CI.U	N.tot.T0.obs.mean	N.tot.T0.boot.mean	N.tot.T0.boot.median	N.tot.T0.boot.CI.L	N.tot.T0.boot.CI.U	N.tot.Tt.obs.mean	N.tot.Tt.boot.mean	N.tot.Tt.boot.median	N.tot.Tt.boot.CI.L	N.tot.Tt.boot.CI.U	message.pop	d.obs	d.boot.mean	d.boot.median	d.boot.CI.L	d.boot.CI.U	f.death.obs	f.death.boot.mean	f.death.boot.median	f.death.boot.CI.L	f.death.boot.CI.U	N.light.Tt.obs	N.light.Tt.boot.mean	N.light.Tt.boot.median	N.light.Tt.boot.CI.L	N.light.Tt.boot.CI.U
sip219	NA	NA	NA	NA	NA	NA	NA	NA	3029.74372918212	20847.9343151194	20788.3710882764	1328.46136547651	41819.0641507461	50.495728819702	347.465571918656	346.472851471274	22.1410227579418	696.984402512434	NA	T0.17	t24_18O	t48_18O	917573.788786278	894183.978992624	917573.788786278	-2560263.54893686	3737116.65595373	15292.8964797713	14903.0663165437	15292.8964797713	-42671.0591489476	62285.2775992289	3799375.91402617	3801048.017952	3799375.91402617	3345564.78445731	4111676.74586344	4716949.70281245	4695231.99694463	4716949.70281245	1040671.88932249	7281121.91617786	none	914544.045057096	873336.044677504	873719.01022982	-2577089.65051547	3730871.33113538	15242.4007509516	14555.6007446251	14561.9835038303	-42951.4941752578	62181.1888522565	NA	NA	NA	NA	NA
sip222	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	T0.17	t24_18O	t48_18O	-3219794.49717834	-3231127.28467776	-3219794.49717834	-9459592.45725494	2675327.53059336	-53663.2416196391	-53852.121411296	-53663.2416196391	-157659.874287582	44588.792176556	6316130.69820178	6329327.9619726	6316130.69820178	0.0347257622112375	12987732.3872059	3096336.20102344	3098200.67729484	3096336.20102344	1658658.74308572	4031076.79445605	none	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
sip225	NA	NA	NA	NA	NA	NA	NA	NA	-69205.7209527293	-91230.6526988191	-85029.8540022422	-287959.60009501	141023.480311733	-1153.42868254549	-1520.51087831365	-1417.1642333707	-4799.32666825017	2350.39133852889	NA	T0.17	t24_18O	t48_18O	-1147310.12865452	-1140826.35145926	-1147310.12865452	-8659118.8376334	6960800.52449911	-19121.8354775753	-19013.7725243209	-19121.8354775753	-144318.64729389	116013.342074985	9189995.40696321	9173214.6429675	9189995.40696321	5889622.76038007	11427875.5418971	8042685.27830869	8032388.29150825	8042685.27830869	989911.94968765	13708409.7267819	none	-1078104.40770179	-1049595.69876044	-1094117.27594432	-8458088.6924651	6925693.99866123	-17968.4067950298	-17493.2616460073	-18235.2879324053	-140968.144874418	115428.233311021	NA	NA	NA	NA	NA
sip239	NA	NA	NA	NA	NA	NA	NA	NA	-1938.81610244087	-6157.26449391378	-6807.3397414184	-43889.6263742809	34897.4040933572	-32.3136017073478	-102.621074898563	-113.455662356973	-731.493772904682	581.623401555954	NA	T0.17	t24_18O	t48_18O	-2864884.58765508	-2885824.6227187	-2864884.58765508	-6877122.49982259	1147305.8510927	-47748.076460918	-48097.0770453117	-47748.076460918	-114618.708330376	19121.7641848783	8892191.82463948	8889237.40889269	8892191.82463948	8238355.60372273	9494117.13577773	6027307.2369844	6003412.78617399	6027307.2369844	1781118.05399627	9385661.45481542	none	-2862945.77155264	-2879667.35822479	-2882393.78485286	-6896419.16289063	1154143.65517899	-47715.7628592106	-47994.4559704132	-48039.8964142144	-114940.31938151	19235.7275863164	NA	NA	NA	NA	NA
sip242	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	T0.17	t24_18O	t48_18O	-99656.1530795032	-89530.709219975	-99656.1530795032	-4277682.76849636	4078370.46233735	-1660.93588465839	-1492.17848699959	-1660.93588465839	-71294.7128082726	67972.8410389558	2964382.37038613	2952594.30841482	2964382.37038613	0.0220982123256996	6382019.66350364	2864726.21730663	2863063.59919484	2864726.21730663	153207.515976875	4915412.952255	none	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
sip248	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
sip249	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	T0.17	t24_18O	t48_18O	-274187.40015708	-265186.82654069	-274187.40015708	-2626367.33385824	2163606.38703837	-4569.79000261801	-4419.78044234483	-4569.79000261801	-43772.7888976374	36060.1064506395	2437793.80929366	2427453.80320345	2437793.80929366	0.0220982123256996	4971487.73404468	2163606.40913658	2162266.97666276	2163606.40913658	1468589.04608424	2739976.30877584	none	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
sip258	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
sip264	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
sip277	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	T0.17	t24_18O	t48_18O	-2977012.12654794	-2948892.41946493	-2977012.12654794	-7689893.06364156	2670012.07784327	-49616.868775799	-49148.2069910821	-49616.868775799	-128164.884394026	44500.2012973878	6097200.22489921	6068612.56325173	6097200.22489921	0.0220982123256996	11265917.2411251	3120188.09835127	3119720.1437868	3120188.09835127	2211545.56142095	3802427.40638255	none	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
sip281	NA	NA	NA	NA	NA	NA	NA	NA	-165429.001284561	-4407.29998458761	2128.05251977646	-293154.270747983	197614.528557012	-2757.15002140935	-73.4549997431268	35.4675419962743	-4885.90451246638	3293.57547595019	NA	T0.17	t24_18O	t48_18O	-3520148.58922242	-3477521.55728261	-3520148.58922242	-22730267.3998853	15689970.2214405	-58669.1431537071	-57958.6926213769	-58669.1431537071	-378837.789998089	261499.503690675	21023862.1009708	20987385.4397634	21023862.1009708	9582058.97392951	38081873.3750671	17503713.5117483	17509863.8824808	17503713.5117483	3585742.51809186	27213894.1886987	none	-3354719.58793786	-3473114.25729802	-3441945.89039819	-22733831.5728737	15695861.1764287	-55911.9931322977	-57885.2376216337	-57365.7648399699	-378897.192881229	261597.686273811	NA	NA	NA	NA	NA
sip287	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
sip289	NA	NA	NA	NA	NA	NA	NA	NA	-49020.5068572619	-14028.4554380791	-19061.9295087876	-155319.537189255	149832.989151746	-817.008447621031	-233.807590634651	-317.69882514646	-2588.65895315425	2497.21648586244	NA	T0.17	t24_18O	t48_18O	-3765510.55799607	-3737886.1685064	-3765510.55799607	-13023795.5598582	4872133.43393537	-62758.5092999344	-62298.10280844	-62758.5092999344	-217063.25933097	81202.2238989228	11997489.6707172	11976467.808658	11997489.6707172	5459965.45551726	21666760.8316515	8231979.11272112	8238581.64015163	8231979.11272112	3244337.03360765	11467357.9792745	none	-3716490.0511388	-3723857.71306832	-3643836.71963491	-13100882.1637436	4892625.37244165	-61941.5008523134	-62064.2952178053	-60730.6119939151	-218348.036062395	81543.7562073607	NA	NA	NA	NA	NA
sip293	NA	NA	NA	NA	NA	NA	NA	NA	-920.803547858859	-13683.2011536908	-14664.9033617316	-31610.7477571533	957.415769851693	-15.3467257976477	-228.053352561514	-244.415056028861	-526.845795952554	15.9569294975282	NA	T0.17	t24_18O	t48_18O	-815145.408850762	-816355.944373685	-815145.408850762	-3755105.1235433	2413148.5354081	-13585.7568141794	-13605.9324062281	-13585.7568141794	-62585.0853923883	40219.1422568017	3563989.85604694	3555496.55541613	3563989.85604694	1702359.2328596	5242948.50909119	2748844.44719618	2739140.61104245	2748844.44719618	875953.69449855	4508607.73647819	none	-814224.605302903	-802672.743219994	-808596.963101741	-3737271.4010139	2437192.74810234	-13570.4100883817	-13377.8790536666	-13476.6160516957	-62287.856683565	40619.879135039	NA	NA	NA	NA	NA
sip295	NA	NA	NA	NA	NA	NA	NA	NA	-23132.2890160174	-27446.6871596746	-27103.7821479591	-233774.890107663	159752.606131799	-385.538150266957	-457.444785994576	-451.729702465986	-3896.24816846104	2662.54343552998	NA	T0.17	t24_18O	t48_18O	-8780769.7026983	-8855024.1747731	-8780769.7026983	-25589172.9957018	8027633.59030524	-146346.161711638	-147583.736246218	-146346.161711638	-426486.216595031	133793.893171754	23287422.1441882	23301020.6001038	23287422.1441882	12713141.8676697	36417440.4352154	14506652.4414899	14445996.4253307	14506652.4414899	3584536.50766637	23413622.8786449	none	-8757637.41368228	-8827577.48761342	-8813553.71575409	-25476522.9174926	8142512.00333977	-145960.623561371	-147126.291460224	-146892.561929235	-424608.715291544	135708.533388996	NA	NA	NA	NA	NA
sip296	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	T0.17	t24_18O	t48_18O	1899806.56216103	1901740.87310506	1899806.56216103	-2106816.70612185	5542668.7501686	31663.4427026838	31695.6812184176	31663.4427026838	-35113.6117686975	92377.8125028101	2202818.28382267	2198412.64726975	2202818.28382267	0.0220982123256996	6608454.79464402	4102624.84598369	4100153.52037481	4102624.84598369	2298819.83521608	5542668.776476	none	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
sip297	NA	NA	NA	NA	NA	NA	NA	NA	-22698.7593990043	8507.30581352368	8149.86697410839	-20886.9584019151	45634.7199089383	-378.312656650071	141.788430225395	135.83111623514	-348.115973365252	760.578665148972	NA	T0.17	t24_18O	t48_18O	-1290622.92667754	-1270473.76590083	-1290622.92667754	-7801646.66440003	5220400.81104496	-21510.3821112923	-21174.5627650138	-21510.3821112923	-130027.444406667	87006.6801840827	7088256.97046866	7070956.58950134	7088256.97046866	2245793.84596371	13509416.9116327	5797634.04379112	5800482.82360051	5797634.04379112	1761828.75960788	8554116.75962395	none	-1267924.16727853	-1278981.07171435	-1283109.98548392	-7815394.96186197	5211406.96363437	-21132.0694546422	-21316.3511952392	-21385.1664247319	-130256.582697699	86856.7827272396	NA	NA	NA	NA	NA
sip299	NA	NA	NA	NA	NA	NA	NA	NA	-69855.1899307132	-51735.9161135368	-58592.3891193823	-157320.987715223	73809.0215093404	-1164.25316551189	-862.265268558946	-976.539818656372	-2622.01646192038	1230.15035848901	NA	T0.17	t24_18O	t48_18O	-1843220.06805698	-1837186.39897228	-1843220.06805698	-5819644.95130355	2106602.21806007	-30720.3344676164	-30619.7733162047	-30720.3344676164	-96994.0825217259	35110.0369676678	6792802.63012932	6780353.37385047	6792802.63012932	3504857.67764126	10851535.5177316	4949582.56207233	4943166.97487819	4949582.56207233	3364878.95319394	6450512.23482595	none	-1773364.87812627	-1785450.48285874	-1776824.82298086	-5786932.39323599	2197896.14072741	-29556.0813021045	-29757.5080476457	-29613.747049681	-96448.8732205999	36631.6023454568	NA	NA	NA	NA	NA
sip302	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
sip309	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	T0.17	t24_18O	t48_18O	-3170877.83891837	-3120312.19898537	-3170877.83891837	-15580392.6922455	9627457.83879054	-52847.9639819728	-52005.2033164228	-52847.9639819728	-259673.211537426	160457.630646509	12798335.6998071	12732768.905156	12798335.6998071	0.0220982123256996	21264954.2142265	9627457.86088875	9612456.70617066	9627457.86088875	3413581.9001939	14948654.6501732	none	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
sip311	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
sip312	NA	NA	NA	NA	NA	NA	NA	NA	-59049.9198640862	-12650.786642896	-10433.9237948472	-101141.592088076	92541.9037634071	-984.165331068103	-210.846444048266	-173.898729914121	-1685.69320146794	1542.36506272345	NA	T0.17	t24_18O	t48_18O	2737110.92201998	2813435.50149762	2737110.92201998	-6781754.29272227	12705166.0252254	45618.5153669996	46890.591691627	45618.5153669996	-113029.238212038	211752.76708709	26822601.7684953	26783641.4880034	26822601.7684953	17646956.8695533	36341466.9832376	29559712.6905153	29597076.989501	29559712.6905153	23580986.2525487	34790641.4484808	none	2796160.84188406	2826086.28814052	2788992.17180577	-6769426.50897716	12672960.1488346	46602.6806980677	47101.4381356752	46483.2028634295	-112823.775149619	211216.002480576	NA	NA	NA	NA	NA
sip319	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	T0.17	t24_18O	t48_18O	388307.420026259	392231.88992594	388307.420026259	-2810498.04402169	3603009.27839622	6471.79033377098	6537.19816543233	6471.79033377098	-46841.6340670281	60050.154639937	2348690.5421296	2336186.8433107	2348690.5421296	0.0220982123256996	3700506.81983328	2736997.96215586	2728418.73323664	2736997.96215586	675749.604676403	4702301.16029211	none	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
sip320	NA	NA	NA	NA	NA	NA	NA	NA	-46556.0025449015	-21183.1355854147	-18449.5954792203	-73036.3739673824	69380.3897868057	-775.933375748358	-353.052259756911	-307.493257987005	-1217.27289945637	1156.33982978009	NA	T0.17	t24_18O	t48_18O	-799470.972877493	-763115.609408232	-799470.972877493	-7238659.22756263	4870399.66221479	-13324.5162146249	-12718.5934901372	-13324.5162146249	-120644.320459377	81173.3277035798	16136344.7573647	16112066.5343691	16136344.7573647	10119429.9632178	22922577.1711044	15336873.7844872	15348950.9249609	15336873.7844872	13098438.0239411	16976657.9033421	none	-752914.970332592	-741932.473822818	-728889.050058211	-7234664.65443188	4888641.10803311	-12548.5828388765	-12365.5412303803	-12148.1508343035	-120577.744240531	81477.3518005517	NA	NA	NA	NA	NA
sip321	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
sip322	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
sip323	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
sip326	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
sip328	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
sip330	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	T0.17	t24_18O	t48_18O	1253227.19173327	1242921.89377357	1151413.66496098	-337585.511596073	2954418.50026271	20887.1198622211	20715.3648962262	19190.2277493497	-5626.42519326788	49240.3083377118	891009.841063876	893004.636921088	891009.841063876	0.0358532219619128	1502082.65146936	2144237.03279714	2135926.53069466	2144237.03279714	655237.856240089	3344734.13612121	none	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
sip332	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
sip338	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	T0.17	t24_18O	t48_18O	476982.406925114	469899.730103452	476982.406925114	-908669.282535719	1957567.92735031	7949.70678208523	7831.66216839087	7949.70678208523	-15144.488042262	32626.1321225052	1462572.46866823	1470583.76384661	1462572.46866823	0.0347257622112375	2523793.8915547	1939554.87559335	1940483.49395006	1939554.87559335	982909.138409313	2578875.77707557	none	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
sip340	NA	NA	NA	NA	NA	NA	NA	NA	-63751.1244247215	51810.3634333043	52800.5029339361	1620.68156100044	92425.2825092212	-1062.51874041202	863.506057221738	880.008382232268	27.0113593500073	1540.42137515369	NA	T0.17	t24_18O	t48_18O	-6077062.05173436	-6057102.76711858	-6077062.05173436	-15028740.0517195	2874615.9482508	-101284.367528906	-100951.71278531	-101284.367528906	-250479.000861992	47910.2658041801	14453879.1734188	14428779.4817867	14453879.1734188	7666263.40738349	23090056.3768919	8376817.12168447	8371676.71466812	8376817.12168447	3496275.64735108	12187230.7985002	none	-6013310.92730964	-6108913.13055188	-6119879.97750595	-15078568.1428253	2826090.23949507	-100221.848788494	-101815.218842531	-101997.999625099	-251309.469047089	47101.5039915846	NA	NA	NA	NA	NA
sip349	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	T0.17	t24_18O	t48_18O	769879.590018565	800148.419274796	769879.590018565	-6355060.99454143	7894820.17457856	12831.3265003094	13335.8069879133	12831.3265003094	-105917.683242357	131580.336242976	4907264.46622983	4890424.25078664	4907264.46622983	0.0220982123256996	11710784.8309537	5677144.0562484	5690572.67006144	5677144.0562484	183849.019172251	8898489.70452323	none	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
sip357	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	T0.17	t24_18O	t48_18O	1115973.34109887	1106000.88731191	1115973.34109887	-586495.35717542	2818442.03937316	18599.5556849811	18433.3481218652	18599.5556849811	-9774.92261959033	46974.0339895526	1290314.53369239	1293808.99278201	1290314.53369239	0.0347257622112375	2469000.12680412	2406287.87479126	2399809.88009393	2406287.87479126	1266737.78728242	3285756.54237276	none	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
sip359	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
sip364	NA	NA	NA	NA	NA	NA	NA	NA	-79015.4713267115	-91236.6032332178	-99466.2625110363	-177773.923572946	29089.3324805523	-1316.92452211186	-1520.61005388696	-1657.7710418506	-2962.89872621577	484.822208009205	NA	T0.17	t24_18O	t48_18O	-2734299.62314179	-2713378.64746347	-2734299.62314179	-11628258.9447477	6159659.69846407	-45571.6603856965	-45222.9774577244	-45571.6603856965	-193804.315745794	102660.994974401	10143045.9327956	10110340.4736404	10143045.9327956	3204441.88432895	15951003.5762182	7408746.30965376	7396961.82617697	7408746.30965376	1883560.60497908	12053851.7339632	none	-2655284.15181508	-2622142.04423025	-2665754.16126027	-11459358.0608781	6283897.4584	-44254.7358635847	-43702.3674038375	-44429.2360210046	-190989.301014634	104731.624306667	NA	NA	NA	NA	NA
sip366	NA	NA	NA	NA	NA	NA	NA	NA	200.115024793893	14351.7939028007	14894.8911847442	-441.826147882534	30533.8634372924	3.33525041323155	239.196565046679	248.248186412403	-7.36376913137557	508.897723954873	NA	T0.17	t24_18O	t48_18O	-3876435.88452698	-3870905.51002454	-3873541.9897278	-10645221.6763619	-192588.260981423	-64607.2647421163	-64515.0918337423	-64559.0331621299	-177420.361272698	-3209.80434969038	7347909.53357769	7340176.30588959	7347909.53357769	3768501.15167899	14260550.1869573	3471473.64905072	3469270.79586505	3471473.64905072	3118490.21781798	3678478.40378195	none	-3876635.99955177	-3885257.30392734	-3876164.35715796	-10664514.8841376	-210582.740089222	-64610.5999925295	-64754.288398789	-64602.739285966	-177741.914735626	-3509.71233482038	NA	NA	NA	NA	NA
sip374	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
sip375	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	T0.17	t24_18O	t48_18O	-28142.1996038407	-23450.7002812636	-28142.1996038407	-5028994.26665566	4340525.88833063	-469.036660064012	-390.845004687722	-469.036660064012	-83816.5711109277	72342.0981388439	2616635.44666309	2611402.1757845	2616635.44666309	0.0220982123256996	7849906.2831653	2588493.24705925	2587951.47550323	2588493.24705925	204276.596259167	4340525.91463803	none	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
sip376	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	T0.17	t24_18O	t48_18O	-1031659.43684688	-1044072.12209185	-1031659.43684688	-3305312.35051425	1769659.46998612	-17194.3239474481	-17401.2020348642	-17194.3239474481	-55088.5391752375	29494.3244997687	3008258.79753896	3005374.25562648	3008258.79753896	2189381.22875432	4111676.74586344	1976599.36069207	1961302.13353463	1976599.36069207	0.046000360269895	5414230.62998442	none	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
sip377	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
sip387	NA	NA	NA	NA	NA	NA	NA	NA	-125071.030831842	-102652.146267991	-101664.746151684	-164391.46700717	-46227.2748417599	-2084.5171805307	-1710.86910446651	-1694.4124358614	-2739.85778345283	-770.454580695999	NA	T0.17	t24_18O	t48_18O	2035163.82138758	2023193.13379251	2035163.82138758	-3898258.75996381	7895062.19062954	33919.3970231264	33719.8855632085	33919.3970231264	-64970.9793327302	131584.369843826	7587060.06816513	7588065.6393511	7587060.06816513	3387984.70879161	13815121.1165948	9622223.88955272	9611258.7731436	9622223.88955272	7164513.44413572	12006410.1228603	none	2160234.85221943	2125845.2800605	2125224.22440992	-3811732.32412658	7967872.75346508	36003.9142036571	35430.754667675	35420.4037401654	-63528.8720687764	132797.879224418	NA	NA	NA	NA	NA
sip405	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	T0.17	t24_18O	t48_18O	-464796.264712927	-458267.157888654	-464796.264712927	-6574529.81470384	5911530.66843619	-7746.60441188212	-7637.78596481091	-7746.60441188212	-109575.496911731	98525.5111406032	4692420.09481634	4677226.39300659	4692420.09481634	1001388.4343129	8726638.34921962	4227623.83010341	4218959.23511794	4227623.83010341	0.0281864952806493	7762274.07512542	none	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
sip418	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	T0.17	t24_18O	t48_18O	-334038.018895046	-330668.693640116	-334038.018895046	-1754164.3753883	1086088.3375982	-5567.30031491744	-5511.14489400192	-5567.30031491744	-29236.0729231383	18101.4722933034	1245329.43315837	1239616.12714198	1245329.43315837	0.0220982123256996	2354853.74344918	911291.414263322	908947.433501864	911291.414263322	212124.389085299	1546466.53030625	none	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
sip441	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	T0.17	t24_18O	t48_18O	-924161.575601925	-920445.90507423	-924161.575601925	-6196117.10615946	3936731.40753246	-15402.6929266987	-15340.7650845705	-15402.6929266987	-103268.618435991	65612.1901255409	3239474.63901926	3232995.68975595	3239474.63901926	0.0220982123256996	9718423.86023379	2315313.06341733	2312549.78468172	2315313.06341733	282832.14557165	3936731.43383985	none	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
sip442	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
