taxonID	comparisonID	group.code.0	group.code.t	net.r.obs	net.r.boot.mean	net.r.boot.median	net.r.boot.CI.L	net.r.boot.CI.U	net.f.obs	net.f.boot.mean	net.f.boot.median	net.f.boot.CI.L	net.f.boot.CI.U	N.T0.obs.mean	N.T0.boot.mean	N.T0.boot.median	N.T0.boot.CI.L	N.T0.boot.CI.U	N.Tt.obs.mean	N.Tt.boot.mean	N.Tt.boot.median	N.Tt.boot.CI.L	N.Tt.boot.CI.U	message
sip16	T0.17	t24_18O	t48_18O	-98286999.8336108	-99053243.557532	-98286999.8336108	-166385934.879406	-24936053.6693837	-1638116.66389351	-1650887.39262553	-1638116.66389351	-2773098.91465676	-415600.894489729	201261279.463564	201711572.380348	201261279.463564	127910333.299337	265678366.171439	102974279.629953	102658328.822816	102974279.629953	55164332.2046394	132065402.215298	none
sip17	T0.17	t24_18O	t48_18O	-15073220.4243496	-14985811.6533994	-15073220.4243496	-47214136.0343913	17067695.185692	-251220.340405827	-249763.527556657	-251220.340405827	-786902.267239855	284461.586428201	41529381.4543055	41414104.7186035	41529381.4543055	14932991.5412582	68114751.61928	26456161.0299559	26428293.065204	26456161.0299559	8642472.12528051	40869823.280657	none
sip18	T0.17	t24_18O	t48_18O	-11846084.4633658	-11826432.8725491	-11846084.4633658	-36043701.7037049	12351532.7769734	-197434.741056096	-197107.214542485	-197434.741056096	-600728.361728415	205858.879616223	42100305.0156735	42047609.0743785	42100305.0156735	27363811.5645523	61620597.1781671	30254220.5523078	30221176.2018294	30254220.5523078	15102524.693376	43032909.2547753	none
sip19	T0.17	t24_18O	t48_18O	-1148991.90401269	-1142280.9920881	-1148991.90401269	-12903052.2619813	11660763.8954839	-19149.8650668782	-19038.0165348016	-19149.8650668782	-215050.871033022	194346.064924731	15667498.3118167	15638761.8139171	15667498.3118167	9173323.95990654	21906640.2174514	14518506.407804	14496480.8218291	14518506.407804	5814844.64448298	22028128.0132578	none
sip20	T0.17	t24_18O	t48_18O	-3309388.42335697	-3379580.67045886	-3759613.8939988	-9664468.69829792	4703411.69538153	-55156.4737226161	-56326.3445076477	-62660.2315666467	-161074.478304965	78390.1949230255	11145075.8562	11188914.505138	11145075.8562	3132275.7374615	16947102.4702666	7835687.43284303	7809333.83467915	7835687.43284303	3885185.90085606	10486276.4047993	none
sip22	T0.17	t24_18O	t48_18O	-8525150.20825912	-8611224.22863332	-8525150.20825912	-20771883.1572702	3588668.83226207	-142085.836804319	-143520.403810555	-142085.836804319	-346198.05262117	59811.1472043679	16426446.1721491	16495986.0372111	16426446.1721491	9367579.47947244	28673179.1211602	7901295.96388999	7884761.80857775	7901295.96388999	2222676.80393139	17035857.517082	none
sip23	T0.17	t24_18O	t48_18O	-569606.31060201	-569809.952587795	-569606.31060201	-2401222.36836822	827256.643080391	-9493.4385100335	-9496.83254312992	-9493.4385100335	-40020.372806137	13787.6107180065	1396862.98840816	1397974.67564735	1396862.98840816	0.0347257622112375	3289339.70810789	827256.677806153	828164.723059551	827256.677806153	737181.853806984	963585.082706013	none
sip25	T0.17	t24_18O	t48_18O	-5644963.94702766	-5695793.78899338	-5644963.94702766	-15498562.130741	4208634.23668574	-94082.732450461	-94929.8964832229	-94082.732450461	-258309.368845684	70143.9039447623	20944423.8924649	20973042.459333	20944423.8924649	11374916.9123908	29062457.6614825	15299459.9454372	15277248.6703396	15299459.9454372	11038893.832977	19257211.2127867	none
sip26	T0.17	t24_18O	t48_18O	-4115586.0950695	-4145734.5908516	-4115586.0950695	-10074509.6058868	1843337.41574776	-68593.1015844917	-69095.5765141933	-68593.1015844917	-167908.493431446	30722.2902624626	16559887.4951451	16562079.5807948	16559887.4951451	13646246.2544432	20536546.5616662	12444301.4000756	12416344.9899432	12444301.4000756	7576441.35537937	16106458.1418185	none
sip28	T0.17	t24_18O	t48_18O	-1914888.25574257	-1895148.15245126	-1914888.25574257	-8322397.21346255	3726605.21849735	-31914.8042623762	-31585.8025408543	-31914.8042623762	-138706.620224376	62110.0869749558	4823864.60099342	4822439.21454728	4823864.60099342	0.0347257622112375	12574130.0366674	2908976.34525085	2927291.06209603	2908976.34525085	1351499.20935281	5701849.63013091	none
sip29	T0.17	t24_18O	t48_18O	-7049004.49127344	-7024060.68047477	-7049004.49127344	-14485210.6366354	387201.654088501	-117483.408187891	-117067.678007913	-117483.408187891	-241420.177277256	6453.36090147501	25351004.6173634	25334086.9723172	25351004.6173634	20301838.790862	32526773.3875822	18302000.12609	18310026.2918425	18302000.12609	13030594.8346513	21663228.0725452	none
sip30	T0.17	t24_18O	t48_18O	-9723088.35218996	-9717706.03445168	-9723088.35218996	-23626736.9919481	1122754.52313821	-162051.472536499	-161961.767240861	-162051.472536499	-393778.949865802	18712.5753856368	22681480.9897674	22687618.3183263	22681480.9897674	11835638.1144392	37951086.5151406	12958392.6375774	12969912.2838746	12958392.6375774	10180941.0807883	14415425.0943105	none
sip36	T0.17	t24_18O	t48_18O	-6094468.34958452	-6036167.0766348	-6094468.34958452	-25439098.5889028	13250161.8897337	-101574.472493075	-100602.78461058	-101574.472493075	-423984.976481713	220836.031495562	24952400.39103	24893642.7248548	24952400.39103	10535935.4521471	40960443.2842056	18857932.0414454	18857475.64822	18857932.0414454	6150247.11144835	28061059.6700775	none
sip38	T0.17	t24_18O	t48_18O	-8010459.15026307	-8055849.17421925	-8010459.15026307	-14502891.029752	-1518027.27077415	-133507.652504384	-134264.152903654	-133507.652504384	-241714.850495866	-25300.4545129025	23271023.8999696	23285548.1988979	23271023.8999696	18448500.9468099	27338528.6906073	15260564.7497065	15229699.0246786	15260564.7497065	10078940.6343875	18789654.0479296	none
sip46	T0.17	t24_18O	t48_18O	-1717068.56142651	-1747604.33664606	-1717068.56142651	-8788053.27438556	5353916.15153254	-28617.8093571085	-29126.7389441009	-28617.8093571085	-146467.554573093	89231.9358588756	8330538.44087631	8338656.5668164	8330538.44087631	2676449.91055783	15155722.5013455	6613469.8794498	6591052.23017034	6613469.8794498	2719553.52600674	9524697.06214628	none
sip47	T0.17	t24_18O	t48_18O	-6238357.09297411	-6246811.5080854	-6238357.09297411	-15703887.8588957	1459644.54808565	-103972.618216235	-104113.525134757	-103972.618216235	-261731.464314928	24327.4091347609	12171974.5183835	12172930.0646699	12171974.5183835	4851067.85914608	23214397.1588101	5933617.42540937	5926118.55658448	5933617.42540937	4260327.91399583	7558708.11836869	none
sip48	T0.17	t24_18O	t48_18O	-2730741.41387409	-2772376.76035975	-2730741.41387409	-16419176.9530648	12233079.4017882	-45512.3568979014	-46206.2793393292	-45512.3568979014	-273652.949217746	203884.65669647	22741851.5720873	22724007.8033355	22741851.5720873	18283815.6638474	27831767.5591522	20011110.1582132	19951631.0429758	20011110.1582132	8636551.41324862	30516895.0656356	none
sip49	T0.17	t24_18O	t48_18O	-3929249.20976972	-3930036.95970886	-3929249.20976972	-14351343.5352148	6517649.6040248	-65487.4868294954	-65500.6159951478	-65487.4868294954	-239189.058920246	108627.493400413	15534258.9703555	15492021.7822154	15534258.9703555	7710687.99628312	19785666.8362443	11605009.7605858	11561984.8225066	11605009.7605858	3827979.48363664	18002111.1393771	none
sip51	T0.17	t24_18O	t48_18O	-4566928.9774227	-4549395.02703272	-4566928.9774227	-13981154.5519843	4847296.59713894	-76115.482957045	-75823.2504505454	-76115.482957045	-233019.242533072	80788.2766189823	12499770.4790851	12470962.2023004	12499770.4790851	5393963.71223831	20455671.1909313	7932841.5016624	7921567.17526771	7932841.5016624	2716573.11125777	12326497.9166597	none
sip55	T0.17	t24_18O	t48_18O	-7412590.79481949	-7391248.45997255	-7412590.79481949	-20442519.6525381	5617338.06289913	-123543.179913658	-123187.474332876	-123543.179913658	-340708.660875635	93622.3010483188	20260948.7888982	20221278.5107428	20260948.7888982	10023857.4562143	32508233.3871152	12848357.9940788	12830030.0507703	12848357.9940788	6594164.10599609	18383494.8748304	none
sip56	T0.17	t24_18O	t48_18O	-520669.675728826	-486867.506671791	-520669.675728826	-12838665.0714275	11122310.5551355	-8677.82792881376	-8114.45844452985	-8677.82792881376	-213977.751190459	185371.842585591	8872390.36184798	8844607.55092927	8872390.36184798	0.0220982123256996	22315158.0816859	8351720.68611915	8357740.04425748	8351720.68611915	2066947.30639935	12556314.8971209	none
sip57	T0.17	t24_18O	t48_18O	-3568138.64369129	-3707487.11473173	-3568138.64369129	-17071807.6885719	9647538.85114206	-59468.9773948549	-61791.4519121955	-59468.9773948549	-284530.128142864	160792.314185701	27792499.1611037	27864518.2627621	27792499.1611037	20904954.4511928	40703613.9307837	24224360.5174124	24157031.1480303	24224360.5174124	14900956.1720167	35613303.8270675	none
sip59	T0.17	t24_18O	t48_18O	-638910.877595826	-653430.048071219	-638910.877595826	-2627945.36735286	1582339.21561832	-10648.5146265971	-10890.500801187	-10648.5146265971	-43799.089455881	26372.3202603054	2221250.12793991	2228104.34450085	2221250.12793991	0.0347257622112375	4056815.68036124	1582339.25034409	1574674.29642963	1582339.25034409	385434.033082405	2219101.85822263	none
sip61	T0.17	t24_18O	t48_18O	-650540.644474632	-634974.55553075	-650540.644474632	-5245600.08461829	3944518.79566903	-10842.3440745772	-10582.9092588458	-10842.3440745772	-87426.6680769715	65741.9799278171	4654462.31849427	4635109.83996615	4654462.31849427	177176.483377385	9152788.19248763	4003921.67401964	4000135.2844354	4003921.67401964	2075382.43681357	5607110.54445989	none
sip63	T0.17	t24_18O	t48_18O	-1020235.70345915	-988378.564256417	-1020235.70345915	-8760480.44774851	6834478.7993881	-17003.9283909858	-16472.9760709403	-17003.9283909858	-146008.007462475	113907.979989802	8034480.99647135	8001274.87700096	8034480.99647135	179766.493624095	16245328.3744409	7014245.2930122	7012896.31274454	7014245.2930122	3832333.55231134	9387236.00949905	none
sip64	T0.17	t24_18O	t48_18O	-5112016.75303709	-5117259.89515182	-5112016.75303709	-8778950.65876009	-1445082.84731409	-85200.2792172849	-85287.664919197	-85200.2792172849	-146315.844312668	-24084.7141219015	8494536.59255069	8488251.85931495	8494536.59255069	6545210.69642214	11370582.0518866	3382519.8395136	3370991.96416313	3382519.8395136	1324043.05227874	7119478.11033624	none
sip66	T0.17	t24_18O	t48_18O	3147925.64170645	3185510.74695894	3147925.64170645	-113736.522345885	8409548.49645541	52465.4273617742	53091.845782649	52465.4273617742	-1895.60870576475	140159.14160759	709040.361292817	706668.103324746	709040.361292817	0.0220982123256996	1718187.91553283	3856966.00299927	3892178.85028368	3856966.00299927	1031722.0953754	9254899.89913129	none
sip71	T0.17	t24_18O	t48_18O	-104955.726411264	-76977.7067800529	-104955.726411264	-4177061.36967808	4111871.53778521	-1749.26210685441	-1282.96177966755	-1749.26210685441	-69617.6894946346	68531.1922964202	5613495.316009	5592810.05596691	5613495.316009	1396668.05181252	8796461.76710109	5508539.58959774	5515832.34918685	5508539.58959774	2724547.36835251	7114047.32776836	none
sip75	T0.17	t24_18O	t48_18O	-3951723.15789802	-3941106.23824474	-3951723.15789802	-10945304.2580093	2984838.38579964	-65862.0526316337	-65685.1039707457	-65862.0526316337	-182421.737633488	49747.306429994	10623822.3537714	10601272.9725117	10623822.3537714	4508435.14838939	18432336.6864292	6672099.19587339	6660166.73426699	6672099.19587339	4319818.6084421	8967360.22689111	none
sip89	T0.17	t24_18O	t48_18O	-7699002.51541676	-7686549.97416407	-7699002.51541676	-23136343.0076269	8318768.26778145	-128316.708590279	-128109.166236068	-128316.708590279	-385605.716793782	138646.137796358	29511604.039459	29459166.781298	29511604.039459	19581664.6935883	35409748.6729605	21812601.5240422	21772616.807134	21812601.5240422	10414542.7191141	32265906.0447278	none
sip93	T0.17	t24_18O	t48_18O	40874.6024117204	26699.9451910314	40874.6024117204	-3090030.18880411	3171779.39362755	681.243373528674	444.999086517192	681.243373528674	-51500.5031467351	52862.9898937924	2525710.72882445	2529338.00704982	2525710.72882445	0.0347257622112375	5574355.28312178	2566585.33123617	2556037.95224085	2566585.33123617	770868.06616481	3839371.70631999	none
sip95	T0.17	t24_18O	t48_18O	2527312.24387421	2516947.06609162	2527312.24387421	593575.342609066	4228884.72379552	42121.8707312369	41949.1177681936	42121.8707312369	9892.92237681777	70481.4120632587	0.03089239883295	0.0308453461768692	0.03089239883295	0.0220982123256996	0.0358532219619128	2527312.27476661	2516947.09693696	2527312.27476661	593575.369388116	4228884.74589374	none
sip97	T0.17	t24_18O	t48_18O	-1200881.03378887	-1185612.86950529	-1200881.03378887	-7855340.65433816	5453578.58676043	-20014.6838964811	-19760.2144917549	-20014.6838964811	-130922.344238969	90892.9764460071	5668269.58221945	5649190.96884234	5668269.58221945	735408.118473225	11585610.8884489	4467388.54843058	4463578.09933705	4467388.54843058	554418.744084132	7505113.91232132	none
sip98	T0.17	t24_18O	t48_18O	430865.03165014	439656.799439775	430865.03165014	-1474239.32993116	2771206.43368945	7181.08386083566	7327.61332399625	7181.08386083566	-24570.6554988526	46186.7738948241	2717241.6739972	2703020.00258156	2717241.6739972	0.0220982123256996	4385787.21557878	3148106.70564734	3142676.80202134	3148106.70564734	2328031.15869989	3657557.04996321	none
sip103	T0.17	t24_18O	t48_18O	-1560081.11268806	-1544913.94446565	-1560081.11268806	-10404395.199242	7284232.97386588	-26001.3518781343	-25748.5657410942	-26001.3518781343	-173406.586654033	121403.882897765	7310845.66370313	7280283.40279413	7310845.66370313	0.0220982123256996	15100864.2501481	5750764.55101507	5735369.45832848	5750764.55101507	1658658.74308572	9561457.22821905	none
sip105	T0.17	t24_18O	t48_18O	-1020556.29410506	-1021861.625848	-1020556.29410506	-5275029.82216709	2488734.71234963	-17009.2715684176	-17031.0270974667	-17009.2715684176	-87917.1637027849	41478.9118724939	3509291.04118045	3513444.2764893	3509291.04118045	0.0347257622112375	7949761.36445428	2488734.7470754	2491582.6506413	2488734.7470754	2195251.64482649	2914471.49101753	none
sip106	T0.17	t24_18O	t48_18O	607391.279400199	614541.663712083	607391.279400199	2488.14527618978	1297527.65152942	10123.1879900033	10242.3610618681	10123.1879900033	41.4690879364964	21625.4608588236	268525.881546917	266627.825779658	268525.881546917	0.0220982123256996	583287.471396	875917.160947116	881169.489491741	875917.160947116	465443.176589036	1686385.97315949	none
sip107	T0.17	t24_18O	t48_18O	907917.29410878	905275.537278467	907917.29410878	-1645562.41675012	2834061.72455077	15131.954901813	15087.9256213078	15131.954901813	-27426.0402791686	47234.3620758462	1355580.24024983	1352869.07978406	1355580.24024983	0.0220982123256996	4066740.6639255	2263497.53435861	2258144.61706253	2263497.53435861	1535252.60504226	3246945.25454095	none
sip109	T0.17	t24_18O	t48_18O	-1572667.67614287	-1564034.0716752	-1512049.48496384	-6183014.62293638	2618300.02657556	-26211.1279357145	-26067.23452792	-25200.8247493974	-103050.243715606	43638.3337762594	4687806.8692447	4677769.39162988	4687806.8692447	1379348.32639232	9838769.44247135	3115139.19310183	3113735.31995468	3115139.19310183	1324599.28500133	4486299.85712725	none
sip111	T0.17	t24_18O	t48_18O	-8153700.91031343	-8161337.87909656	-8153700.91031343	-13609820.4925322	-2684529.37944643	-135895.015171891	-136022.297984943	-135895.015171891	-226830.341542203	-44742.1563241071	17843113.508931	17827351.2005289	17843113.508931	14485762.0480255	20680271.2249033	9689412.59861754	9666013.32143231	9689412.59861754	5492771.75424155	13080695.7885437	none
sip120	T0.17	t24_18O	t48_18O	-1132120.61131194	-1135797.00374398	-1132120.61131194	-2351554.40548453	92305.1149302133	-18868.676855199	-18929.9500623997	-18868.676855199	-39192.5734247422	1538.41858217022	1841676.13423065	1839676.08283856	1841676.13423065	1096447.50747089	2626082.45043941	709555.522918714	703879.079094573	709555.522918714	0.0401375692551044	2128666.48554961	none
sip122	T0.17	t24_18O	t48_18O	-2888675.30912859	-2912323.63452094	-2888675.30912859	-6299549.81433777	782959.371109078	-48144.5884854764	-48538.7272420156	-48144.5884854764	-104992.49690563	13049.322851818	10646490.0804217	10649635.0789074	10646490.0804217	9846992.40839589	11398064.0384788	7757814.77129312	7737311.44438642	7757814.77129312	4117847.52987654	10629951.779505	none
sip124	T0.17	t24_18O	t48_18O	-1639949.71358246	-1664695.32397899	-1639949.71358246	-4554500.25610366	1274600.82893875	-27332.4952263743	-27744.9220663165	-27332.4952263743	-75908.3376017277	21243.3471489791	6926589.97035139	6933451.11385797	6926589.97035139	5252167.29713884	7919284.0430067	5286640.25676893	5268755.78987897	5286640.25676893	2291515.03531247	7312151.88400085	none
sip127	T0.17	t24_18O	t48_18O	504577.271597739	517361.722264385	504577.271597739	-5832542.83473713	6841697.3779326	8409.62119329566	8622.69537107308	8409.62119329566	-97209.0472456188	114028.28963221	8826493.49046357	8804165.33123798	8826493.49046357	3653460.16212773	14037377.6175999	9331070.76206131	9321527.05350237	9331070.76206131	6083305.48342649	12206885.0499054	none
sip144	T0.17	t24_18O	t48_18O	568044.104589921	578821.073108283	568044.104589922	-1087892.99932157	2223981.20850141	9467.40174316536	9647.01788513806	9467.40174316536	-18131.5499886928	37066.3534750235	822335.180493695	820690.51014744	822335.180493695	0.0220982123256996	2467005.48465711	1390379.28508362	1399511.58325572	1390379.28508362	556777.331149245	2844517.28932233	none
sip149	T0.17	t24_18O	t48_18O	157049.746850953	139941.10857214	157049.746850953	-6142813.58547539	6513154.66224139	2617.49578084922	2332.35180953567	2617.49578084922	-102380.22642459	108552.577704023	7287570.94552345	7271294.43467878	7287570.94552345	4086844.96034139	9456854.82690305	7444620.6923744	7411235.54325092	7444620.6923744	1580279.53563786	11954480.7358469	none
sip154	T0.17	t24_18O	t48_18O	-3378823.19774334	-3416516.69344604	-3378823.19774334	-7364896.67223948	830129.952742532	-56313.719962389	-56941.9448907673	-56313.719962389	-122748.277870658	13835.4992123755	5669688.35595004	5695678.29849682	5669688.35595004	2676449.91055783	10055623.6269206	2290865.1582067	2279161.60505078	2290865.1582067	770868.06616481	4874435.76186814	none
sip155	T0.17	t24_18O	t48_18O	-4954199.30948097	-4936595.79589493	-4929102.31333999	-13974029.6825787	1719023.66823058	-82569.9884913495	-82276.5965982488	-82151.7052223332	-232900.494709646	28650.3944705097	8665329.94796985	8648870.18800216	8665329.94796985	2761391.71346143	18479542.0604117	3711130.63848888	3712274.39210723	3711130.63848888	1637833.32037675	5144970.167217	none
sip156	T0.17	t24_18O	t48_18O	167444.100081343	168760.477482399	167444.100081343	-2153318.70513458	2488206.90529727	2790.73500135571	2812.67462470665	2790.73500135571	-35888.6450855764	41470.1150882878	1985363.85924269	1985026.20374033	1985363.85924269	1046578.29510798	3507569.84307281	2152807.95932403	2153786.68122273	2152807.95932403	0.0281864952806493	3653240.24855168	none
sip161	T0.17	t24_18O	t48_18O	-4413110.04186954	-4414232.07063144	-4413110.04186954	-11136058.7552073	2041945.77434327	-73551.834031159	-73570.534510524	-73551.834031159	-185600.979253456	34032.4295723878	9314157.2627232	9300377.09558269	9314157.2627232	4747170.1473432	16456905.9607305	4901047.22085366	4886145.02495125	4901047.22085366	2081343.77864499	7452857.76593736	none
sip164	T0.17	t24_18O	t48_18O	-388632.734866805	-372211.189501879	-388632.734866805	-4058852.18678317	3281586.71704956	-6477.21224778009	-6203.51982503131	-6477.21224778009	-67647.5364463861	54693.1119508259	3792649.14951757	3777102.72197211	3792649.14951757	500694.217156452	6535480.00820941	3404016.41465077	3404891.53247023	3404016.41465077	1040143.09098589	5062640.60288281	none
sip165	T0.17	t24_18O	t48_18O	-1378390.02299582	-1399159.4302823	-1378390.02299582	-8245338.77096865	5488558.72497702	-22973.1670499303	-23319.3238380384	-22973.1670499303	-137422.312849478	91475.978749617	8537037.19091825	8532855.09939731	8537037.19091825	5854736.57560527	13628751.5654631	7158647.16792244	7133695.66911501	7158647.16792244	2436355.91023636	11434257.5859427	none
sip168	T0.17	t24_18O	t48_18O	-4021538.80157647	-4050721.23802269	-4021538.80157647	-14363349.7435163	6983712.48090303	-67025.6466929412	-67512.0206337115	-67025.6466929412	-239389.162391938	116395.208015051	16921186.6077878	16905990.3053807	16921186.6077878	12984252.3346384	21759639.2463967	12899647.8062113	12855269.067358	12899647.8062113	4571049.71029205	20316329.777565	none
sip172	T0.17	t24_18O	t48_18O	-4195664.93159403	-4216634.61512002	-4195664.93159403	-18518778.7419472	10524982.2704232	-69927.7488599004	-70277.2435853336	-69927.7488599004	-308646.312365786	175416.37117372	23064063.4735839	23023804.8489047	23064063.4735839	17633774.0541981	30232936.5572412	18868398.5419899	18807170.2337847	18868398.5419899	7418587.65033839	28991791.5179953	none
sip173	T0.17	t24_18O	t48_18O	-3078317.7849883	-3067367.10116073	-3078317.78077911	-12425532.095635	2086201.17585406	-51305.2964164716	-51122.7850193455	-51305.2963463186	-207092.201593917	34770.0195975677	4746226.71350049	4736734.26008822	4746226.71350049	0.0220982123256996	14238680.0836775	1667908.9285122	1669367.1589275	1667908.9285122	976563.440743983	2086201.20216146	none
sip174	T0.17	t24_18O	t48_18O	-157714.290009174	-147543.240898458	-157714.290009174	-6022451.11482208	5707524.71740879	-2628.57150015291	-2459.05401497429	-2628.57150015291	-100374.185247035	95125.4119568132	4303281.26835803	4283355.54757907	4303281.26835803	0.0220982123256996	8058775.92382981	4145566.97834886	4135812.30668061	4145566.97834886	494956.534656949	7324045.16925124	none
sip175	T0.17	t24_18O	t48_18O	49030.2420534445	63543.7830543384	49030.2466384475	-4974596.52525063	4721292.3793586	817.170700890742	1059.06305090564	817.170777307459	-82909.9420875106	78688.2063226434	2509172.60921845	2486590.05596646	2509172.60921845	0.0220982123256996	7527517.76970391	2558202.85127189	2550133.8390208	2558202.85127189	183849.019172251	4721292.41062682	none
sip176	T0.17	t24_18O	t48_18O	904777.338789746	869635.004703192	904777.338789746	-3957183.84130939	5663326.62713566	15079.6223131624	14493.9167450532	15079.6223131624	-65953.0640218231	94388.7771189276	4998093.79192791	5004105.24362778	4998093.79192791	3512842.90386717	5895837.07358811	5902871.13071765	5873740.24833098	5902871.13071765	774929.120468435	9867089.02915658	none
sip179	T0.17	t24_18O	t48_18O	-670641.071382898	-670854.171183211	-670641.071382898	-7589362.32461587	7267401.5951375	-11177.351189715	-11180.9028530535	-11177.351189715	-126489.372076931	121123.359918958	8735533.40423127	8716151.80214413	8735533.40423127	4538836.0207311	12419696.4626007	8064892.33284837	8045297.63096092	8064892.33284837	3629729.40826966	12356660.1054581	none
sip180	T0.17	t24_18O	t48_18O	1169309.09833719	1162936.5416632	1169309.09833719	-531528.550397933	2870577.63564896	19488.4849722864	19382.2756943867	19488.4849722864	-8858.80917329889	47842.9605941494	1718073.22765474	1716629.99694346	1718073.22765474	0.0358532219619128	3051305.40901701	2887382.32599192	2879566.53860666	2887382.32599192	1734466.36354812	3785673.93658969	none
sip181	T0.17	t24_18O	t48_18O	-777436.967030974	-793750.983533342	-777436.967030974	-13481120.4635818	12137545.3864109	-12957.2827838496	-13229.183058889	-12957.2827838496	-224685.341059696	202292.423106849	15886015.5693292	15866859.2349923	15886015.5693292	9017269.39260547	27301147.0727089	15108578.6022982	15073108.2514589	15108578.6022982	8196388.14619125	21717636.2054812	none
sip184	T0.17	t24_18O	t48_18O	-11147840.7014018	-11158576.6680951	-11147840.7014018	-22400759.509598	149036.741231406	-185797.345023363	-185976.277801585	-185797.345023363	-373345.991826633	2483.9456871901	24050931.4880008	24010660.8305075	24050931.4880008	16914588.8103209	28056576.8694039	12903090.786599	12852084.1624124	12903090.786599	3700166.71759109	20442013.5751009	none
